model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,7,15193,PROSE,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,152,438,
gpt-4.1-nano,3,4655,PROSE,IV,1,marginal,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,173,391,
gpt-4.1-nano,6,17025,DR_k1,IV,1,marginal,college_wage,anticommonsense,KEEP,no,no,1,1,170,459,
gpt-4.1-nano,1,4782,DR_k1,IV,1,correlation,water_cholera,easy,KEEP,no,no,1,1,158,650,
gpt-4.1-nano,13,18644,ORACLE,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,164,318,
gpt-4.1-nano,11,9438,PROSE,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,143,616,
gpt-4.1-nano,10,6400,PROSE,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,163,421,
gpt-4.1-nano,13,18644,DR_k1,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,164,405,
gpt-4.1-nano,12,6402,ORACLE,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,178,576,
gpt-4.1-nano,11,9438,DR_k1,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,152,407,
gpt-4.1-nano,11,9438,RAW,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,111,383,
gpt-4.1-nano,12,6402,RAW,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,126,383,
gpt-4.1-nano,12,6402,PROSE,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,163,611,
gpt-4.1-nano,9,19761,RAW,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,124,214,
gpt-4.1-nano,14,18624,DR_k1,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,164,388,
gpt-4.1-nano,14,18624,RAW,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,118,334,
gpt-4.1-nano,13,18644,RAW,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,118,326,
gpt-4.1-nano,15,12019,DR_k1,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,177,571,
gpt-4.1-nano,12,6402,DR_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,180,406,
gpt-4.1-nano,14,18624,PROSE,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,149,460,
gpt-4.1-nano,16,3469,PROSE,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,136,576,
gpt-4.1-nano,13,18644,PROSE,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,149,398,
gpt-4.1-nano,15,12019,PROSE,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,yes,0,1,158,682,
gpt-4.1-nano,16,3469,ORACLE,IV,1,correlation,price,easy,KEEP,yes,no,0,1,151,493,
gpt-4.1-nano,15,12019,RAW,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,123,444,
gpt-4.1-nano,14,18624,ORACLE,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,164,465,
gpt-4.1-nano,16,3469,RAW,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,108,355,
gpt-4.1-nano,18,19821,PROSE,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,142,408,
gpt-4.1-nano,16,3469,DR_k1,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,145,594,
gpt-4.1-nano,15,12019,ORACLE,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,,0,0,173,700,
gpt-4.1-nano,17,6363,ORACLE,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,178,308,
gpt-4.1-nano,18,19821,ORACLE,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,158,488,
gpt-4.1-nano,17,6363,RAW,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,126,313,
gpt-4.1-nano,18,19821,RAW,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,112,319,
gpt-4.1-nano,17,6363,PROSE,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,163,700,
gpt-4.1-nano,20,8239,PROSE,IV,2,ate,price,hard,KEEP,yes,yes,1,1,172,427,
gpt-4.1-nano,20,8239,ORACLE,IV,2,ate,price,hard,KEEP,yes,yes,1,1,187,473,
gpt-4.1-nano,20,8239,RAW,IV,2,ate,price,hard,KEEP,yes,no,0,1,144,447,
gpt-4.1-nano,18,19821,DR_k1,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,151,548,
gpt-4.1-nano,17,6363,DR_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,182,700,
gpt-4.1-nano,20,8239,DR_k1,IV,2,ate,price,hard,KEEP,yes,no,0,1,187,627,
gpt-4.1-nano,21,19806,RAW,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,150,138,
gpt-4.1-nano,21,19806,ORACLE,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,211,342,
gpt-4.1-nano,21,19806,DR_k1,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,214,500,
gpt-4.1-nano,22,12014,PROSE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,164,3,
gpt-4.1-nano,21,19806,PROSE,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,195,394,
gpt-4.1-nano,22,12014,RAW,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,129,3,
gpt-4.1-nano,22,12014,DR_k1,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,180,147,
gpt-4.1-nano,23,16818,PROSE,IV,2,ate,cholesterol,anticommonsense,KEEP,no,no,1,1,186,451,
gpt-4.1-nano,22,12014,ORACLE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,179,242,
gpt-4.1-nano,24,19796,PROSE,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,195,459,
gpt-4.1-nano,23,16818,RAW,IV,2,ate,cholesterol,anticommonsense,KEEP,no,no,1,1,146,271,
gpt-4.1-nano,24,19796,DR_k1,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,yes,,0,0,214,700,
gpt-4.1-nano,25,16984,RAW,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,137,302,
gpt-4.1-nano,25,16984,DR_k1,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,196,198,
gpt-4.1-nano,25,16984,ORACLE,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,192,185,
gpt-4.1-nano,24,19796,RAW,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,150,142,
gpt-4.1-nano,23,16818,DR_k1,IV,2,ate,cholesterol,anticommonsense,KEEP,no,no,1,1,203,644,
gpt-4.1-nano,25,16984,PROSE,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,177,174,
gpt-4.1-nano,27,12201,RAW,IV,2,backadj,college_wage,anticommonsense,KEEP,no,no,1,1,129,3,
gpt-4.1-nano,26,6588,PROSE,IV,2,ate,college_wage,hard,KEEP,yes,yes,1,1,189,544,
gpt-4.1-nano,26,6588,RAW,IV,2,ate,college_wage,hard,KEEP,yes,yes,1,1,151,392,
gpt-4.1-nano,28,8284,RAW,IV,2,backadj,price,hard,KEEP,yes,no,0,1,121,3,
gpt-4.1-nano,26,6588,DR_k1,IV,2,ate,college_wage,hard,KEEP,yes,yes,1,1,208,410,
gpt-4.1-nano,24,19796,ORACLE,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,211,296,
gpt-4.1-nano,27,12201,PROSE,IV,2,backadj,college_wage,anticommonsense,KEEP,no,no,1,1,167,3,
gpt-4.1-nano,28,8284,PROSE,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,149,3,
gpt-4.1-nano,29,1591,PROSE,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,189,214,
gpt-4.1-nano,28,8284,ORACLE,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,164,247,
gpt-4.1-nano,29,1591,RAW,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,152,267,
gpt-4.1-nano,27,12201,DR_k1,IV,2,backadj,college_wage,anticommonsense,KEEP,no,yes,0,1,182,213,
gpt-4.1-nano,27,12201,ORACLE,IV,2,backadj,college_wage,anticommonsense,KEEP,no,no,1,1,183,139,
gpt-4.1-nano,26,6588,ORACLE,IV,2,ate,college_wage,hard,KEEP,yes,yes,1,1,204,695,
gpt-4.1-nano,30,4713,RAW,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,146,93,
gpt-4.1-nano,29,1591,ORACLE,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,204,535,
gpt-4.1-nano,28,8284,DR_k1,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,164,210,
gpt-4.1-nano,23,16818,ORACLE,IV,2,ate,cholesterol,anticommonsense,KEEP,no,no,1,1,201,292,
gpt-4.1-nano,30,4713,PROSE,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,no,0,1,192,3,
gpt-4.1-nano,29,1591,DR_k1,IV,2,ate,cholesterol,easy,KEEP,no,,0,0,197,700,
gpt-4.1-nano,31,16813,DR_k1,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,yes,0,1,180,236,
gpt-4.1-nano,31,16813,PROSE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,173,3,
gpt-4.1-nano,31,16813,RAW,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,133,3,
gpt-4.1-nano,31,16813,ORACLE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,188,190,
gpt-4.1-nano,30,4713,DR_k1,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,211,458,
gpt-4.1-nano,30,4713,ORACLE,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,208,248,
gpt-4.1-nano,33,18628,PROSE,IV,2,ate,price,anticommonsense,KEEP,yes,yes,1,1,175,434,
gpt-4.1-nano,32,15108,PROSE,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,186,502,
gpt-4.1-nano,32,15108,ORACLE,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,201,245,
gpt-4.1-nano,33,18628,ORACLE,IV,2,ate,price,anticommonsense,KEEP,yes,no,0,1,190,622,
gpt-4.1-nano,33,18628,RAW,IV,2,ate,price,anticommonsense,KEEP,yes,no,0,1,144,272,
gpt-4.1-nano,34,17061,RAW,IV,2,ate,college_wage,anticommonsense,KEEP,yes,no,0,1,151,484,
gpt-4.1-nano,32,15108,RAW,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,150,589,
gpt-4.1-nano,32,15108,DR_k1,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,193,233,
gpt-4.1-nano,33,18628,DR_k1,IV,2,ate,price,anticommonsense,KEEP,yes,no,0,1,190,622,
gpt-4.1-nano,36,1653,PROSE,IV,2,backadj,cholesterol,easy,KEEP,yes,no,0,1,174,3,
gpt-4.1-nano,34,17061,PROSE,IV,2,ate,college_wage,anticommonsense,KEEP,yes,yes,1,1,191,584,
gpt-4.1-nano,34,17061,ORACLE,IV,2,ate,college_wage,anticommonsense,KEEP,yes,yes,1,1,206,293,
gpt-4.1-nano,35,15152,RAW,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,no,0,1,150,260,
gpt-4.1-nano,34,17061,DR_k1,IV,2,ate,college_wage,anticommonsense,KEEP,yes,no,0,1,206,648,
gpt-4.1-nano,35,15152,ORACLE,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,yes,1,1,201,230,
gpt-4.1-nano,35,15152,PROSE,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,yes,1,1,186,505,
gpt-4.1-nano,35,15152,DR_k1,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,no,0,1,200,351,
gpt-4.1-nano,36,1653,DR_k1,IV,2,backadj,cholesterol,easy,KEEP,yes,yes,1,1,191,172,
gpt-4.1-nano,37,3443,ORACLE,IV,2,ate,price,easy,KEEP,no,yes,0,1,187,653,
gpt-4.1-nano,36,1653,RAW,IV,2,backadj,cholesterol,easy,KEEP,yes,no,0,1,137,3,
gpt-4.1-nano,37,3443,RAW,IV,2,ate,price,easy,KEEP,no,no,1,1,144,409,
gpt-4.1-nano,36,1653,ORACLE,IV,2,backadj,cholesterol,easy,KEEP,yes,yes,1,1,189,267,
gpt-4.1-nano,37,3443,PROSE,IV,2,ate,price,easy,KEEP,no,yes,0,1,172,402,
gpt-4.1-nano,37,3443,DR_k1,IV,2,ate,price,easy,KEEP,no,yes,0,1,187,545,
gpt-4.1-nano,40,20200,PROSE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,163,475,
gpt-4.1-nano,40,20200,DR_k1,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,183,418,
gpt-4.1-nano,40,20200,ORACLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,179,338,
gpt-4.1-nano,40,20200,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,125,383,
gpt-4.1-nano,41,9719,PROSE,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,no,0,1,172,164,
gpt-4.1-nano,41,9719,ORACLE,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,187,475,
gpt-4.1-nano,41,9719,RAW,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,135,398,
gpt-4.1-nano,41,9719,DR_k1,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,189,411,
gpt-4.1-nano,42,10021,RAW,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,115,230,
gpt-4.1-nano,42,10021,PROSE,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,143,240,
gpt-4.1-nano,42,10021,ORACLE,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,158,273,
gpt-4.1-nano,42,10021,DR_k1,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,158,275,
gpt-4.1-nano,43,9798,PROSE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,171,222,
gpt-4.1-nano,43,9798,RAW,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,133,216,
gpt-4.1-nano,43,9798,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,no,0,1,186,249,
gpt-4.1-nano,44,10379,PROSE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,149,355,
gpt-4.1-nano,43,9798,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,no,0,1,186,382,
gpt-4.1-nano,44,10379,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,165,400,
gpt-4.1-nano,44,10379,RAW,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,117,607,
gpt-4.1-nano,45,10366,PROSE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,149,291,
gpt-4.1-nano,44,10379,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,164,382,
gpt-4.1-nano,45,10366,RAW,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,117,374,
gpt-4.1-nano,45,10366,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,165,347,
gpt-4.1-nano,46,9799,PROSE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,171,358,
gpt-4.1-nano,45,10366,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,158,351,
gpt-4.1-nano,46,9799,RAW,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,133,214,
gpt-4.1-nano,46,9799,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,186,337,
gpt-4.1-nano,47,9728,RAW,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,137,168,
gpt-4.1-nano,46,9799,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,178,290,
gpt-4.1-nano,47,9728,PROSE,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,174,392,
gpt-4.1-nano,47,9728,ORACLE,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,189,449,
gpt-4.1-nano,48,20193,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,125,204,
gpt-4.1-nano,48,20193,ORACLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,179,253,
gpt-4.1-nano,48,20193,PROSE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,163,359,
gpt-4.1-nano,47,9728,DR_k1,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,no,0,1,193,485,
gpt-4.1-nano,49,10313,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,127,515,
gpt-4.1-nano,49,10313,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,173,692,
gpt-4.1-nano,48,20193,DR_k1,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,178,438,
gpt-4.1-nano,49,10313,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,189,436,
gpt-4.1-nano,50,20727,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,164,196,
gpt-4.1-nano,50,20727,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,180,268,
gpt-4.1-nano,50,20727,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,122,417,
gpt-4.1-nano,49,10313,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,188,511,
gpt-4.1-nano,50,20727,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,183,257,
gpt-4.1-nano,51,20195,PROSE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,163,249,
gpt-4.1-nano,51,20195,ORACLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,179,223,
gpt-4.1-nano,51,20195,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,125,395,
gpt-4.1-nano,51,20195,DR_k1,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,183,370,
gpt-4.1-nano,52,9789,PROSE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,171,254,
gpt-4.1-nano,52,9789,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,186,441,
gpt-4.1-nano,52,9789,RAW,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,133,239,
gpt-4.1-nano,52,9789,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,178,339,
gpt-4.1-nano,53,20175,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,125,657,
gpt-4.1-nano,53,20175,ORACLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,179,371,
gpt-4.1-nano,53,20175,PROSE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,163,645,
gpt-4.1-nano,54,9795,PROSE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,171,293,
gpt-4.1-nano,53,20175,DR_k1,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,178,483,
gpt-4.1-nano,54,9795,RAW,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,133,243,
gpt-4.1-nano,54,9795,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,186,282,
gpt-4.1-nano,55,10041,ORACLE,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,158,284,
gpt-4.1-nano,55,10041,PROSE,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,143,163,
gpt-4.1-nano,54,9795,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,178,357,
gpt-4.1-nano,55,10041,RAW,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,115,162,
gpt-4.1-nano,56,10355,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,165,293,
gpt-4.1-nano,56,10355,RAW,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,117,351,
gpt-4.1-nano,56,10355,PROSE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,149,437,
gpt-4.1-nano,55,10041,DR_k1,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,158,460,
gpt-4.1-nano,56,10355,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,164,338,
gpt-4.1-nano,38,1628,RAW,IV,2,backadj,cholesterol,easy,KEEP,no,no,1,1,131,3,
gpt-4.1-nano,38,1628,PROSE,IV,2,backadj,cholesterol,easy,KEEP,no,no,1,1,168,3,
gpt-4.1-nano,39,1668,PROSE,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,189,161,
gpt-4.1-nano,57,20702,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,164,242,
gpt-4.1-nano,57,20702,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,122,344,
gpt-4.1-nano,19,3516,RAW,IV,1,marginal,price,easy,KEEP,no,no,1,1,112,280,
gpt-4.1-nano,38,1628,ORACLE,IV,2,backadj,cholesterol,easy,KEEP,no,yes,0,1,183,210,
