model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,74,10332,DR_k2,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,no,0,1,158,496,
gpt-4.1-nano,74,10332,DR_k3,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,no,0,1,158,582,
gpt-4.1-nano,75,9782,RAW,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,no,1,1,116,373,
gpt-4.1-nano,75,9782,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,no,1,1,167,454,
gpt-4.1-nano,75,9782,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,no,1,1,159,264,
gpt-4.1-nano,75,9782,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,no,1,1,166,317,
gpt-4.1-nano,75,9782,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,no,1,1,158,557,
gpt-4.1-nano,76,20757,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,121,588,
gpt-4.1-nano,76,20757,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,170,335,
gpt-4.1-nano,76,20757,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,163,633,
gpt-4.1-nano,76,20757,DR_k2,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,,0,0,170,700,
gpt-4.1-nano,76,20757,DR_k3,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,171,380,
gpt-4.1-nano,77,20169,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,yes,yes,1,1,117,571,
gpt-4.1-nano,77,20169,ORACLE,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,yes,yes,1,1,167,682,
gpt-4.1-nano,77,20169,DR_k1,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,yes,yes,1,1,168,566,
gpt-4.1-nano,77,20169,DR_k2,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,yes,yes,1,1,168,552,
gpt-4.1-nano,77,20169,DR_k3,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,yes,yes,1,1,160,579,
gpt-4.1-nano,78,20125,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,116,247,
gpt-4.1-nano,78,20125,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,167,351,
gpt-4.1-nano,78,20125,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,159,329,
gpt-4.1-nano,78,20125,DR_k2,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,168,387,
gpt-4.1-nano,78,20125,DR_k3,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,168,306,
gpt-4.1-nano,79,10360,RAW,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,124,494,
gpt-4.1-nano,79,10360,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,176,320,
gpt-4.1-nano,79,10360,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,176,567,
gpt-4.1-nano,79,10360,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,167,668,
gpt-4.1-nano,79,10360,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,167,562,
gpt-4.1-nano,80,20408,RAW,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,no,0,1,119,456,
gpt-4.1-nano,80,20408,ORACLE,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,no,0,1,169,465,
gpt-4.1-nano,80,20408,DR_k1,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,yes,1,1,161,275,
gpt-4.1-nano,80,20408,DR_k2,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,no,0,1,169,445,
gpt-4.1-nano,80,20408,DR_k3,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,no,0,1,170,325,
gpt-4.1-nano,81,20114,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,116,357,
gpt-4.1-nano,81,20114,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,168,300,
gpt-4.1-nano,81,20114,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,168,265,
gpt-4.1-nano,81,20114,DR_k2,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,167,327,
gpt-4.1-nano,81,20114,DR_k3,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,166,395,
gpt-4.1-nano,82,20451,RAW,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,yes,0,1,120,396,
gpt-4.1-nano,82,20451,ORACLE,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,172,241,
gpt-4.1-nano,82,20451,DR_k1,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,172,436,
gpt-4.1-nano,82,20451,DR_k2,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,171,352,
gpt-4.1-nano,82,20451,DR_k3,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,171,312,
gpt-4.1-nano,83,9819,RAW,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,118,295,
gpt-4.1-nano,83,9819,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,170,466,
gpt-4.1-nano,83,9819,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,170,431,
gpt-4.1-nano,83,9819,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,170,365,
gpt-4.1-nano,83,9819,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,170,551,
gpt-4.1-nano,84,20116,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,118,406,
gpt-4.1-nano,84,20116,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,168,388,
gpt-4.1-nano,84,20116,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,161,444,
gpt-4.1-nano,84,20116,DR_k2,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,169,657,
gpt-4.1-nano,84,20116,DR_k3,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,170,700,
gpt-4.1-nano,85,9818,RAW,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,yes,yes,1,1,119,433,
gpt-4.1-nano,85,9818,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,yes,yes,1,1,170,327,
gpt-4.1-nano,85,9818,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,yes,yes,1,1,171,355,
gpt-4.1-nano,85,9818,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,yes,yes,1,1,164,388,
gpt-4.1-nano,85,9818,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,yes,yes,1,1,171,643,
gpt-4.1-nano,86,20719,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,PSEUDO,yes,yes,1,1,114,537,
gpt-4.1-nano,86,20719,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,PSEUDO,yes,yes,1,1,163,281,
gpt-4.1-nano,86,20719,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,PSEUDO,yes,yes,1,1,164,282,
gpt-4.1-nano,86,20719,DR_k2,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,PSEUDO,yes,yes,1,1,166,380,
gpt-4.1-nano,86,20719,DR_k3,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,PSEUDO,yes,yes,1,1,166,454,
gpt-4.1-nano,87,10364,RAW,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,123,430,
gpt-4.1-nano,87,10364,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,175,398,
gpt-4.1-nano,87,10364,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,175,326,
gpt-4.1-nano,87,10364,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,175,604,
gpt-4.1-nano,87,10364,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,165,540,
gpt-4.1-nano,88,20420,RAW,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,yes,1,1,119,420,
gpt-4.1-nano,88,20420,ORACLE,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,yes,1,1,169,441,
gpt-4.1-nano,88,20420,DR_k1,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,yes,1,1,170,401,
gpt-4.1-nano,88,20420,DR_k2,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,yes,1,1,170,321,
gpt-4.1-nano,88,20420,DR_k3,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,yes,no,0,1,171,511,
gpt-4.1-nano,89,10376,RAW,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,121,495,
gpt-4.1-nano,89,10376,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,172,328,
gpt-4.1-nano,89,10376,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,171,546,
gpt-4.1-nano,89,10376,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,171,449,
gpt-4.1-nano,89,10376,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,172,404,
gpt-4.1-nano,90,10033,RAW,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,114,484,
gpt-4.1-nano,90,10033,ORACLE,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,yes,0,1,164,638,
gpt-4.1-nano,90,10033,DR_k1,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,164,323,
gpt-4.1-nano,90,10033,DR_k2,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,156,686,
gpt-4.1-nano,90,10033,DR_k3,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,yes,0,1,163,533,
gpt-4.1-nano,91,20412,RAW,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,117,339,
gpt-4.1-nano,91,20412,ORACLE,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,166,358,
gpt-4.1-nano,91,20412,DR_k1,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,166,489,
gpt-4.1-nano,91,20412,DR_k2,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,165,341,
gpt-4.1-nano,91,20412,DR_k3,IV,3,det-counterfactual,price,anticommonsense,PSEUDO,no,no,1,1,166,288,
gpt-4.1-nano,92,20131,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,118,552,
gpt-4.1-nano,92,20131,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,170,423,
gpt-4.1-nano,92,20131,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,169,427,
gpt-4.1-nano,92,20131,DR_k2,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,170,596,
gpt-4.1-nano,92,20131,DR_k3,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,163,300,
gpt-4.1-nano,93,20198,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,no,no,1,1,116,251,
gpt-4.1-nano,93,20198,ORACLE,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,no,no,1,1,167,504,
gpt-4.1-nano,93,20198,DR_k1,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,no,no,1,1,168,504,
gpt-4.1-nano,93,20198,DR_k2,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,no,no,1,1,167,283,
gpt-4.1-nano,93,20198,DR_k3,IV,3,det-counterfactual,college_wage,anticommonsense,PSEUDO,no,no,1,1,168,633,
gpt-4.1-nano,94,10381,RAW,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,126,498,
gpt-4.1-nano,94,10381,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,181,403,
gpt-4.1-nano,94,10381,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,173,424,
gpt-4.1-nano,94,10381,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,yes,0,1,179,295,
gpt-4.1-nano,94,10381,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,171,387,
gpt-4.1-nano,95,10348,RAW,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,no,1,1,122,457,
gpt-4.1-nano,95,10348,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,yes,0,1,174,458,
gpt-4.1-nano,95,10348,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,yes,0,1,165,363,
gpt-4.1-nano,95,10348,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,yes,0,1,174,481,
gpt-4.1-nano,95,10348,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,no,yes,0,1,165,295,
gpt-4.1-nano,96,20150,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,120,399,
gpt-4.1-nano,96,20150,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,173,496,
gpt-4.1-nano,96,20150,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,no,1,1,173,700,
gpt-4.1-nano,96,20150,DR_k2,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,yes,0,1,164,403,
gpt-4.1-nano,96,20150,DR_k3,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,no,yes,0,1,163,384,
gpt-4.1-nano,97,10327,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,yes,1,1,113,403,
gpt-4.1-nano,97,10327,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,yes,1,1,161,419,
gpt-4.1-nano,97,10327,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,no,0,1,154,432,
gpt-4.1-nano,97,10327,DR_k2,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,yes,1,1,161,521,
gpt-4.1-nano,97,10327,DR_k3,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,yes,yes,1,1,161,427,
gpt-4.1-nano,98,10362,RAW,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,117,426,
gpt-4.1-nano,98,10362,ORACLE,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,165,372,
gpt-4.1-nano,98,10362,DR_k1,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,166,283,
gpt-4.1-nano,98,10362,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,166,374,
gpt-4.1-nano,98,10362,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,PSEUDO,yes,yes,1,1,166,310,
gpt-4.1-nano,99,20113,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,111,343,
gpt-4.1-nano,99,20113,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,160,246,
gpt-4.1-nano,99,20113,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,160,218,
gpt-4.1-nano,99,20113,DR_k2,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,no,0,1,161,613,
gpt-4.1-nano,99,20113,DR_k3,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,160,605,
