model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error,provider,finish,reason_tok,usd,answer_from,temperature,max_tokens
meta-llama/llama-3.3-70b-instruct,10,4741,RAW,IV,2,ate,water_cholera,easy,PSEUDO,no,no,1,1,160,676,,Novita,stop,0,0.000292,content,0.0,700
meta-llama/llama-3.3-70b-instruct,10,4741,ORACLE,IV,2,ate,water_cholera,easy,PSEUDO,no,no,1,1,215,458,,Novita,stop,0,0.000212225,content,0.0,700
meta-llama/llama-3.3-70b-instruct,10,4741,DR_k1,IV,2,ate,water_cholera,easy,PSEUDO,no,no,1,1,215,226,,Novita,stop,0,0.000119425,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,PROSE,IV,2,ate,tax_smoke_birthWeight,hard,PSEUDO,no,no,1,1,187,381,,Novita,stop,0,0.000177645,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,RAW,IV,2,ate,tax_smoke_birthWeight,hard,PSEUDO,no,no,1,1,149,254,,Novita,stop,0,0.000121715,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,ORACLE,IV,2,ate,tax_smoke_birthWeight,hard,PSEUDO,no,no,1,1,202,644,,Novita,stop,0,0.00028487,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,DR_k1,IV,2,ate,tax_smoke_birthWeight,hard,PSEUDO,no,no,1,1,195,475,,Novita,stop,0,0.000216325,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,no,yes,0,1,169,343,,Novita,stop,0,0.000160015,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,no,no,1,1,129,350,,Novita,stop,0,0.000157415,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,no,yes,0,1,184,363,,Novita,stop,0,0.00017004,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PSEUDO,no,no,1,1,184,460,,Novita,stop,0,0.00020884,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,174,245,,Novita,stop,0,0.00012149,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,134,264,,Novita,stop,0,0.00012369,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,189,266,,Novita,stop,0,0.000131915,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,no,no,1,1,189,339,,Novita,stop,0,0.000161115,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,yes,no,0,1,169,274,,Novita,stop,0,0.000132415,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,yes,yes,1,1,131,211,,Novita,stop,0,0.000102085,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,yes,yes,1,1,184,309,,Novita,stop,0,0.00014844,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PSEUDO,yes,yes,1,1,184,247,,Novita,stop,0,0.00012364,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,PROSE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,165,226,,Novita,stop,0,0.000112675,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,127,163,,Novita,stop,0,8.2345e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,180,338,,Novita,stop,0,0.0001595,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PSEUDO,yes,yes,1,1,181,326,,Novita,stop,0,0.000154835,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,PROSE,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,167,253,,Novita,stop,0,0.000123745,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,RAW,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,129,407,,Novita,stop,0,0.000180215,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,182,279,,Novita,stop,0,0.00013617,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,PSEUDO,no,yes,0,1,174,321,,Novita,stop,0,0.00015189,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,PROSE,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,160,222,,Novita,stop,0,0.0001104,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,RAW,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,123,143,,Novita,stop,0,7.3805e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,ORACLE,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,175,348,,Novita,stop,0,0.000162825,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,DR_k1,IV,3,det-counterfactual,price,commonsense,PSEUDO,no,no,1,1,175,248,,Novita,stop,0,0.000122825,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,PROSE,arrowhead,1,marginal,obesity_mortality,easy,PSEUDO,no,,0,0,167,700,,Novita,length,0,0.000302545,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,RAW,arrowhead,1,marginal,obesity_mortality,easy,PSEUDO,no,no,1,1,124,282,,Novita,stop,0,0.00012954,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,ORACLE,arrowhead,1,marginal,obesity_mortality,easy,PSEUDO,no,no,1,1,182,408,,Novita,stop,0,0.00018777,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,DR_k1,arrowhead,1,marginal,obesity_mortality,easy,PSEUDO,no,no,1,1,181,570,,Novita,stop,0,0.000252435,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,PROSE,arrowhead,1,marginal,nature_vs_nurture,hard,PSEUDO,no,no,1,1,171,257,,Novita,stop,0,0.000125885,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,RAW,arrowhead,1,marginal,nature_vs_nurture,hard,PSEUDO,no,no,1,1,129,356,,Novita,stop,0,0.000159815,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,ORACLE,arrowhead,1,marginal,nature_vs_nurture,hard,PSEUDO,no,no,1,1,186,379,,Novita,stop,0,0.00017671,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,DR_k1,arrowhead,1,marginal,nature_vs_nurture,hard,PSEUDO,no,no,1,1,187,393,,Novita,stop,0,0.000182445,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,no,yes,0,1,172,640,,Novita,stop,0,0.00027922,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,no,yes,0,1,130,670,,Novita,stop,0,0.00028555,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,no,yes,0,1,187,425,,Novita,stop,0,0.000195245,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,no,yes,0,1,186,616,,Novita,stop,0,0.00027151,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,PROSE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PSEUDO,no,no,1,1,168,369,,Novita,stop,0,0.00017028,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,RAW,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PSEUDO,no,no,1,1,124,365,,Novita,stop,0,0.00016274,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,ORACLE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PSEUDO,no,no,1,1,183,358,,Novita,stop,0,0.000167905,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,DR_k1,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PSEUDO,no,no,1,1,183,364,,Novita,stop,0,0.000170305,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,PROSE,arrowhead,1,marginal,obesity_mortality,anticommonsense,PSEUDO,no,no,1,1,167,497,,Novita,stop,0,0.000221345,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,RAW,arrowhead,1,marginal,obesity_mortality,anticommonsense,PSEUDO,no,no,1,1,126,623,,Novita,stop,0,0.00026621,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,ORACLE,arrowhead,1,marginal,obesity_mortality,anticommonsense,PSEUDO,no,no,1,1,182,486,,Novita,stop,0,0.00021897,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,DR_k1,arrowhead,1,marginal,obesity_mortality,anticommonsense,PSEUDO,no,no,1,1,183,572,,Novita,stop,0,0.000253505,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,yes,yes,1,1,165,439,,Novita,stop,0,0.000197875,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,yes,no,0,1,125,642,,Novita,stop,0,0.000273675,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,yes,yes,1,1,180,575,,Novita,stop,0,0.0002543,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PSEUDO,yes,no,0,1,181,560,,Novita,stop,0,0.000248435,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,PROSE,arrowhead,2,backadj,gender_pay,anticommonsense,PSEUDO,no,yes,0,1,172,309,,Novita,stop,0,0.00014682,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,RAW,arrowhead,2,backadj,gender_pay,anticommonsense,PSEUDO,no,no,1,1,134,303,,Novita,stop,0,0.00013929,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,ORACLE,arrowhead,2,backadj,gender_pay,anticommonsense,PSEUDO,no,no,1,1,187,361,,Novita,stop,0,0.000169645,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,DR_k1,arrowhead,2,backadj,gender_pay,anticommonsense,PSEUDO,no,yes,0,1,187,200,,Novita,stop,0,0.000105245,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,PROSE,arrowhead,2,backadj,gender_admission_state,hard,PSEUDO,yes,yes,1,1,176,461,,Novita,stop,0,0.00020816,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,RAW,arrowhead,2,backadj,gender_admission_state,hard,PSEUDO,yes,no,0,1,132,455,,Novita,stop,0,0.00019982,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,ORACLE,arrowhead,2,backadj,gender_admission_state,hard,PSEUDO,yes,no,0,1,191,456,,Novita,stop,0,0.000208185,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,DR_k1,arrowhead,2,backadj,gender_admission_state,hard,PSEUDO,yes,no,0,1,190,319,,Novita,stop,0,0.00015325,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,PROSE,arrowhead,2,ate,gender_pay,anticommonsense,PSEUDO,yes,yes,1,1,161,142,,Novita,stop,0,7.8535e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,RAW,arrowhead,2,ate,gender_pay,anticommonsense,PSEUDO,yes,no,0,1,117,49,,Novita,stop,0,3.5395e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,ORACLE,arrowhead,2,ate,gender_pay,anticommonsense,PSEUDO,yes,no,0,1,176,251,,Novita,stop,0,0.00012416,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,DR_k1,arrowhead,2,ate,gender_pay,anticommonsense,PSEUDO,yes,yes,1,1,176,162,,Novita,stop,0,8.856e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,PROSE,arrowhead,2,ate,nature_vs_nurture,hard,PSEUDO,yes,yes,1,1,161,120,,Novita,stop,0,6.9735e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,RAW,arrowhead,2,ate,nature_vs_nurture,hard,PSEUDO,yes,yes,1,1,117,87,,Novita,stop,0,5.0595e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,ORACLE,arrowhead,2,ate,nature_vs_nurture,hard,PSEUDO,yes,yes,1,1,176,228,,Novita,stop,0,0.00011496,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,DR_k1,arrowhead,2,ate,nature_vs_nurture,hard,PSEUDO,yes,yes,1,1,176,88,,Novita,stop,0,5.896e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,PROSE,arrowhead,2,ate,gender_admission_state,easy,PSEUDO,yes,no,0,1,151,310,,Novita,stop,0,0.000144385,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,RAW,arrowhead,2,ate,gender_admission_state,easy,PSEUDO,yes,no,0,1,111,153,,Novita,stop,0,7.6185e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,ORACLE,arrowhead,2,ate,gender_admission_state,easy,PSEUDO,yes,no,0,1,166,422,,Novita,stop,0,0.00019121,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,DR_k1,arrowhead,2,ate,gender_admission_state,easy,PSEUDO,yes,no,0,1,166,513,,Novita,stop,0,0.00022761,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,PROSE,arrowhead,2,backadj,smoking_gene_cancer,easy,PSEUDO,no,yes,0,1,178,284,,Novita,stop,0,0.00013763,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,RAW,arrowhead,2,backadj,smoking_gene_cancer,easy,PSEUDO,no,yes,0,1,139,266,,Novita,stop,0,0.000125165,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,ORACLE,arrowhead,2,backadj,smoking_gene_cancer,easy,PSEUDO,no,no,1,1,193,612,,Novita,stop,0,0.000270855,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,DR_k1,arrowhead,2,backadj,smoking_gene_cancer,easy,PSEUDO,no,no,1,1,194,411,,Novita,stop,0,0.00019059,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PSEUDO,no,yes,0,1,169,465,,Novita,stop,0,0.000208815,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,RAW,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PSEUDO,no,no,1,1,125,258,,Novita,stop,0,0.000120075,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PSEUDO,no,no,1,1,184,682,,Novita,stop,0,0.00029764,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PSEUDO,no,no,1,1,184,524,,Novita,stop,0,0.00023444,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,PROSE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PSEUDO,no,no,1,1,322,344,,Novita,stop,0,0.00018107,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PSEUDO,no,no,1,1,279,404,,Novita,stop,0,0.000199265,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,ORACLE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PSEUDO,no,no,1,1,337,372,,Novita,stop,0,0.000194295,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,DR_k1,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PSEUDO,no,no,1,1,336,288,,Novita,stop,0,0.00016056,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,PROSE,arrowhead,3,nie,gender_pay,anticommonsense,PSEUDO,no,yes,0,1,314,448,,Novita,stop,0,0.00022159,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,RAW,arrowhead,3,nie,gender_pay,anticommonsense,PSEUDO,no,no,1,1,272,197,,Novita,stop,0,0.00011552,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,ORACLE,arrowhead,3,nie,gender_pay,anticommonsense,PSEUDO,no,no,1,1,329,347,,Novita,stop,0,0.000183215,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,DR_k1,arrowhead,3,nie,gender_pay,anticommonsense,PSEUDO,no,no,1,1,330,573,,Novita,stop,0,0.00027375,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PSEUDO,no,yes,0,1,172,257,,Novita,stop,0,0.00012602,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PSEUDO,no,no,1,1,128,217,,Novita,stop,0,0.00010408,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PSEUDO,no,yes,0,1,187,425,,Novita,stop,0,0.000195245,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PSEUDO,no,yes,0,1,187,468,,Novita,stop,0,0.000212445,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,PROSE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PSEUDO,no,no,1,1,175,289,,Novita,stop,0,0.000139225,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,RAW,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PSEUDO,no,no,1,1,132,392,,Novita,stop,0,0.00017462,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,ORACLE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PSEUDO,no,no,1,1,190,330,,Novita,stop,0,0.00015765,content,0.0,700
