model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error,provider,finish,reason_tok,usd,answer_from,temperature,max_tokens
meta-llama/llama-3.3-70b-instruct,268,19014,RAW,confounding,3,ett,simpson_kidneystone,anticommonsense,PERMUTE,yes,yes,1,1,186,228,,Novita,stop,0,0.00011631,content,0.0,700
meta-llama/llama-3.3-70b-instruct,269,20562,RAW,confounding,3,det-counterfactual,simpson_vaccine,anticommonsense,PERMUTE,yes,yes,1,1,121,222,,Novita,stop,0,0.000105135,content,0.0,700
meta-llama/llama-3.3-70b-instruct,270,10153,RAW,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,PERMUTE,yes,no,0,1,104,231,,Novita,stop,0,0.00010644,content,0.0,700
meta-llama/llama-3.3-70b-instruct,271,8314,RAW,confounding,3,ett,simpson_drug,hard,PERMUTE,yes,no,0,1,170,520,,Novita,stop,0,0.00023095,content,0.0,700
meta-llama/llama-3.3-70b-instruct,272,20490,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,PERMUTE,yes,yes,1,1,104,86,,Novita,stop,0,4.844e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,273,18739,RAW,confounding,3,ett,simpson_drug,anticommonsense,PERMUTE,no,yes,0,1,176,583,,Novita,stop,0,0.00025696,content,0.0,700
meta-llama/llama-3.3-70b-instruct,274,20494,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,PERMUTE,no,no,1,1,109,176,,Novita,stop,0,8.5115e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,275,3994,RAW,confounding,3,ett,simpson_vaccine,easy,PERMUTE,yes,yes,1,1,183,210,,Novita,stop,0,0.000108705,content,0.0,700
meta-llama/llama-3.3-70b-instruct,276,10086,RAW,confounding,3,det-counterfactual,simpson_drug,commonsense,PERMUTE,yes,yes,1,1,102,391,,Novita,stop,0,0.00017017,content,0.0,700
meta-llama/llama-3.3-70b-instruct,277,14102,RAW,confounding,3,ett,simpson_hospital,anticommonsense,PERMUTE,no,no,1,1,188,303,,Novita,stop,0,0.00014658,content,0.0,700
meta-llama/llama-3.3-70b-instruct,278,20458,RAW,confounding,3,det-counterfactual,simpson_drug,anticommonsense,PERMUTE,yes,no,0,1,101,178,,Novita,stop,0,8.4835e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,279,20508,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,PERMUTE,no,no,1,1,109,700,,Novita,length,0,0.000294715,content,0.0,700
meta-llama/llama-3.3-70b-instruct,300,15847,RAW,diamond,2,ate,floor_wet,anticommonsense,PERMUTE,no,no,1,1,106,63,,Novita,stop,0,3.951e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,302,15592,RAW,diamond,2,ate,firing_squad,anticommonsense,PERMUTE,yes,no,0,1,113,147,,Novita,stop,0,7.4055e-05,content,0.0,700
