model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error,provider,finish,reason_tok,usd,answer_from,temperature,max_tokens
meta-llama/llama-3.3-70b-instruct,50,20727,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,SYMBOL,yes,yes,1,1,104,211,,Novita,stop,0,9.844e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,51,20195,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,SYMBOL,yes,no,0,1,106,211,,Novita,stop,0,9.871e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,52,9789,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,no,no,1,1,107,197,,Novita,stop,0,9.3245e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,53,20175,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,SYMBOL,yes,yes,1,1,106,151,,Novita,stop,0,7.471e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,54,9795,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,no,no,1,1,106,115,,Novita,stop,0,6.031e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,55,10041,RAW,IV,3,det-counterfactual,price,commonsense,SYMBOL,no,yes,0,1,109,150,,Novita,stop,0,7.4715e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,56,10355,RAW,IV,3,det-counterfactual,water_cholera,commonsense,SYMBOL,no,no,1,1,111,125,,Novita,stop,0,6.4985e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,57,20702,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,SYMBOL,no,no,1,1,105,178,,Novita,stop,0,8.5375e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,58,9821,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,yes,yes,1,1,105,105,,Novita,stop,0,5.6175e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,59,10044,RAW,IV,3,det-counterfactual,price,commonsense,SYMBOL,no,no,1,1,110,187,,Novita,stop,0,8.965e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,81,13538,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,SYMBOL,no,no,1,1,106,102,,Novita,stop,0,5.511e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,82,9160,RAW,arrowhead,2,ate,smoking_gene_cancer,hard,SYMBOL,no,no,1,1,103,100,,Novita,stop,0,5.3905e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,83,2848,RAW,arrowhead,2,ate,nature_vs_nurture,easy,SYMBOL,no,no,1,1,103,86,,Novita,stop,0,4.8305e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,84,7592,RAW,arrowhead,2,ate,nature_vs_nurture,hard,SYMBOL,yes,yes,1,1,103,97,,Novita,stop,0,5.2705e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,87,13650,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,SYMBOL,no,no,1,1,106,99,,Novita,stop,0,5.391e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,88,2574,RAW,arrowhead,2,ate,gender_pay,easy,SYMBOL,yes,no,0,1,105,111,,Novita,stop,0,5.8575e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,89,2323,RAW,arrowhead,2,ate,gender_admission_state,easy,SYMBOL,yes,no,0,1,105,111,,Novita,stop,0,5.8575e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,90,8091,RAW,arrowhead,2,ate,obesity_mortality,hard,SYMBOL,no,no,1,1,101,373,,Novita,stop,0,0.000162835,content,0.0,700
meta-llama/llama-3.3-70b-instruct,92,19581,RAW,arrowhead,2,ate,smoking_gene_cancer,anticommonsense,SYMBOL,no,no,1,1,108,142,,Novita,stop,0,7.138e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,95,7208,RAW,arrowhead,2,ate,gender_admission_state,hard,SYMBOL,yes,no,0,1,105,111,,Novita,stop,0,5.8575e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,96,13558,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,SYMBOL,yes,no,0,1,106,100,,Novita,stop,0,5.431e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,100,4365,RAW,arrowhead,3,ett,smoking_gene_cancer,easy,SYMBOL,yes,yes,1,1,116,275,,Novita,stop,0,0.00012566,content,0.0,700
meta-llama/llama-3.3-70b-instruct,101,3245,RAW,arrowhead,3,nie,obesity_mortality,easy,SYMBOL,no,no,1,1,207,401,,Novita,stop,0,0.000188345,content,0.0,700
meta-llama/llama-3.3-70b-instruct,102,20288,RAW,arrowhead,3,det-counterfactual,gender_pay,anticommonsense,SYMBOL,yes,yes,1,1,107,130,,Novita,stop,0,6.6445e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,103,20269,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,SYMBOL,no,yes,0,1,106,368,,Novita,stop,0,0.00016151,content,0.0,700
meta-llama/llama-3.3-70b-instruct,104,13224,RAW,arrowhead,3,nie,nature_vs_nurture,anticommonsense,SYMBOL,yes,no,0,1,237,113,,Novita,stop,0,7.7195e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,105,9178,RAW,arrowhead,3,ett,smoking_gene_cancer,hard,SYMBOL,yes,yes,1,1,116,144,,Novita,stop,0,7.326e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,106,13526,RAW,arrowhead,3,nde,obesity_mortality,anticommonsense,SYMBOL,yes,yes,1,1,234,394,,Novita,stop,0,0.00018919,content,0.0,700
meta-llama/llama-3.3-70b-instruct,107,2480,RAW,arrowhead,3,ett,gender_pay,easy,SYMBOL,yes,yes,1,1,119,93,,Novita,stop,0,5.3265e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,108,17732,RAW,arrowhead,3,nie,gender_pay,anticommonsense,SYMBOL,no,no,1,1,243,553,,Novita,stop,0,0.000254005,content,0.0,700
meta-llama/llama-3.3-70b-instruct,109,2437,RAW,arrowhead,3,nde,gender_admission_state,easy,SYMBOL,no,no,1,1,248,444,,Novita,stop,0,0.00021108,content,0.0,700
meta-llama/llama-3.3-70b-instruct,110,14506,RAW,arrowhead,3,ett,smoke_birthWeight,anticommonsense,SYMBOL,yes,yes,1,1,116,166,,Novita,stop,0,8.206e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,111,3206,RAW,arrowhead,3,ett,obesity_mortality,easy,SYMBOL,no,no,1,1,113,278,,Novita,stop,0,0.000126455,content,0.0,700
meta-llama/llama-3.3-70b-instruct,112,12722,RAW,arrowhead,3,nde,gender_admission_state,anticommonsense,SYMBOL,yes,no,0,1,248,571,,Novita,stop,0,0.00026188,content,0.0,700
meta-llama/llama-3.3-70b-instruct,113,4093,RAW,arrowhead,3,nde,smoke_birthWeight,easy,SYMBOL,no,,0,0,224,700,,Novita,length,0,0.00031024,content,0.0,700
meta-llama/llama-3.3-70b-instruct,114,14729,RAW,arrowhead,3,nde,smoking_gene_cancer,anticommonsense,SYMBOL,no,no,1,1,246,198,,Novita,stop,0,0.00011241,content,0.0,700
meta-llama/llama-3.3-70b-instruct,115,20273,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,SYMBOL,no,no,1,1,107,244,,Novita,stop,0,0.000112045,content,0.0,700
meta-llama/llama-3.3-70b-instruct,116,7216,RAW,arrowhead,3,nie,gender_admission_state,hard,SYMBOL,yes,yes,1,1,241,301,,Novita,stop,0,0.000152935,content,0.0,700
meta-llama/llama-3.3-70b-instruct,117,19297,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,SYMBOL,yes,yes,1,1,244,449,,Novita,stop,0,0.00021254,content,0.0,700
meta-llama/llama-3.3-70b-instruct,118,17697,RAW,arrowhead,3,nde,gender_pay,anticommonsense,SYMBOL,no,no,1,1,250,246,,Novita,stop,0,0.00013215,content,0.0,700
meta-llama/llama-3.3-70b-instruct,119,9075,RAW,arrowhead,3,ett,smoking_gene_cancer,hard,SYMBOL,yes,yes,1,1,116,317,,Novita,stop,0,0.00014246,content,0.0,700
meta-llama/llama-3.3-70b-instruct,140,3299,RAW,chain,2,ate,orange_scurvy,easy,SYMBOL,no,no,1,1,97,119,,Novita,stop,0,6.0695e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,143,9264,RAW,chain,2,ate,smoking_tar_cancer,hard,SYMBOL,yes,no,0,1,94,22,,Novita,stop,0,2.149e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,145,16941,RAW,chain,2,ate,college_salary,anticommonsense,SYMBOL,yes,no,0,1,102,107,,Novita,stop,0,5.657e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,149,12149,RAW,chain,2,ate,college_salary,anticommonsense,SYMBOL,no,no,1,1,99,81,,Novita,stop,0,4.5765e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,155,4535,RAW,chain,2,ate,smoking_tar_cancer,easy,SYMBOL,yes,no,0,1,94,78,,Novita,stop,0,4.389e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,158,1676,RAW,chain,2,ate,college_salary,easy,SYMBOL,no,no,1,1,99,142,,Novita,stop,0,7.0165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,159,12078,RAW,chain,2,ate,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,99,97,,Novita,stop,0,5.2165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,160,1716,RAW,chain,3,ett,college_salary,easy,SYMBOL,yes,yes,1,1,115,167,,Novita,stop,0,8.2325e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,161,4583,RAW,chain,3,nie,smoking_tar_cancer,easy,SYMBOL,yes,no,0,1,94,100,,Novita,stop,0,5.269e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,162,9245,RAW,chain,3,nie,smoking_tar_cancer,hard,SYMBOL,no,no,1,1,94,101,,Novita,stop,0,5.309e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,163,3350,RAW,chain,3,nie,orange_scurvy,easy,SYMBOL,yes,no,0,1,97,360,,Novita,stop,0,0.000157095,content,0.0,700
meta-llama/llama-3.3-70b-instruct,164,14940,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,SYMBOL,yes,no,0,1,102,300,,Novita,stop,0,0.00013377,content,0.0,700
meta-llama/llama-3.3-70b-instruct,165,19671,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,SYMBOL,no,yes,0,1,118,180,,Novita,stop,0,8.793e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,166,20403,RAW,chain,3,det-counterfactual,orange_scurvy,anticommonsense,SYMBOL,no,yes,0,1,91,341,,Novita,stop,0,0.000148685,content,0.0,700
meta-llama/llama-3.3-70b-instruct,167,20690,RAW,chain,3,det-counterfactual,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,90,57,,Novita,stop,0,3.495e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,168,19659,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,102,200,,Novita,stop,0,9.377e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,169,8162,RAW,chain,3,ett,orange_scurvy,hard,SYMBOL,no,yes,0,1,110,105,,Novita,stop,0,5.685e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,170,16869,RAW,chain,3,nie,college_salary,anticommonsense,SYMBOL,no,no,1,1,102,100,,Novita,stop,0,5.377e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,171,12121,RAW,chain,3,nie,college_salary,anticommonsense,SYMBOL,yes,no,0,1,99,247,,Novita,stop,0,0.000112165,content,0.0,700
meta-llama/llama-3.3-70b-instruct,172,14908,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,118,147,,Novita,stop,0,7.473e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,173,19660,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,SYMBOL,yes,no,0,1,102,160,,Novita,stop,0,7.777e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,174,19664,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,118,125,,Novita,stop,0,6.593e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,175,1738,RAW,chain,3,nie,college_salary,easy,SYMBOL,no,no,1,1,99,262,,Novita,stop,0,0.000118165,content,0.0,700
meta-llama/llama-3.3-70b-instruct,176,16853,RAW,chain,3,ett,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,118,94,,Novita,stop,0,5.353e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,177,20396,RAW,chain,3,det-counterfactual,orange_scurvy,anticommonsense,SYMBOL,yes,no,0,1,91,220,,Novita,stop,0,0.000100285,content,0.0,700
meta-llama/llama-3.3-70b-instruct,178,18584,RAW,chain,3,nie,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,97,299,,Novita,stop,0,0.000132695,content,0.0,700
meta-llama/llama-3.3-70b-instruct,179,16837,RAW,chain,3,ett,college_salary,anticommonsense,SYMBOL,no,no,1,1,118,150,,Novita,stop,0,7.593e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,180,13202,RAW,collision,1,exp_away,man_in_relationship,anticommonsense,SYMBOL,no,yes,0,1,155,398,,Novita,stop,0,0.000180125,content,0.0,700
meta-llama/llama-3.3-70b-instruct,183,12365,RAW,collision,1,exp_away,elite_students,anticommonsense,SYMBOL,yes,yes,1,1,174,170,,Novita,stop,0,9.149e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,184,17905,RAW,collision,1,exp_away,man_in_relationship,anticommonsense,SYMBOL,no,no,1,1,163,516,,Novita,stop,0,0.000228405,content,0.0,700
meta-llama/llama-3.3-70b-instruct,185,1926,RAW,collision,1,exp_away,elite_students,easy,SYMBOL,no,no,1,1,172,137,,Novita,stop,0,7.802e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,186,16715,RAW,collision,1,exp_away,celebrity,anticommonsense,SYMBOL,no,no,1,1,163,451,,Novita,stop,0,0.000202405,content,0.0,700
meta-llama/llama-3.3-70b-instruct,187,17843,RAW,collision,1,exp_away,hospitalization,anticommonsense,SYMBOL,yes,yes,1,1,165,159,,Novita,stop,0,8.5875e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,188,1567,RAW,collision,1,exp_away,celebrity,easy,SYMBOL,yes,yes,1,1,159,141,,Novita,stop,0,7.7865e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,190,6696,RAW,collision,1,exp_away,elite_students,hard,SYMBOL,no,no,1,1,172,154,,Novita,stop,0,8.482e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,195,11969,RAW,collision,1,exp_away,celebrity,anticommonsense,SYMBOL,no,no,1,1,159,133,,Novita,stop,0,7.4665e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,197,6351,RAW,collision,1,exp_away,celebrity,hard,SYMBOL,no,no,1,1,159,133,,Novita,stop,0,7.4665e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,198,6323,RAW,collision,1,exp_away,celebrity,hard,SYMBOL,no,no,1,1,159,139,,Novita,stop,0,7.7065e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,200,6295,RAW,collision,2,collider_bias,celebrity,hard,SYMBOL,no,no,1,1,97,123,,Novita,stop,0,6.2295e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,203,17087,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,no,no,1,1,99,108,,Novita,stop,0,5.6565e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,204,12300,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,no,no,1,1,99,78,,Novita,stop,0,4.4565e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,205,7518,RAW,collision,2,collider_bias,man_in_relationship,hard,SYMBOL,no,no,1,1,93,87,,Novita,stop,0,4.7355e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,206,13146,RAW,collision,2,collider_bias,man_in_relationship,anticommonsense,SYMBOL,no,no,1,1,93,87,,Novita,stop,0,4.7355e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,210,7576,RAW,collision,2,collider_bias,man_in_relationship,hard,SYMBOL,yes,no,0,1,95,250,,Novita,stop,0,0.000112825,content,0.0,700
meta-llama/llama-3.3-70b-instruct,212,17146,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,no,no,1,1,99,83,,Novita,stop,0,4.6565e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,214,2676,RAW,collision,2,collider_bias,hospitalization,easy,SYMBOL,yes,no,0,1,95,120,,Novita,stop,0,6.0825e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,218,6688,RAW,collision,2,collider_bias,elite_students,hard,SYMBOL,yes,no,0,1,101,196,,Novita,stop,0,9.2035e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,219,17131,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,yes,no,0,1,101,164,,Novita,stop,0,7.9235e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,240,18810,RAW,confounding,2,ate,simpson_drug,anticommonsense,SYMBOL,no,no,1,1,151,172,,Novita,stop,0,8.9185e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,241,8349,RAW,confounding,2,ate,simpson_drug,hard,SYMBOL,yes,yes,1,1,151,179,,Novita,stop,0,9.1985e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,246,8686,RAW,confounding,2,ate,simpson_vaccine,hard,SYMBOL,no,no,1,1,145,214,,Novita,stop,0,0.000105175,content,0.0,700
meta-llama/llama-3.3-70b-instruct,247,18761,RAW,confounding,2,ate,simpson_drug,anticommonsense,SYMBOL,yes,yes,1,1,151,155,,Novita,stop,0,8.2385e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,250,3613,RAW,confounding,2,ate,simpson_drug,easy,SYMBOL,yes,yes,1,1,151,161,,Novita,stop,0,8.4785e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,251,14018,RAW,confounding,2,ate,simpson_drug,anticommonsense,SYMBOL,no,no,1,1,157,233,,Novita,stop,0,0.000114395,content,0.0,700
meta-llama/llama-3.3-70b-instruct,253,8414,RAW,confounding,2,ate,simpson_drug,hard,SYMBOL,no,no,1,1,151,403,,Novita,stop,0,0.000181585,content,0.0,700
meta-llama/llama-3.3-70b-instruct,257,8487,RAW,confounding,2,ate,simpson_hospital,hard,SYMBOL,yes,yes,1,1,153,166,,Novita,stop,0,8.7055e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,258,13998,RAW,confounding,2,ate,simpson_drug,anticommonsense,SYMBOL,no,no,1,1,157,234,,Novita,stop,0,0.000114795,content,0.0,700
meta-llama/llama-3.3-70b-instruct,260,18887,RAW,confounding,3,ett,simpson_hospital,anticommonsense,SYMBOL,no,no,1,1,169,239,,Novita,stop,0,0.000118415,content,0.0,700
meta-llama/llama-3.3-70b-instruct,261,20493,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,SYMBOL,yes,yes,1,1,96,276,,Novita,stop,0,0.00012336,content,0.0,700
meta-llama/llama-3.3-70b-instruct,262,10063,RAW,confounding,3,det-counterfactual,simpson_drug,commonsense,SYMBOL,no,no,1,1,96,360,,Novita,stop,0,0.00015696,content,0.0,700
meta-llama/llama-3.3-70b-instruct,263,8718,RAW,confounding,3,ett,simpson_vaccine,hard,SYMBOL,no,no,1,1,158,700,,Novita,length,0,0.00030133,content,0.0,700
meta-llama/llama-3.3-70b-instruct,264,10151,RAW,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,SYMBOL,yes,no,0,1,97,426,,Novita,stop,0,0.000183495,content,0.0,700
meta-llama/llama-3.3-70b-instruct,265,10167,RAW,confounding,3,det-counterfactual,simpson_vaccine,commonsense,SYMBOL,yes,no,0,1,97,272,,Novita,stop,0,0.000121895,content,0.0,700
meta-llama/llama-3.3-70b-instruct,266,20506,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,SYMBOL,yes,yes,1,1,94,86,,Novita,stop,0,4.709e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,267,14177,RAW,confounding,3,ett,simpson_kidneystone,anticommonsense,SYMBOL,yes,yes,1,1,164,268,,Novita,stop,0,0.00012934,content,0.0,700
meta-llama/llama-3.3-70b-instruct,268,19014,RAW,confounding,3,ett,simpson_kidneystone,anticommonsense,SYMBOL,yes,yes,1,1,167,435,,Novita,stop,0,0.000196545,content,0.0,700
meta-llama/llama-3.3-70b-instruct,269,20562,RAW,confounding,3,det-counterfactual,simpson_vaccine,anticommonsense,SYMBOL,yes,no,0,1,97,69,,Novita,stop,0,4.0695e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,270,10153,RAW,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,SYMBOL,yes,yes,1,1,96,221,,Novita,stop,0,0.00010136,content,0.0,700
meta-llama/llama-3.3-70b-instruct,271,8314,RAW,confounding,3,ett,simpson_drug,hard,SYMBOL,yes,yes,1,1,164,193,,Novita,stop,0,9.934e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,272,20490,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,SYMBOL,yes,yes,1,1,94,141,,Novita,stop,0,6.909e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,273,18739,RAW,confounding,3,ett,simpson_drug,anticommonsense,SYMBOL,no,yes,0,1,164,193,,Novita,stop,0,9.934e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,274,20494,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,SYMBOL,no,no,1,1,95,256,,Novita,stop,0,0.000115225,content,0.0,700
meta-llama/llama-3.3-70b-instruct,275,3994,RAW,confounding,3,ett,simpson_vaccine,easy,SYMBOL,yes,yes,1,1,158,400,,Novita,stop,0,0.00018133,content,0.0,700
meta-llama/llama-3.3-70b-instruct,276,10086,RAW,confounding,3,det-counterfactual,simpson_drug,commonsense,SYMBOL,yes,no,0,1,96,376,,Novita,stop,0,0.00016336,content,0.0,700
meta-llama/llama-3.3-70b-instruct,277,14102,RAW,confounding,3,ett,simpson_hospital,anticommonsense,SYMBOL,no,no,1,1,169,251,,Novita,stop,0,0.000123215,content,0.0,700
meta-llama/llama-3.3-70b-instruct,278,20458,RAW,confounding,3,det-counterfactual,simpson_drug,anticommonsense,SYMBOL,yes,no,0,1,94,274,,Novita,stop,0,0.00012229,content,0.0,700
meta-llama/llama-3.3-70b-instruct,279,20508,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,SYMBOL,no,yes,0,1,95,204,,Novita,stop,0,9.4425e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,300,15847,RAW,diamond,2,ate,floor_wet,anticommonsense,SYMBOL,no,no,1,1,98,80,,Novita,stop,0,4.523e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,302,15592,RAW,diamond,2,ate,firing_squad,anticommonsense,SYMBOL,yes,yes,1,1,101,129,,Novita,stop,0,6.5235e-05,content,0.0,700
