model,item,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,24,DR_k3,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,213,476,
gpt-4.1-nano,25,NAMES_ONLY,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,169,346,
gpt-4.1-nano,25,SCRAMBLE,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,199,287,
gpt-4.1-nano,25,DR_k2,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,196,315,
gpt-4.1-nano,25,DR_k3,IV,2,backadj,college_wage,anticommonsense,KEEP,yes,yes,1,1,196,380,
gpt-4.1-nano,26,NAMES_ONLY,IV,2,ate,college_wage,hard,KEEP,yes,yes,1,1,182,462,
gpt-4.1-nano,26,SCRAMBLE,IV,2,ate,college_wage,hard,KEEP,yes,yes,1,1,213,500,
gpt-4.1-nano,26,DR_k2,IV,2,ate,college_wage,hard,KEEP,yes,,0,0,203,700,
gpt-4.1-nano,26,DR_k3,IV,2,ate,college_wage,hard,KEEP,yes,no,0,1,200,401,
gpt-4.1-nano,27,NAMES_ONLY,IV,2,backadj,college_wage,anticommonsense,KEEP,no,yes,0,1,161,190,
gpt-4.1-nano,27,SCRAMBLE,IV,2,backadj,college_wage,anticommonsense,KEEP,no,yes,0,1,189,185,
gpt-4.1-nano,27,DR_k2,IV,2,backadj,college_wage,anticommonsense,KEEP,no,no,1,1,179,205,
gpt-4.1-nano,27,DR_k3,IV,2,backadj,college_wage,anticommonsense,KEEP,no,no,1,1,188,239,
gpt-4.1-nano,28,NAMES_ONLY,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,145,191,
gpt-4.1-nano,28,SCRAMBLE,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,160,181,
gpt-4.1-nano,28,DR_k2,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,164,182,
gpt-4.1-nano,28,DR_k3,IV,2,backadj,price,hard,KEEP,yes,yes,1,1,158,383,
gpt-4.1-nano,29,NAMES_ONLY,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,184,660,
gpt-4.1-nano,29,SCRAMBLE,IV,2,ate,cholesterol,easy,KEEP,no,,0,0,210,700,
gpt-4.1-nano,29,DR_k2,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,206,700,
gpt-4.1-nano,29,DR_k3,IV,2,ate,cholesterol,easy,KEEP,no,,0,0,210,700,
gpt-4.1-nano,30,NAMES_ONLY,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,181,474,
gpt-4.1-nano,30,SCRAMBLE,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,210,275,
gpt-4.1-nano,30,DR_k2,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,201,355,
gpt-4.1-nano,30,DR_k3,IV,2,backadj,tax_smoke_birthWeight,easy,KEEP,yes,no,0,1,210,336,
gpt-4.1-nano,31,NAMES_ONLY,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,yes,0,1,166,217,
gpt-4.1-nano,31,SCRAMBLE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,yes,0,1,192,332,
gpt-4.1-nano,31,DR_k2,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,yes,0,1,190,204,
gpt-4.1-nano,31,DR_k3,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,185,194,
gpt-4.1-nano,32,NAMES_ONLY,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,176,162,
gpt-4.1-nano,32,SCRAMBLE,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,199,459,
gpt-4.1-nano,32,DR_k2,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,201,250,
gpt-4.1-nano,32,DR_k3,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,191,154,
gpt-4.1-nano,33,NAMES_ONLY,IV,2,ate,price,anticommonsense,KEEP,yes,no,0,1,169,421,
gpt-4.1-nano,33,SCRAMBLE,IV,2,ate,price,anticommonsense,KEEP,yes,no,0,1,183,586,
gpt-4.1-nano,33,DR_k2,IV,2,ate,price,anticommonsense,KEEP,yes,yes,1,1,189,693,
gpt-4.1-nano,33,DR_k3,IV,2,ate,price,anticommonsense,KEEP,yes,yes,1,1,182,569,
gpt-4.1-nano,34,NAMES_ONLY,IV,2,ate,college_wage,anticommonsense,KEEP,yes,yes,1,1,183,563,
gpt-4.1-nano,34,SCRAMBLE,IV,2,ate,college_wage,anticommonsense,KEEP,yes,,0,0,216,700,
gpt-4.1-nano,34,DR_k2,IV,2,ate,college_wage,anticommonsense,KEEP,yes,yes,1,1,210,626,
gpt-4.1-nano,34,DR_k3,IV,2,ate,college_wage,anticommonsense,KEEP,yes,yes,1,1,202,458,
gpt-4.1-nano,35,NAMES_ONLY,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,yes,1,1,176,154,
gpt-4.1-nano,35,SCRAMBLE,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,yes,1,1,198,667,
gpt-4.1-nano,35,DR_k2,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,no,0,1,199,376,
gpt-4.1-nano,35,DR_k3,IV,2,ate,water_cholera,anticommonsense,KEEP,yes,yes,1,1,191,283,
gpt-4.1-nano,36,NAMES_ONLY,IV,2,backadj,cholesterol,easy,KEEP,yes,yes,1,1,169,260,
gpt-4.1-nano,36,SCRAMBLE,IV,2,backadj,cholesterol,easy,KEEP,yes,yes,1,1,184,407,
gpt-4.1-nano,36,DR_k2,IV,2,backadj,cholesterol,easy,KEEP,yes,no,0,1,191,214,
gpt-4.1-nano,36,DR_k3,IV,2,backadj,cholesterol,easy,KEEP,yes,yes,1,1,195,292,
gpt-4.1-nano,37,NAMES_ONLY,IV,2,ate,price,easy,KEEP,no,no,1,1,168,627,
gpt-4.1-nano,37,SCRAMBLE,IV,2,ate,price,easy,KEEP,no,no,1,1,189,600,
gpt-4.1-nano,37,DR_k2,IV,2,ate,price,easy,KEEP,no,yes,0,1,187,594,
gpt-4.1-nano,37,DR_k3,IV,2,ate,price,easy,KEEP,no,yes,0,1,181,572,
gpt-4.1-nano,38,NAMES_ONLY,IV,2,backadj,cholesterol,easy,KEEP,no,no,1,1,163,229,
gpt-4.1-nano,38,SCRAMBLE,IV,2,backadj,cholesterol,easy,KEEP,no,yes,0,1,189,347,
gpt-4.1-nano,38,DR_k2,IV,2,backadj,cholesterol,easy,KEEP,no,yes,0,1,189,228,
gpt-4.1-nano,38,DR_k3,IV,2,backadj,cholesterol,easy,KEEP,no,yes,0,1,189,318,
gpt-4.1-nano,39,NAMES_ONLY,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,184,651,
gpt-4.1-nano,39,SCRAMBLE,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,210,536,
gpt-4.1-nano,39,DR_k2,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,210,660,
gpt-4.1-nano,39,DR_k3,IV,2,ate,cholesterol,easy,KEEP,no,no,1,1,203,442,
gpt-4.1-nano,40,NAMES_ONLY,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,157,443,
gpt-4.1-nano,40,SCRAMBLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,184,419,
gpt-4.1-nano,40,DR_k2,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,183,321,
gpt-4.1-nano,40,DR_k3,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,184,357,
gpt-4.1-nano,41,NAMES_ONLY,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,167,346,
gpt-4.1-nano,41,SCRAMBLE,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,186,452,
gpt-4.1-nano,41,DR_k2,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,193,484,
gpt-4.1-nano,41,DR_k3,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,186,533,
gpt-4.1-nano,42,NAMES_ONLY,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,139,318,
gpt-4.1-nano,42,SCRAMBLE,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,158,362,
gpt-4.1-nano,42,DR_k2,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,158,383,
gpt-4.1-nano,42,DR_k3,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,152,199,
gpt-4.1-nano,43,NAMES_ONLY,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,164,398,
gpt-4.1-nano,43,SCRAMBLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,195,387,
gpt-4.1-nano,43,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,190,503,
gpt-4.1-nano,43,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,191,474,
gpt-4.1-nano,44,NAMES_ONLY,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,142,350,
gpt-4.1-nano,44,SCRAMBLE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,162,496,
gpt-4.1-nano,44,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,163,310,
gpt-4.1-nano,44,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,163,379,
gpt-4.1-nano,45,NAMES_ONLY,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,142,362,
gpt-4.1-nano,45,SCRAMBLE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,156,403,
gpt-4.1-nano,45,DR_k2,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,164,377,
gpt-4.1-nano,45,DR_k3,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,yes,0,1,156,426,
gpt-4.1-nano,46,NAMES_ONLY,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,164,314,
gpt-4.1-nano,46,SCRAMBLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,194,301,
gpt-4.1-nano,46,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,191,359,
gpt-4.1-nano,46,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,191,337,
gpt-4.1-nano,47,NAMES_ONLY,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,no,0,1,169,422,
gpt-4.1-nano,47,SCRAMBLE,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,199,374,
gpt-4.1-nano,47,DR_k2,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,195,398,
gpt-4.1-nano,47,DR_k3,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,188,384,
gpt-4.1-nano,48,NAMES_ONLY,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,157,302,
gpt-4.1-nano,48,SCRAMBLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,183,563,
gpt-4.1-nano,48,DR_k2,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,183,340,
gpt-4.1-nano,48,DR_k3,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,183,526,
gpt-4.1-nano,49,NAMES_ONLY,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,162,420,
gpt-4.1-nano,49,SCRAMBLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,yes,0,1,183,355,
gpt-4.1-nano,49,DR_k2,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,188,444,
gpt-4.1-nano,49,DR_k3,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,yes,0,1,183,591,
gpt-4.1-nano,50,NAMES_ONLY,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,153,378,
gpt-4.1-nano,50,SCRAMBLE,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,170,397,
gpt-4.1-nano,50,DR_k2,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,182,435,
gpt-4.1-nano,50,DR_k3,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,182,461,
gpt-4.1-nano,51,NAMES_ONLY,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,157,264,
gpt-4.1-nano,51,SCRAMBLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,186,607,
gpt-4.1-nano,51,DR_k2,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,183,431,
gpt-4.1-nano,51,DR_k3,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,184,319,
gpt-4.1-nano,52,NAMES_ONLY,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,164,345,
gpt-4.1-nano,52,SCRAMBLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,194,502,
gpt-4.1-nano,52,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,182,330,
gpt-4.1-nano,52,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,190,369,
gpt-4.1-nano,53,NAMES_ONLY,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,157,393,
gpt-4.1-nano,53,SCRAMBLE,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,184,499,
gpt-4.1-nano,53,DR_k2,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,175,352,
gpt-4.1-nano,53,DR_k3,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,183,411,
gpt-4.1-nano,54,NAMES_ONLY,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,164,338,
gpt-4.1-nano,54,SCRAMBLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,195,293,
gpt-4.1-nano,54,DR_k2,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,190,396,
gpt-4.1-nano,54,DR_k3,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,190,450,
gpt-4.1-nano,55,NAMES_ONLY,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,139,377,
gpt-4.1-nano,55,SCRAMBLE,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,162,286,
gpt-4.1-nano,55,DR_k2,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,158,348,
gpt-4.1-nano,55,DR_k3,IV,3,det-counterfactual,price,commonsense,KEEP,no,yes,0,1,152,303,
gpt-4.1-nano,56,NAMES_ONLY,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,142,275,
gpt-4.1-nano,56,SCRAMBLE,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,156,350,
