model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error,provider,finish,reason_tok,usd,answer_from,temperature,max_tokens
meta-llama/llama-3.3-70b-instruct,272,5114,RAW,diamondcut,3,ett,firing_employee,hard,PSEUDO,yes,no,0,1,248,617,,Novita,stop,0,0.00028028,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,276,10756,RAW,diamondcut,3,ett,firing_employee,anticommonsense,PSEUDO,yes,yes,1,1,223,470,,Novita,stop,0,0.000218105,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,278,15530,ORACLE,diamondcut,3,ett,firing_employee,anticommonsense,PSEUDO,yes,no,0,1,283,799,,Novita,stop,0,0.000357805,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,280,351,RAW,diamondcut,3,ett,firing_employee,easy,PSEUDO,yes,no,0,1,241,587,,Novita,stop,0,0.000267335,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,282,10747,PROSE,diamondcut,3,ett,firing_employee,anticommonsense,PSEUDO,no,no,1,1,267,489,,Novita,stop,0,0.000231645,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,282,10747,ORACLE,diamondcut,3,ett,firing_employee,anticommonsense,PSEUDO,no,no,1,1,282,493,,Novita,stop,0,0.00023527,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,282,10747,DR_k1,diamondcut,3,ett,firing_employee,anticommonsense,PSEUDO,no,no,1,1,282,426,,Novita,stop,0,0.00020847,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,304,8976,DR_k1,frontdoor,2,ate,smoking_frontdoor,hard,PSEUDO,no,yes,0,1,235,447,,Novita,stop,0,0.000210525,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,311,14676,PROSE,frontdoor,2,ate,smoking_frontdoor,anticommonsense,PSEUDO,no,no,1,1,229,680,,Novita,stop,0,0.000302915,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,316,19384,DR_k1,frontdoor,2,ate,smoking_frontdoor,anticommonsense,PSEUDO,no,no,1,1,238,654,,Novita,stop,0,0.00029373,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,327,4275,DR_k1,frontdoor,3,ett,smoking_frontdoor,easy,PSEUDO,yes,yes,1,1,254,612,,Novita,stop,0,0.00027909,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,330,9035,DR_k1,frontdoor,3,ett,smoking_frontdoor,hard,PSEUDO,yes,yes,1,1,240,436,,Novita,stop,0,0.0002068,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,335,19407,DR_k1,frontdoor,3,ett,smoking_frontdoor,anticommonsense,PSEUDO,yes,yes,1,1,254,735,,Novita,stop,0,0.00032829,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,338,20624,PROSE,frontdoor,3,det-counterfactual,smoking_frontdoor,anticommonsense,PSEUDO,yes,no,0,1,162,369,,Novita,stop,0,0.00016947,content,0.0,1500
meta-llama/llama-3.3-70b-instruct,388,10515,PROSE,mediation,3,nie,alarm,anticommonsense,PSEUDO,no,no,1,1,234,604,,Novita,stop,0,0.00027319,content,0.0,1500
