model,item,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,38,RAW_CLEAN,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,no,no,1,1,124,323,
gpt-4.1-nano,39,RAW_CLEAN,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,no,no,1,1,126,375,
gpt-4.1-nano,40,RAW_CLEAN,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,114,256,
gpt-4.1-nano,41,RAW_CLEAN,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,124,398,
gpt-4.1-nano,42,RAW_CLEAN,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,109,203,
gpt-4.1-nano,43,RAW_CLEAN,IV,3,det-counterfactual,college_wage,commonsense,KEEP,yes,yes,1,1,122,198,
gpt-4.1-nano,44,RAW_CLEAN,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,111,273,
gpt-4.1-nano,45,RAW_CLEAN,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,111,320,
gpt-4.1-nano,46,RAW_CLEAN,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,122,229,
gpt-4.1-nano,47,RAW_CLEAN,IV,3,det-counterfactual,cholesterol,commonsense,KEEP,yes,yes,1,1,126,522,
gpt-4.1-nano,48,RAW_CLEAN,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,no,0,1,114,422,
gpt-4.1-nano,49,RAW_CLEAN,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,yes,0,1,116,385,
gpt-4.1-nano,50,RAW_CLEAN,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,111,181,
gpt-4.1-nano,51,RAW_CLEAN,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,114,189,
gpt-4.1-nano,52,RAW_CLEAN,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,122,152,
gpt-4.1-nano,53,RAW_CLEAN,IV,3,det-counterfactual,college_wage,anticommonsense,KEEP,yes,yes,1,1,114,422,
gpt-4.1-nano,54,RAW_CLEAN,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,122,186,
gpt-4.1-nano,55,RAW_CLEAN,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,109,168,
gpt-4.1-nano,56,RAW_CLEAN,IV,3,det-counterfactual,water_cholera,commonsense,KEEP,no,no,1,1,111,144,
gpt-4.1-nano,57,RAW_CLEAN,arrowhead,1,marginal,gender_pay,anticommonsense,KEEP,no,no,1,1,111,330,
gpt-4.1-nano,58,RAW_CLEAN,arrowhead,1,correlation,obesity_mortality,easy,KEEP,no,no,1,1,99,317,
gpt-4.1-nano,59,RAW_CLEAN,arrowhead,1,marginal,smoking_gene_cancer,easy,KEEP,no,no,1,1,110,240,
gpt-4.1-nano,60,RAW_CLEAN,arrowhead,1,marginal,nature_vs_nurture,hard,KEEP,no,no,1,1,108,320,
gpt-4.1-nano,61,RAW_CLEAN,arrowhead,1,marginal,gender_admission_state,easy,KEEP,no,no,1,1,107,316,
gpt-4.1-nano,62,RAW_CLEAN,arrowhead,1,marginal,nature_vs_nurture,anticommonsense,KEEP,yes,yes,1,1,112,313,
gpt-4.1-nano,63,RAW_CLEAN,arrowhead,1,marginal,gender_pay,anticommonsense,KEEP,yes,yes,1,1,110,222,
gpt-4.1-nano,64,RAW_CLEAN,arrowhead,1,correlation,gender_pay,hard,KEEP,no,no,1,1,104,389,
gpt-4.1-nano,65,RAW_CLEAN,arrowhead,1,marginal,gender_pay,easy,KEEP,no,no,1,1,107,247,
gpt-4.1-nano,66,RAW_CLEAN,arrowhead,1,correlation,gender_pay,hard,KEEP,yes,no,0,1,104,515,
gpt-4.1-nano,67,RAW_CLEAN,arrowhead,1,marginal,smoking_gene_cancer,hard,KEEP,yes,yes,1,1,110,292,
gpt-4.1-nano,68,RAW_CLEAN,arrowhead,1,correlation,gender_pay,anticommonsense,KEEP,no,no,1,1,107,196,
gpt-4.1-nano,69,RAW_CLEAN,arrowhead,1,marginal,gender_pay,anticommonsense,KEEP,yes,yes,1,1,111,237,
gpt-4.1-nano,70,RAW_CLEAN,arrowhead,1,correlation,obesity_mortality,hard,KEEP,yes,yes,1,1,99,219,
gpt-4.1-nano,71,RAW_CLEAN,arrowhead,1,correlation,smoke_birthWeight,easy,KEEP,no,no,1,1,107,381,
gpt-4.1-nano,72,RAW_CLEAN,arrowhead,1,correlation,smoking_gene_cancer,easy,KEEP,no,no,1,1,104,435,
gpt-4.1-nano,73,RAW_CLEAN,arrowhead,1,marginal,smoking_gene_cancer,easy,KEEP,no,no,1,1,110,255,
gpt-4.1-nano,74,RAW_CLEAN,arrowhead,1,correlation,nature_vs_nurture,hard,KEEP,no,yes,0,1,103,334,
gpt-4.1-nano,75,RAW_CLEAN,arrowhead,1,marginal,gender_admission_state,easy,KEEP,no,no,1,1,107,300,
gpt-4.1-nano,76,RAW_CLEAN,arrowhead,2,backadj,gender_admission_state,anticommonsense,KEEP,no,no,1,1,119,3,
gpt-4.1-nano,77,RAW_CLEAN,arrowhead,2,backadj,smoking_gene_cancer,easy,KEEP,yes,no,0,1,113,3,
gpt-4.1-nano,78,RAW_CLEAN,arrowhead,2,backadj,gender_admission_state,anticommonsense,KEEP,no,no,1,1,119,3,
gpt-4.1-nano,79,RAW_CLEAN,arrowhead,2,backadj,gender_pay,hard,KEEP,no,yes,0,1,115,3,
gpt-4.1-nano,80,RAW_CLEAN,arrowhead,2,ate,obesity_mortality,anticommonsense,KEEP,no,yes,0,1,98,1,
gpt-4.1-nano,81,RAW_CLEAN,arrowhead,2,ate,smoking_gene_cancer,hard,KEEP,no,no,1,1,98,121,
gpt-4.1-nano,82,RAW_CLEAN,arrowhead,2,ate,nature_vs_nurture,easy,KEEP,no,no,1,1,97,152,
gpt-4.1-nano,83,RAW_CLEAN,arrowhead,2,ate,nature_vs_nurture,hard,KEEP,yes,yes,1,1,97,118,
gpt-4.1-nano,84,RAW_CLEAN,arrowhead,2,backadj,gender_pay,hard,KEEP,yes,no,0,1,111,3,
gpt-4.1-nano,85,RAW_CLEAN,arrowhead,2,backadj,gender_pay,easy,KEEP,no,yes,0,1,115,3,
gpt-4.1-nano,86,RAW_CLEAN,arrowhead,2,ate,obesity_mortality,anticommonsense,KEEP,no,yes,0,1,98,1,
gpt-4.1-nano,87,RAW_CLEAN,arrowhead,2,ate,gender_pay,easy,KEEP,yes,yes,1,1,97,47,
gpt-4.1-nano,88,RAW_CLEAN,arrowhead,2,ate,gender_admission_state,easy,KEEP,yes,yes,1,1,97,45,
gpt-4.1-nano,89,RAW_CLEAN,arrowhead,2,ate,obesity_mortality,hard,KEEP,no,no,1,1,92,61,
gpt-4.1-nano,90,RAW_CLEAN,arrowhead,2,backadj,gender_pay,easy,KEEP,no,yes,0,1,115,3,
gpt-4.1-nano,91,RAW_CLEAN,arrowhead,2,ate,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,101,41,
gpt-4.1-nano,92,RAW_CLEAN,arrowhead,2,backadj,gender_pay,anticommonsense,KEEP,yes,no,0,1,115,3,
gpt-4.1-nano,93,RAW_CLEAN,arrowhead,2,backadj,smoke_birthWeight,hard,KEEP,yes,no,0,1,120,3,
gpt-4.1-nano,94,RAW_CLEAN,arrowhead,2,ate,gender_admission_state,hard,KEEP,yes,yes,1,1,97,46,
gpt-4.1-nano,95,RAW_CLEAN,arrowhead,3,nde,smoking_gene_cancer,anticommonsense,KEEP,no,,0,0,244,700,
gpt-4.1-nano,96,RAW_CLEAN,arrowhead,3,ett,smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,110,166,
gpt-4.1-nano,97,RAW_CLEAN,arrowhead,3,nde,gender_admission_state,hard,KEEP,yes,,0,0,254,700,
gpt-4.1-nano,98,RAW_CLEAN,arrowhead,3,ett,nature_vs_nurture,anticommonsense,KEEP,yes,yes,1,1,116,162,
gpt-4.1-nano,99,RAW_CLEAN,arrowhead,3,ett,smoking_gene_cancer,easy,KEEP,yes,yes,1,1,113,89,
gpt-4.1-nano,100,RAW_CLEAN,arrowhead,3,nie,obesity_mortality,easy,KEEP,no,no,1,1,205,585,
gpt-4.1-nano,101,RAW_CLEAN,arrowhead,3,det-counterfactual,gender_pay,anticommonsense,KEEP,yes,yes,1,1,116,342,
gpt-4.1-nano,102,RAW_CLEAN,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,KEEP,no,no,1,1,106,379,
gpt-4.1-nano,103,RAW_CLEAN,arrowhead,3,nie,nature_vs_nurture,anticommonsense,KEEP,yes,no,0,1,270,450,
gpt-4.1-nano,104,RAW_CLEAN,arrowhead,3,ett,smoking_gene_cancer,hard,KEEP,yes,yes,1,1,113,231,
gpt-4.1-nano,105,RAW_CLEAN,arrowhead,3,nde,obesity_mortality,anticommonsense,KEEP,yes,no,0,1,235,700,
gpt-4.1-nano,106,RAW_CLEAN,arrowhead,3,ett,gender_pay,easy,KEEP,yes,yes,1,1,110,89,
gpt-4.1-nano,107,RAW_CLEAN,arrowhead,3,nie,gender_pay,anticommonsense,KEEP,no,no,1,1,261,641,
gpt-4.1-nano,108,RAW_CLEAN,arrowhead,3,nde,gender_admission_state,easy,KEEP,no,no,1,1,254,700,
gpt-4.1-nano,109,RAW_CLEAN,arrowhead,3,ett,smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,110,97,
gpt-4.1-nano,110,RAW_CLEAN,arrowhead,3,ett,obesity_mortality,easy,KEEP,no,no,1,1,104,84,
gpt-4.1-nano,111,RAW_CLEAN,arrowhead,3,nde,gender_admission_state,anticommonsense,KEEP,yes,,0,0,254,700,
gpt-4.1-nano,112,RAW_CLEAN,arrowhead,3,nde,smoke_birthWeight,easy,KEEP,no,no,1,1,263,700,
gpt-4.1-nano,113,RAW_CLEAN,arrowhead,3,nde,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,244,695,
gpt-4.1-nano,114,RAW_CLEAN,confounding,1,correlation,simpson_vaccine,anticommonsense,KEEP,yes,yes,1,1,113,203,
gpt-4.1-nano,115,RAW_CLEAN,confounding,1,marginal,simpson_vaccine,easy,KEEP,no,no,1,1,115,261,
gpt-4.1-nano,116,RAW_CLEAN,confounding,1,marginal,simpson_kidneystone,anticommonsense,KEEP,no,no,1,1,106,291,
gpt-4.1-nano,117,RAW_CLEAN,confounding,1,marginal,simpson_drug,anticommonsense,KEEP,no,no,1,1,114,269,
gpt-4.1-nano,118,RAW_CLEAN,confounding,1,correlation,simpson_kidneystone,hard,KEEP,no,no,1,1,100,275,
gpt-4.1-nano,119,RAW_CLEAN,confounding,1,correlation,simpson_vaccine,anticommonsense,KEEP,yes,yes,1,1,113,255,
gpt-4.1-nano,120,RAW_CLEAN,confounding,1,correlation,simpson_drug,anticommonsense,KEEP,yes,yes,1,1,104,224,
gpt-4.1-nano,121,RAW_CLEAN,confounding,1,correlation,simpson_kidneystone,hard,KEEP,yes,yes,1,1,100,262,
gpt-4.1-nano,122,RAW_CLEAN,confounding,1,marginal,simpson_vaccine,easy,KEEP,no,no,1,1,115,261,
gpt-4.1-nano,123,RAW_CLEAN,confounding,1,correlation,simpson_hospital,easy,KEEP,yes,yes,1,1,103,348,
gpt-4.1-nano,124,RAW_CLEAN,confounding,1,correlation,simpson_drug,anticommonsense,KEEP,no,no,1,1,104,249,
gpt-4.1-nano,125,RAW_CLEAN,confounding,1,marginal,simpson_hospital,hard,KEEP,yes,yes,1,1,111,324,
gpt-4.1-nano,126,RAW_CLEAN,confounding,1,marginal,simpson_kidneystone,hard,KEEP,no,no,1,1,103,236,
gpt-4.1-nano,127,RAW_CLEAN,confounding,1,correlation,simpson_kidneystone,anticommonsense,KEEP,yes,yes,1,1,103,212,
gpt-4.1-nano,128,RAW_CLEAN,confounding,1,marginal,simpson_drug,anticommonsense,KEEP,yes,yes,1,1,114,235,
gpt-4.1-nano,129,RAW_CLEAN,confounding,1,marginal,simpson_hospital,hard,KEEP,no,no,1,1,111,288,
gpt-4.1-nano,130,RAW_CLEAN,confounding,1,correlation,simpson_hospital,easy,KEEP,yes,yes,1,1,103,305,
gpt-4.1-nano,131,RAW_CLEAN,confounding,1,correlation,simpson_kidneystone,hard,KEEP,yes,yes,1,1,100,297,
gpt-4.1-nano,132,RAW_CLEAN,confounding,1,marginal,simpson_vaccine,anticommonsense,KEEP,no,no,1,1,116,285,
gpt-4.1-nano,133,RAW_CLEAN,confounding,2,ate,simpson_vaccine,anticommonsense,KEEP,yes,yes,1,1,174,353,
gpt-4.1-nano,134,RAW_CLEAN,confounding,2,backadj,simpson_drug,hard,KEEP,no,no,1,1,111,3,
gpt-4.1-nano,135,RAW_CLEAN,confounding,2,ate,simpson_vaccine,hard,KEEP,yes,yes,1,1,170,462,
gpt-4.1-nano,136,RAW_CLEAN,confounding,2,backadj,simpson_vaccine,anticommonsense,KEEP,yes,no,0,1,120,3,
gpt-4.1-nano,137,RAW_CLEAN,confounding,2,backadj,simpson_drug,easy,KEEP,no,no,1,1,111,3,
gpt-4.1-nano,138,RAW_CLEAN,confounding,2,backadj,simpson_drug,anticommonsense,KEEP,yes,no,0,1,121,3,
gpt-4.1-nano,139,RAW_CLEAN,confounding,2,ate,simpson_kidneystone,hard,KEEP,no,no,1,1,154,410,
gpt-4.1-nano,140,RAW_CLEAN,confounding,2,backadj,simpson_kidneystone,anticommonsense,KEEP,no,no,1,1,115,3,
gpt-4.1-nano,141,RAW_CLEAN,confounding,2,backadj,simpson_hospital,easy,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,142,RAW_CLEAN,confounding,2,ate,simpson_kidneystone,easy,KEEP,no,no,1,1,154,457,
gpt-4.1-nano,143,RAW_CLEAN,confounding,2,ate,simpson_kidneystone,hard,KEEP,yes,yes,1,1,154,554,
gpt-4.1-nano,144,RAW_CLEAN,confounding,2,backadj,simpson_kidneystone,hard,KEEP,yes,no,0,1,117,3,
gpt-4.1-nano,145,RAW_CLEAN,confounding,2,ate,simpson_drug,hard,KEEP,yes,no,0,1,147,700,
gpt-4.1-nano,146,RAW_CLEAN,confounding,2,backadj,simpson_kidneystone,anticommonsense,KEEP,yes,yes,1,1,120,3,
gpt-4.1-nano,147,RAW_CLEAN,confounding,2,backadj,simpson_hospital,easy,KEEP,no,no,1,1,113,3,
gpt-4.1-nano,148,RAW_CLEAN,confounding,2,backadj,simpson_drug,hard,KEEP,yes,no,0,1,115,3,
gpt-4.1-nano,149,RAW_CLEAN,confounding,2,backadj,simpson_vaccine,anticommonsense,KEEP,no,no,1,1,115,3,
gpt-4.1-nano,150,RAW_CLEAN,confounding,2,ate,simpson_vaccine,hard,KEEP,no,no,1,1,170,611,
gpt-4.1-nano,151,RAW_CLEAN,confounding,2,ate,simpson_vaccine,anticommonsense,KEEP,yes,yes,1,1,170,468,
gpt-4.1-nano,152,RAW_CLEAN,confounding,3,ett,simpson_vaccine,anticommonsense,KEEP,yes,no,0,1,183,508,
gpt-4.1-nano,153,RAW_CLEAN,confounding,3,det-counterfactual,simpson_kidneystone,anticommonsense,KEEP,no,no,1,1,102,357,
gpt-4.1-nano,154,RAW_CLEAN,confounding,3,ett,simpson_drug,easy,KEEP,no,no,1,1,159,700,
gpt-4.1-nano,155,RAW_CLEAN,confounding,3,ett,simpson_kidneystone,anticommonsense,KEEP,yes,no,0,1,169,700,
gpt-4.1-nano,156,RAW_CLEAN,confounding,3,det-counterfactual,simpson_drug,commonsense,KEEP,yes,yes,1,1,94,319,
gpt-4.1-nano,157,RAW_CLEAN,confounding,3,det-counterfactual,simpson_hospital,commonsense,KEEP,no,no,1,1,97,214,
gpt-4.1-nano,158,RAW_CLEAN,confounding,3,ett,simpson_hospital,anticommonsense,KEEP,no,no,1,1,178,700,
gpt-4.1-nano,159,RAW_CLEAN,confounding,3,ett,simpson_drug,hard,KEEP,no,no,1,1,159,700,
gpt-4.1-nano,160,RAW_CLEAN,confounding,3,ett,simpson_drug,easy,KEEP,yes,no,0,1,159,700,
gpt-4.1-nano,161,RAW_CLEAN,confounding,3,det-counterfactual,simpson_vaccine,commonsense,KEEP,yes,no,0,1,105,90,
gpt-4.1-nano,162,RAW_CLEAN,confounding,3,ett,simpson_kidneystone,easy,KEEP,no,no,1,1,166,700,
gpt-4.1-nano,163,RAW_CLEAN,confounding,3,ett,simpson_vaccine,hard,KEEP,no,no,1,1,183,290,
gpt-4.1-nano,164,RAW_CLEAN,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,KEEP,yes,no,0,1,99,307,
gpt-4.1-nano,165,RAW_CLEAN,confounding,3,ett,simpson_hospital,hard,KEEP,no,yes,0,1,173,700,
gpt-4.1-nano,166,RAW_CLEAN,confounding,3,det-counterfactual,simpson_drug,anticommonsense,KEEP,yes,yes,1,1,98,276,
gpt-4.1-nano,167,RAW_CLEAN,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,KEEP,yes,yes,1,1,100,374,
gpt-4.1-nano,168,RAW_CLEAN,confounding,3,det-counterfactual,simpson_kidneystone,anticommonsense,KEEP,no,no,1,1,102,351,
gpt-4.1-nano,169,RAW_CLEAN,confounding,3,ett,simpson_drug,anticommonsense,KEEP,yes,no,0,1,174,700,
gpt-4.1-nano,170,RAW_CLEAN,confounding,3,ett,simpson_vaccine,anticommonsense,KEEP,yes,no,0,1,188,700,
gpt-4.1-nano,171,RAW_CLEAN,diamond,1,correlation,firing_squad,easy,KEEP,no,no,1,1,132,335,
gpt-4.1-nano,172,RAW_CLEAN,diamond,1,correlation,floor_wet,anticommonsense,KEEP,yes,no,0,1,102,247,
gpt-4.1-nano,173,RAW_CLEAN,diamond,1,correlation,floor_wet,anticommonsense,KEEP,no,no,1,1,102,231,
gpt-4.1-nano,174,RAW_CLEAN,diamond,1,marginal,floor_wet,anticommonsense,KEEP,yes,yes,1,1,107,325,
gpt-4.1-nano,175,RAW_CLEAN,diamond,1,correlation,vaccine_kills,anticommonsense,KEEP,no,yes,0,1,110,364,
gpt-4.1-nano,176,RAW_CLEAN,diamond,1,correlation,vaccine_kills,anticommonsense,KEEP,yes,yes,1,1,110,218,
gpt-4.1-nano,177,RAW_CLEAN,diamond,1,marginal,firing_squad,easy,KEEP,no,no,1,1,122,400,
gpt-4.1-nano,178,RAW_CLEAN,diamond,1,correlation,firing_squad,easy,KEEP,no,no,1,1,132,312,
gpt-4.1-nano,179,RAW_CLEAN,diamond,1,marginal,firing_squad,easy,KEEP,yes,yes,1,1,122,326,
gpt-4.1-nano,180,RAW_CLEAN,diamond,1,correlation,vaccine_kills,hard,KEEP,yes,no,0,1,103,353,
gpt-4.1-nano,181,RAW_CLEAN,diamond,1,marginal,firing_squad,anticommonsense,KEEP,no,no,1,1,119,261,
gpt-4.1-nano,182,RAW_CLEAN,diamond,1,correlation,vaccine_kills,anticommonsense,KEEP,yes,yes,1,1,100,445,
gpt-4.1-nano,183,RAW_CLEAN,diamond,1,correlation,firing_squad,hard,KEEP,yes,yes,1,1,132,273,
gpt-4.1-nano,184,RAW_CLEAN,diamond,1,correlation,floor_wet,anticommonsense,KEEP,no,no,1,1,103,327,
gpt-4.1-nano,185,RAW_CLEAN,diamond,1,marginal,vaccine_kills,anticommonsense,KEEP,yes,yes,1,1,115,264,
gpt-4.1-nano,186,RAW_CLEAN,diamond,1,correlation,floor_wet,hard,KEEP,no,no,1,1,102,235,
gpt-4.1-nano,187,RAW_CLEAN,diamond,1,correlation,floor_wet,hard,KEEP,yes,no,0,1,102,253,
gpt-4.1-nano,188,RAW_CLEAN,diamond,1,marginal,vaccine_kills,anticommonsense,KEEP,no,no,1,1,115,321,
gpt-4.1-nano,189,RAW_CLEAN,diamond,1,correlation,firing_squad,hard,KEEP,yes,yes,1,1,132,322,
gpt-4.1-nano,190,RAW_CLEAN,diamond,2,backadj,vaccine_kills,anticommonsense,KEEP,no,no,1,1,128,3,
gpt-4.1-nano,191,RAW_CLEAN,diamond,2,backadj,firing_squad,anticommonsense,KEEP,no,no,1,1,122,3,
gpt-4.1-nano,192,RAW_CLEAN,diamond,2,ate,floor_wet,anticommonsense,KEEP,yes,yes,1,1,97,59,
gpt-4.1-nano,193,RAW_CLEAN,diamond,2,backadj,floor_wet,anticommonsense,KEEP,no,no,1,1,118,3,
gpt-4.1-nano,194,RAW_CLEAN,diamond,2,ate,firing_squad,anticommonsense,KEEP,no,no,1,1,107,66,
gpt-4.1-nano,195,RAW_CLEAN,diamond,2,ate,firing_squad,anticommonsense,KEEP,yes,yes,1,1,106,1,
gpt-4.1-nano,196,RAW_CLEAN,diamond,2,ate,firing_squad,anticommonsense,KEEP,no,yes,0,1,106,1,
gpt-4.1-nano,197,RAW_CLEAN,diamond,2,ate,vaccine_kills,anticommonsense,KEEP,no,no,1,1,93,66,
gpt-4.1-nano,198,RAW_CLEAN,diamond,2,backadj,floor_wet,anticommonsense,KEEP,no,no,1,1,118,3,
gpt-4.1-nano,199,RAW_CLEAN,diamond,2,backadj,firing_squad,anticommonsense,KEEP,yes,no,0,1,116,3,
gpt-4.1-nano,200,RAW_CLEAN,diamond,2,ate,vaccine_kills,easy,KEEP,yes,no,0,1,96,61,
gpt-4.1-nano,201,RAW_CLEAN,diamond,2,ate,vaccine_kills,anticommonsense,KEEP,no,no,1,1,93,60,
gpt-4.1-nano,202,RAW_CLEAN,diamond,2,ate,vaccine_kills,hard,KEEP,yes,no,0,1,96,66,
gpt-4.1-nano,203,RAW_CLEAN,diamond,2,ate,vaccine_kills,easy,KEEP,yes,yes,1,1,96,1,
gpt-4.1-nano,204,RAW_CLEAN,diamond,2,ate,firing_squad,hard,KEEP,no,no,1,1,110,120,
gpt-4.1-nano,205,RAW_CLEAN,diamond,2,backadj,firing_squad,anticommonsense,KEEP,yes,no,0,1,116,3,
gpt-4.1-nano,206,RAW_CLEAN,diamond,2,backadj,floor_wet,hard,KEEP,yes,no,0,1,111,3,
gpt-4.1-nano,207,RAW_CLEAN,diamond,2,backadj,vaccine_kills,anticommonsense,KEEP,no,no,1,1,122,3,
gpt-4.1-nano,208,RAW_CLEAN,diamond,2,backadj,vaccine_kills,hard,KEEP,yes,no,0,1,118,3,
gpt-4.1-nano,209,RAW_CLEAN,diamond,3,ett,vaccine_kills,hard,KEEP,no,yes,0,1,107,63,
gpt-4.1-nano,210,RAW_CLEAN,diamond,3,ett,floor_wet,hard,KEEP,no,no,1,1,109,106,
gpt-4.1-nano,211,RAW_CLEAN,diamond,3,ett,vaccine_kills,anticommonsense,KEEP,yes,no,0,1,104,105,
gpt-4.1-nano,212,RAW_CLEAN,diamond,3,ett,vaccine_kills,hard,KEEP,no,yes,0,1,107,59,
gpt-4.1-nano,213,RAW_CLEAN,diamond,3,ett,firing_squad,hard,KEEP,no,no,1,1,121,139,
