model,item,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,37,RAW,IV,2,ate,price,easy,SYMBOL,no,no,1,1,130,193,
gpt-4.1-nano,38,RAW,IV,2,backadj,cholesterol,easy,SYMBOL,no,no,1,1,117,3,
gpt-4.1-nano,39,RAW,IV,2,ate,cholesterol,easy,SYMBOL,no,no,1,1,132,175,
gpt-4.1-nano,40,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,SYMBOL,yes,yes,1,1,100,259,
gpt-4.1-nano,41,RAW,IV,3,det-counterfactual,cholesterol,commonsense,SYMBOL,yes,yes,1,1,101,284,
gpt-4.1-nano,42,RAW,IV,3,det-counterfactual,price,commonsense,SYMBOL,no,no,1,1,102,323,
gpt-4.1-nano,43,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,yes,yes,1,1,99,286,
gpt-4.1-nano,44,RAW,IV,3,det-counterfactual,water_cholera,commonsense,SYMBOL,no,no,1,1,105,367,
gpt-4.1-nano,45,RAW,IV,3,det-counterfactual,water_cholera,commonsense,SYMBOL,no,no,1,1,105,428,
gpt-4.1-nano,46,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,no,yes,0,1,100,357,
gpt-4.1-nano,47,RAW,IV,3,det-counterfactual,cholesterol,commonsense,SYMBOL,yes,yes,1,1,102,354,
gpt-4.1-nano,48,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,SYMBOL,yes,yes,1,1,101,377,
gpt-4.1-nano,49,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,SYMBOL,no,no,1,1,102,254,
gpt-4.1-nano,50,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,SYMBOL,yes,yes,1,1,98,324,
gpt-4.1-nano,51,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,SYMBOL,yes,yes,1,1,100,254,
gpt-4.1-nano,52,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,no,yes,0,1,101,353,
gpt-4.1-nano,53,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,SYMBOL,yes,yes,1,1,100,342,
gpt-4.1-nano,54,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,no,yes,0,1,100,367,
gpt-4.1-nano,55,RAW,IV,3,det-counterfactual,price,commonsense,SYMBOL,no,yes,0,1,103,361,
gpt-4.1-nano,56,RAW,IV,3,det-counterfactual,water_cholera,commonsense,SYMBOL,no,yes,0,1,105,314,
gpt-4.1-nano,57,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,SYMBOL,no,no,1,1,99,321,
gpt-4.1-nano,58,RAW,IV,3,det-counterfactual,college_wage,commonsense,SYMBOL,yes,yes,1,1,99,226,
gpt-4.1-nano,59,RAW,IV,3,det-counterfactual,price,commonsense,SYMBOL,no,no,1,1,104,404,
gpt-4.1-nano,60,RAW,arrowhead,1,marginal,nature_vs_nurture,hard,SYMBOL,no,no,1,1,107,268,
gpt-4.1-nano,61,RAW,arrowhead,1,marginal,gender_admission_state,easy,SYMBOL,no,no,1,1,109,364,
gpt-4.1-nano,62,RAW,arrowhead,1,marginal,nature_vs_nurture,anticommonsense,SYMBOL,yes,no,0,1,112,700,
gpt-4.1-nano,63,RAW,arrowhead,1,marginal,gender_pay,anticommonsense,SYMBOL,yes,yes,1,1,111,518,
gpt-4.1-nano,64,RAW,arrowhead,1,correlation,gender_pay,hard,SYMBOL,no,no,1,1,102,231,
gpt-4.1-nano,65,RAW,arrowhead,1,marginal,gender_pay,easy,SYMBOL,no,no,1,1,109,700,
gpt-4.1-nano,66,RAW,arrowhead,1,correlation,gender_pay,hard,SYMBOL,yes,no,0,1,102,211,
gpt-4.1-nano,67,RAW,arrowhead,1,marginal,smoking_gene_cancer,hard,SYMBOL,yes,yes,1,1,107,202,
gpt-4.1-nano,68,RAW,arrowhead,1,correlation,gender_pay,anticommonsense,SYMBOL,no,no,1,1,102,217,
gpt-4.1-nano,69,RAW,arrowhead,1,marginal,gender_pay,anticommonsense,SYMBOL,yes,yes,1,1,112,392,
gpt-4.1-nano,70,RAW,arrowhead,1,correlation,obesity_mortality,hard,SYMBOL,yes,yes,1,1,102,208,
gpt-4.1-nano,71,RAW,arrowhead,1,correlation,smoke_birthWeight,easy,SYMBOL,no,no,1,1,102,300,
gpt-4.1-nano,72,RAW,arrowhead,1,marginal,gender_pay,anticommonsense,SYMBOL,no,yes,0,1,112,416,
gpt-4.1-nano,73,RAW,arrowhead,1,correlation,smoking_gene_cancer,easy,SYMBOL,no,no,1,1,102,338,
gpt-4.1-nano,74,RAW,arrowhead,1,marginal,smoking_gene_cancer,easy,SYMBOL,no,no,1,1,107,272,
gpt-4.1-nano,75,RAW,arrowhead,1,correlation,nature_vs_nurture,hard,SYMBOL,no,yes,0,1,102,194,
gpt-4.1-nano,76,RAW,arrowhead,1,marginal,gender_admission_state,easy,SYMBOL,no,no,1,1,109,399,
gpt-4.1-nano,77,RAW,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,SYMBOL,yes,yes,1,1,102,301,
gpt-4.1-nano,78,RAW,arrowhead,1,marginal,gender_pay,hard,SYMBOL,no,no,1,1,109,700,
gpt-4.1-nano,79,RAW,arrowhead,1,marginal,nature_vs_nurture,anticommonsense,SYMBOL,no,no,1,1,112,554,
gpt-4.1-nano,80,RAW,arrowhead,2,backadj,gender_pay,hard,SYMBOL,no,yes,0,1,121,3,
gpt-4.1-nano,81,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,SYMBOL,no,no,1,1,100,139,
gpt-4.1-nano,82,RAW,arrowhead,2,ate,smoking_gene_cancer,hard,SYMBOL,no,no,1,1,97,154,
gpt-4.1-nano,83,RAW,arrowhead,2,ate,nature_vs_nurture,easy,SYMBOL,no,no,1,1,97,134,
gpt-4.1-nano,84,RAW,arrowhead,2,ate,nature_vs_nurture,hard,SYMBOL,yes,yes,1,1,97,100,
gpt-4.1-nano,85,RAW,arrowhead,2,backadj,gender_pay,hard,SYMBOL,yes,no,0,1,117,3,
gpt-4.1-nano,86,RAW,arrowhead,2,backadj,gender_pay,easy,SYMBOL,no,yes,0,1,121,3,
gpt-4.1-nano,87,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,SYMBOL,no,no,1,1,100,125,
gpt-4.1-nano,88,RAW,arrowhead,2,ate,gender_pay,easy,SYMBOL,yes,no,0,1,99,218,
gpt-4.1-nano,89,RAW,arrowhead,2,ate,gender_admission_state,easy,SYMBOL,yes,no,0,1,99,151,
gpt-4.1-nano,90,RAW,arrowhead,2,ate,obesity_mortality,hard,SYMBOL,no,no,1,1,95,137,
gpt-4.1-nano,91,RAW,arrowhead,2,backadj,gender_pay,easy,SYMBOL,no,yes,0,1,121,3,
gpt-4.1-nano,92,RAW,arrowhead,2,ate,smoking_gene_cancer,anticommonsense,SYMBOL,no,no,1,1,102,482,
gpt-4.1-nano,93,RAW,arrowhead,2,backadj,gender_pay,anticommonsense,SYMBOL,yes,no,0,1,117,3,
gpt-4.1-nano,94,RAW,arrowhead,2,backadj,smoke_birthWeight,hard,SYMBOL,yes,no,0,1,117,3,
gpt-4.1-nano,95,RAW,arrowhead,2,ate,gender_admission_state,hard,SYMBOL,yes,no,0,1,99,117,
gpt-4.1-nano,96,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,SYMBOL,yes,no,0,1,100,127,
gpt-4.1-nano,97,RAW,arrowhead,2,backadj,gender_pay,anticommonsense,SYMBOL,yes,no,0,1,117,3,
gpt-4.1-nano,98,RAW,arrowhead,2,backadj,obesity_mortality,easy,SYMBOL,yes,no,0,1,117,3,
gpt-4.1-nano,99,RAW,arrowhead,2,backadj,smoking_gene_cancer,anticommonsense,SYMBOL,yes,no,0,1,117,3,
gpt-4.1-nano,100,RAW,arrowhead,3,ett,smoking_gene_cancer,easy,SYMBOL,yes,yes,1,1,110,474,
gpt-4.1-nano,101,RAW,arrowhead,3,nie,obesity_mortality,easy,SYMBOL,no,no,1,1,201,618,
gpt-4.1-nano,102,RAW,arrowhead,3,det-counterfactual,gender_pay,anticommonsense,SYMBOL,yes,yes,1,1,101,413,
gpt-4.1-nano,103,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,SYMBOL,no,no,1,1,100,415,
gpt-4.1-nano,104,RAW,arrowhead,3,nie,nature_vs_nurture,anticommonsense,SYMBOL,yes,no,0,1,231,424,
gpt-4.1-nano,105,RAW,arrowhead,3,ett,smoking_gene_cancer,hard,SYMBOL,yes,yes,1,1,110,264,
gpt-4.1-nano,106,RAW,arrowhead,3,nde,obesity_mortality,anticommonsense,SYMBOL,yes,,0,0,228,700,
gpt-4.1-nano,107,RAW,arrowhead,3,ett,gender_pay,easy,SYMBOL,yes,yes,1,1,113,76,
gpt-4.1-nano,108,RAW,arrowhead,3,nie,gender_pay,anticommonsense,SYMBOL,no,no,1,1,241,361,
gpt-4.1-nano,109,RAW,arrowhead,3,nde,gender_admission_state,easy,SYMBOL,no,no,1,1,242,700,
gpt-4.1-nano,110,RAW,arrowhead,3,ett,smoke_birthWeight,anticommonsense,SYMBOL,yes,yes,1,1,110,108,
gpt-4.1-nano,111,RAW,arrowhead,3,ett,obesity_mortality,easy,SYMBOL,no,no,1,1,107,333,
gpt-4.1-nano,112,RAW,arrowhead,3,nde,gender_admission_state,anticommonsense,SYMBOL,yes,no,0,1,242,700,
gpt-4.1-nano,113,RAW,arrowhead,3,nde,smoke_birthWeight,easy,SYMBOL,no,,0,0,218,700,
gpt-4.1-nano,114,RAW,arrowhead,3,nde,smoking_gene_cancer,anticommonsense,SYMBOL,no,no,1,1,240,654,
gpt-4.1-nano,115,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,SYMBOL,no,no,1,1,101,544,
gpt-4.1-nano,116,RAW,arrowhead,3,nie,gender_admission_state,hard,SYMBOL,yes,no,0,1,235,591,
gpt-4.1-nano,117,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,SYMBOL,yes,yes,1,1,238,699,
gpt-4.1-nano,118,RAW,arrowhead,3,nde,gender_pay,anticommonsense,SYMBOL,no,yes,0,1,248,385,
gpt-4.1-nano,119,RAW,arrowhead,3,ett,smoking_gene_cancer,hard,SYMBOL,yes,yes,1,1,110,318,
gpt-4.1-nano,120,RAW,chain,1,correlation,orange_scurvy,anticommonsense,SYMBOL,yes,no,0,1,96,224,
gpt-4.1-nano,121,RAW,chain,1,correlation,smoking_tar_cancer,hard,SYMBOL,no,no,1,1,96,200,
gpt-4.1-nano,122,RAW,chain,1,correlation,smoking_tar_cancer,easy,SYMBOL,no,no,1,1,96,205,
gpt-4.1-nano,123,RAW,chain,1,marginal,orange_scurvy,easy,SYMBOL,yes,yes,1,1,101,530,
gpt-4.1-nano,124,RAW,chain,1,correlation,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,96,190,
gpt-4.1-nano,125,RAW,chain,1,marginal,orange_scurvy,hard,SYMBOL,no,no,1,1,101,536,
gpt-4.1-nano,126,RAW,chain,1,correlation,smoking_tar_cancer,hard,SYMBOL,yes,yes,1,1,96,178,
gpt-4.1-nano,127,RAW,chain,1,correlation,college_salary,anticommonsense,SYMBOL,no,no,1,1,96,200,
gpt-4.1-nano,128,RAW,chain,1,correlation,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,96,193,
gpt-4.1-nano,129,RAW,chain,1,marginal,orange_scurvy,hard,SYMBOL,yes,yes,1,1,101,429,
gpt-4.1-nano,130,RAW,chain,1,marginal,college_salary,easy,SYMBOL,yes,yes,1,1,103,289,
gpt-4.1-nano,131,RAW,chain,1,correlation,smoking_tar_cancer,hard,SYMBOL,yes,yes,1,1,96,180,
gpt-4.1-nano,132,RAW,chain,1,correlation,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,96,200,
gpt-4.1-nano,133,RAW,chain,1,correlation,orange_scurvy,hard,SYMBOL,no,no,1,1,96,176,
gpt-4.1-nano,134,RAW,chain,1,correlation,college_salary,anticommonsense,SYMBOL,no,no,1,1,96,183,
gpt-4.1-nano,135,RAW,chain,1,marginal,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,101,700,
gpt-4.1-nano,136,RAW,chain,1,marginal,college_salary,easy,SYMBOL,no,no,1,1,103,189,
gpt-4.1-nano,137,RAW,chain,1,correlation,orange_scurvy,anticommonsense,SYMBOL,yes,yes,1,1,96,191,
gpt-4.1-nano,138,RAW,chain,1,marginal,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,103,184,
gpt-4.1-nano,139,RAW,chain,1,marginal,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,106,362,
gpt-4.1-nano,140,RAW,chain,2,ate,orange_scurvy,easy,SYMBOL,no,no,1,1,91,123,
gpt-4.1-nano,141,RAW,chain,2,backadj,orange_scurvy,easy,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,142,RAW,chain,2,backadj,smoking_tar_cancer,hard,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,143,RAW,chain,2,ate,smoking_tar_cancer,hard,SYMBOL,yes,no,0,1,88,156,
gpt-4.1-nano,144,RAW,chain,2,backadj,college_salary,hard,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,145,RAW,chain,2,ate,college_salary,anticommonsense,SYMBOL,yes,no,0,1,96,385,
gpt-4.1-nano,146,RAW,chain,2,backadj,orange_scurvy,easy,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,147,RAW,chain,2,backadj,college_salary,hard,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,148,RAW,chain,2,backadj,orange_scurvy,anticommonsense,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,149,RAW,chain,2,ate,college_salary,anticommonsense,SYMBOL,no,no,1,1,93,94,
gpt-4.1-nano,150,RAW,chain,2,backadj,orange_scurvy,anticommonsense,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,151,RAW,chain,2,backadj,orange_scurvy,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,152,RAW,chain,2,backadj,smoking_tar_cancer,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,153,RAW,chain,2,backadj,college_salary,easy,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,154,RAW,chain,2,backadj,college_salary,anticommonsense,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,155,RAW,chain,2,ate,smoking_tar_cancer,easy,SYMBOL,yes,no,0,1,88,89,
gpt-4.1-nano,156,RAW,chain,2,backadj,smoking_tar_cancer,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,157,RAW,chain,2,backadj,orange_scurvy,easy,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,158,RAW,chain,2,ate,college_salary,easy,SYMBOL,no,no,1,1,93,64,
gpt-4.1-nano,159,RAW,chain,2,ate,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,93,1,
gpt-4.1-nano,160,RAW,chain,3,ett,college_salary,easy,SYMBOL,yes,yes,1,1,109,224,
gpt-4.1-nano,161,RAW,chain,3,nie,smoking_tar_cancer,easy,SYMBOL,yes,no,0,1,88,140,
gpt-4.1-nano,162,RAW,chain,3,nie,smoking_tar_cancer,hard,SYMBOL,no,no,1,1,88,113,
gpt-4.1-nano,163,RAW,chain,3,nie,orange_scurvy,easy,SYMBOL,yes,yes,1,1,91,194,
gpt-4.1-nano,164,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,SYMBOL,yes,no,0,1,96,112,
gpt-4.1-nano,165,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,SYMBOL,no,yes,0,1,112,321,
gpt-4.1-nano,166,RAW,chain,3,det-counterfactual,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,85,328,
gpt-4.1-nano,167,RAW,chain,3,det-counterfactual,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,84,115,
gpt-4.1-nano,168,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,96,399,
gpt-4.1-nano,169,RAW,chain,3,ett,orange_scurvy,hard,SYMBOL,no,yes,0,1,104,69,
gpt-4.1-nano,170,RAW,chain,3,nie,college_salary,anticommonsense,SYMBOL,no,no,1,1,96,132,
gpt-4.1-nano,171,RAW,chain,3,nie,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,93,95,
gpt-4.1-nano,172,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,112,70,
gpt-4.1-nano,173,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,SYMBOL,yes,yes,1,1,96,113,
gpt-4.1-nano,174,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,SYMBOL,no,no,1,1,112,398,
gpt-4.1-nano,175,RAW,chain,3,nie,college_salary,easy,SYMBOL,no,no,1,1,93,154,
gpt-4.1-nano,176,RAW,chain,3,ett,college_salary,anticommonsense,SYMBOL,yes,yes,1,1,112,192,
gpt-4.1-nano,177,RAW,chain,3,det-counterfactual,orange_scurvy,anticommonsense,SYMBOL,yes,no,0,1,85,346,
gpt-4.1-nano,178,RAW,chain,3,nie,orange_scurvy,anticommonsense,SYMBOL,no,no,1,1,91,154,
gpt-4.1-nano,179,RAW,chain,3,ett,college_salary,anticommonsense,SYMBOL,no,no,1,1,112,163,
gpt-4.1-nano,180,RAW,collision,1,exp_away,man_in_relationship,anticommonsense,SYMBOL,no,no,1,1,149,700,
gpt-4.1-nano,181,RAW,collision,1,marginal,hospitalization,anticommonsense,SYMBOL,yes,no,0,1,101,239,
gpt-4.1-nano,182,RAW,collision,1,marginal,hospitalization,anticommonsense,SYMBOL,no,no,1,1,104,272,
gpt-4.1-nano,183,RAW,collision,1,exp_away,elite_students,anticommonsense,SYMBOL,yes,no,0,1,168,700,
gpt-4.1-nano,184,RAW,collision,1,exp_away,man_in_relationship,anticommonsense,SYMBOL,no,no,1,1,157,489,
gpt-4.1-nano,185,RAW,collision,1,exp_away,elite_students,easy,SYMBOL,no,no,1,1,166,222,
gpt-4.1-nano,186,RAW,collision,1,exp_away,celebrity,anticommonsense,SYMBOL,no,no,1,1,157,541,
gpt-4.1-nano,187,RAW,collision,1,exp_away,hospitalization,anticommonsense,SYMBOL,yes,no,0,1,159,621,
gpt-4.1-nano,188,RAW,collision,1,exp_away,celebrity,easy,SYMBOL,yes,yes,1,1,151,419,
gpt-4.1-nano,189,RAW,collision,1,marginal,celebrity,easy,SYMBOL,no,no,1,1,101,248,
gpt-4.1-nano,190,RAW,collision,1,exp_away,elite_students,hard,SYMBOL,no,no,1,1,166,183,
gpt-4.1-nano,191,RAW,collision,1,marginal,celebrity,easy,SYMBOL,no,no,1,1,101,258,
gpt-4.1-nano,192,RAW,collision,1,marginal,hospitalization,hard,SYMBOL,no,no,1,1,101,251,
gpt-4.1-nano,193,RAW,collision,1,marginal,elite_students,anticommonsense,SYMBOL,yes,yes,1,1,105,227,
gpt-4.1-nano,194,RAW,collision,1,marginal,man_in_relationship,easy,SYMBOL,no,no,1,1,102,249,
gpt-4.1-nano,195,RAW,collision,1,exp_away,celebrity,anticommonsense,SYMBOL,no,no,1,1,151,506,
gpt-4.1-nano,196,RAW,collision,1,marginal,hospitalization,anticommonsense,SYMBOL,yes,yes,1,1,101,251,
gpt-4.1-nano,197,RAW,collision,1,exp_away,celebrity,hard,SYMBOL,no,no,1,1,151,290,
gpt-4.1-nano,198,RAW,collision,1,exp_away,celebrity,hard,SYMBOL,no,no,1,1,151,423,
gpt-4.1-nano,199,RAW,collision,1,marginal,hospitalization,anticommonsense,SYMBOL,yes,yes,1,1,101,269,
gpt-4.1-nano,200,RAW,collision,2,collider_bias,celebrity,hard,SYMBOL,no,no,1,1,91,3,
gpt-4.1-nano,201,RAW,collision,2,backadj,hospitalization,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,202,RAW,collision,2,backadj,celebrity,anticommonsense,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,203,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,no,no,1,1,93,3,
gpt-4.1-nano,204,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,no,no,1,1,93,3,
gpt-4.1-nano,205,RAW,collision,2,collider_bias,man_in_relationship,hard,SYMBOL,no,no,1,1,87,3,
gpt-4.1-nano,206,RAW,collision,2,collider_bias,man_in_relationship,anticommonsense,SYMBOL,no,no,1,1,87,3,
gpt-4.1-nano,207,RAW,collision,2,backadj,man_in_relationship,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,208,RAW,collision,2,backadj,hospitalization,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,209,RAW,collision,2,backadj,elite_students,anticommonsense,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,210,RAW,collision,2,collider_bias,man_in_relationship,hard,SYMBOL,yes,no,0,1,89,3,
gpt-4.1-nano,211,RAW,collision,2,backadj,hospitalization,easy,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,212,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,no,no,1,1,93,3,
gpt-4.1-nano,213,RAW,collision,2,backadj,hospitalization,hard,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,214,RAW,collision,2,collider_bias,hospitalization,easy,SYMBOL,yes,no,0,1,89,3,
gpt-4.1-nano,215,RAW,collision,2,backadj,man_in_relationship,easy,SYMBOL,no,yes,0,1,115,3,
gpt-4.1-nano,216,RAW,collision,2,backadj,hospitalization,anticommonsense,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,217,RAW,collision,2,backadj,celebrity,anticommonsense,SYMBOL,yes,no,0,1,111,3,
gpt-4.1-nano,218,RAW,collision,2,collider_bias,elite_students,hard,SYMBOL,yes,no,0,1,95,1,
gpt-4.1-nano,219,RAW,collision,2,collider_bias,elite_students,anticommonsense,SYMBOL,yes,no,0,1,95,1,
gpt-4.1-nano,220,RAW,confounding,1,correlation,simpson_kidneystone,hard,SYMBOL,yes,yes,1,1,96,173,
gpt-4.1-nano,221,RAW,confounding,1,correlation,simpson_drug,anticommonsense,SYMBOL,yes,yes,1,1,96,196,
gpt-4.1-nano,222,RAW,confounding,1,marginal,simpson_vaccine,anticommonsense,SYMBOL,no,no,1,1,106,676,
gpt-4.1-nano,223,RAW,confounding,1,marginal,simpson_vaccine,easy,SYMBOL,yes,yes,1,1,100,247,
gpt-4.1-nano,224,RAW,confounding,1,correlation,simpson_kidneystone,anticommonsense,SYMBOL,yes,yes,1,1,96,177,
gpt-4.1-nano,225,RAW,confounding,1,marginal,simpson_kidneystone,easy,SYMBOL,yes,yes,1,1,101,183,
gpt-4.1-nano,226,RAW,confounding,1,correlation,simpson_vaccine,hard,SYMBOL,yes,yes,1,1,96,189,
gpt-4.1-nano,227,RAW,confounding,1,correlation,simpson_vaccine,easy,SYMBOL,yes,yes,1,1,96,164,
gpt-4.1-nano,228,RAW,confounding,1,marginal,simpson_kidneystone,anticommonsense,SYMBOL,no,yes,0,1,101,227,
