model,item,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,5,DR_k1,IV,1,marginal,tax_smoke_birthWeight,easy,PERMUTE,yes,yes,1,1,189,537,
gpt-4.1-nano,6,PROSE,IV,2,backadj,cholesterol,anticommonsense,PERMUTE,no,no,1,1,186,314,
gpt-4.1-nano,6,ORACLE,IV,2,backadj,cholesterol,anticommonsense,PERMUTE,no,no,1,1,201,295,
gpt-4.1-nano,6,DR_k1,IV,2,backadj,cholesterol,anticommonsense,PERMUTE,no,yes,0,1,191,276,
gpt-4.1-nano,7,RAW,IV,2,ate,water_cholera,anticommonsense,PERMUTE,no,no,1,1,150,261,
gpt-4.1-nano,7,PROSE,IV,2,ate,water_cholera,anticommonsense,PERMUTE,no,no,1,1,185,318,
gpt-4.1-nano,7,ORACLE,IV,2,ate,water_cholera,anticommonsense,PERMUTE,no,no,1,1,200,256,
gpt-4.1-nano,7,DR_k1,IV,2,ate,water_cholera,anticommonsense,PERMUTE,no,no,1,1,200,400,
gpt-4.1-nano,4,FE_k1,IV,1,marginal,tax_smoke_birthWeight,hard,PERMUTE,no,no,1,1,191,429,
gpt-4.1-nano,8,PROSE,IV,2,ate,price,anticommonsense,PERMUTE,no,yes,0,1,176,406,
gpt-4.1-nano,8,RAW,IV,2,ate,price,anticommonsense,PERMUTE,no,no,1,1,143,545,
gpt-4.1-nano,8,ORACLE,IV,2,ate,price,anticommonsense,PERMUTE,no,yes,0,1,191,575,
gpt-4.1-nano,8,DR_k1,IV,2,ate,price,anticommonsense,PERMUTE,no,yes,0,1,183,45,
gpt-4.1-nano,5,ED_k1,IV,1,marginal,tax_smoke_birthWeight,easy,PERMUTE,yes,yes,1,1,175,508,
gpt-4.1-nano,6,FE_k1,IV,2,backadj,cholesterol,anticommonsense,PERMUTE,no,yes,0,1,208,257,
gpt-4.1-nano,9,PROSE,IV,2,backadj,water_cholera,anticommonsense,PERMUTE,yes,no,0,1,160,3,
gpt-4.1-nano,9,RAW,IV,2,backadj,water_cholera,anticommonsense,PERMUTE,yes,no,0,1,128,3,
gpt-4.1-nano,9,ORACLE,IV,2,backadj,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,175,211,
gpt-4.1-nano,9,DR_k1,IV,2,backadj,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,168,201,
gpt-4.1-nano,5,FE_k1,IV,1,marginal,tax_smoke_birthWeight,easy,PERMUTE,yes,yes,1,1,194,377,
gpt-4.1-nano,6,ED_k1,IV,2,backadj,cholesterol,anticommonsense,PERMUTE,no,yes,0,1,196,277,
gpt-4.1-nano,10,PROSE,IV,2,ate,water_cholera,easy,PERMUTE,no,no,1,1,176,344,
gpt-4.1-nano,10,RAW,IV,2,ate,water_cholera,easy,PERMUTE,no,no,1,1,144,507,
gpt-4.1-nano,10,ORACLE,IV,2,ate,water_cholera,easy,PERMUTE,no,no,1,1,191,139,
gpt-4.1-nano,10,DR_k1,IV,2,ate,water_cholera,easy,PERMUTE,no,no,1,1,192,276,
gpt-4.1-nano,4,ED_k1,IV,1,marginal,tax_smoke_birthWeight,hard,PERMUTE,no,,0,0,180,700,
gpt-4.1-nano,2,ED_k1,IV,1,marginal,tax_smoke_birthWeight,anticommonsense,PERMUTE,yes,no,0,1,170,700,
gpt-4.1-nano,3,FE_k1,IV,1,marginal,tax_smoke_birthWeight,easy,PERMUTE,yes,yes,1,1,196,377,
gpt-4.1-nano,11,RAW,IV,2,ate,tax_smoke_birthWeight,hard,PERMUTE,no,,0,0,148,700,
gpt-4.1-nano,11,ORACLE,IV,2,ate,tax_smoke_birthWeight,hard,PERMUTE,no,no,1,1,210,502,
gpt-4.1-nano,11,PROSE,IV,2,ate,tax_smoke_birthWeight,hard,PERMUTE,no,no,1,1,194,346,
gpt-4.1-nano,11,DR_k1,IV,2,ate,tax_smoke_birthWeight,hard,PERMUTE,no,no,1,1,201,477,
gpt-4.1-nano,7,ED_k1,IV,2,ate,water_cholera,anticommonsense,PERMUTE,no,no,1,1,190,444,
gpt-4.1-nano,12,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PERMUTE,no,no,1,1,172,547,
gpt-4.1-nano,12,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PERMUTE,no,no,1,1,130,405,
gpt-4.1-nano,12,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PERMUTE,no,no,1,1,188,409,
gpt-4.1-nano,12,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PERMUTE,no,yes,0,1,188,522,
gpt-4.1-nano,7,FE_k1,IV,2,ate,water_cholera,anticommonsense,PERMUTE,no,no,1,1,203,475,
gpt-4.1-nano,3,ED_k1,IV,1,marginal,tax_smoke_birthWeight,easy,PERMUTE,yes,yes,1,1,176,470,
gpt-4.1-nano,13,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,no,yes,0,1,164,188,
gpt-4.1-nano,13,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,no,no,1,1,127,565,
gpt-4.1-nano,13,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,no,no,1,1,179,373,
gpt-4.1-nano,13,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,no,no,1,1,179,522,
gpt-4.1-nano,1,FE_k1,IV,1,correlation,water_cholera,easy,PERMUTE,no,no,1,1,162,532,
gpt-4.1-nano,9,FE_k1,IV,2,backadj,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,177,157,
gpt-4.1-nano,14,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,157,455,
gpt-4.1-nano,14,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,yes,no,0,1,122,376,
gpt-4.1-nano,14,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,172,495,
gpt-4.1-nano,14,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,yes,no,0,1,172,559,
gpt-4.1-nano,9,ED_k1,IV,2,backadj,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,172,175,
gpt-4.1-nano,1,ED_k1,IV,1,correlation,water_cholera,easy,PERMUTE,no,no,1,1,149,700,
gpt-4.1-nano,15,PROSE,IV,3,det-counterfactual,cholesterol,anticommonsense,PERMUTE,yes,yes,1,1,172,468,
gpt-4.1-nano,15,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,PERMUTE,yes,yes,1,1,129,470,
gpt-4.1-nano,15,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,PERMUTE,yes,yes,1,1,187,393,
gpt-4.1-nano,15,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PERMUTE,yes,yes,1,1,186,472,
gpt-4.1-nano,2,FE_k1,IV,1,marginal,tax_smoke_birthWeight,anticommonsense,PERMUTE,yes,yes,1,1,187,631,
gpt-4.1-nano,10,FE_k1,IV,2,ate,water_cholera,easy,PERMUTE,no,no,1,1,194,164,
gpt-4.1-nano,16,PROSE,IV,3,det-counterfactual,college_wage,commonsense,PERMUTE,no,yes,0,1,162,456,
gpt-4.1-nano,16,RAW,IV,3,det-counterfactual,college_wage,commonsense,PERMUTE,no,no,1,1,124,453,
gpt-4.1-nano,16,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,PERMUTE,no,yes,0,1,177,396,
gpt-4.1-nano,16,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,PERMUTE,no,yes,0,1,171,361,
gpt-4.1-nano,0,ED_k1,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,167,484,
gpt-4.1-nano,10,ED_k1,IV,2,ate,water_cholera,easy,PERMUTE,no,no,1,1,188,458,
gpt-4.1-nano,17,PROSE,IV,3,det-counterfactual,price,commonsense,PERMUTE,no,no,1,1,145,339,
gpt-4.1-nano,17,RAW,IV,3,det-counterfactual,price,commonsense,PERMUTE,no,no,1,1,115,362,
gpt-4.1-nano,17,ORACLE,IV,3,det-counterfactual,price,commonsense,PERMUTE,no,yes,0,1,160,206,
gpt-4.1-nano,17,DR_k1,IV,3,det-counterfactual,price,commonsense,PERMUTE,no,no,1,1,160,341,
gpt-4.1-nano,12,ED_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PERMUTE,no,no,1,1,185,433,
gpt-4.1-nano,12,FE_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,PERMUTE,no,no,1,1,195,442,
gpt-4.1-nano,18,PROSE,arrowhead,1,marginal,obesity_mortality,easy,PERMUTE,no,no,1,1,140,700,
gpt-4.1-nano,18,RAW,arrowhead,1,marginal,obesity_mortality,easy,PERMUTE,no,no,1,1,109,627,
gpt-4.1-nano,18,ORACLE,arrowhead,1,marginal,obesity_mortality,easy,PERMUTE,no,,0,0,155,700,
gpt-4.1-nano,18,DR_k1,arrowhead,1,marginal,obesity_mortality,easy,PERMUTE,no,,0,0,155,700,
gpt-4.1-nano,0,FE_k1,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,186,497,
gpt-4.1-nano,14,ED_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,160,317,
gpt-4.1-nano,19,PROSE,arrowhead,1,marginal,nature_vs_nurture,hard,PERMUTE,no,no,1,1,167,472,
gpt-4.1-nano,19,RAW,arrowhead,1,marginal,nature_vs_nurture,hard,PERMUTE,no,no,1,1,122,352,
gpt-4.1-nano,19,ORACLE,arrowhead,1,marginal,nature_vs_nurture,hard,PERMUTE,no,no,1,1,182,405,
gpt-4.1-nano,19,DR_k1,arrowhead,1,marginal,nature_vs_nurture,hard,PERMUTE,no,no,1,1,184,458,
gpt-4.1-nano,13,FE_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,no,no,1,1,181,438,
gpt-4.1-nano,11,FE_k1,IV,2,ate,tax_smoke_birthWeight,hard,PERMUTE,no,no,1,1,213,467,
gpt-4.1-nano,20,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,no,,0,0,150,700,
gpt-4.1-nano,20,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,no,yes,0,1,116,445,
gpt-4.1-nano,20,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,no,no,1,1,165,700,
gpt-4.1-nano,20,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,no,yes,0,1,165,687,
gpt-4.1-nano,14,FE_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,yes,yes,1,1,175,397,
gpt-4.1-nano,13,ED_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,PERMUTE,no,no,1,1,169,499,
gpt-4.1-nano,21,PROSE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PERMUTE,no,no,1,1,172,400,
gpt-4.1-nano,21,RAW,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PERMUTE,no,no,1,1,125,302,
gpt-4.1-nano,21,ORACLE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PERMUTE,no,no,1,1,187,264,
gpt-4.1-nano,21,DR_k1,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PERMUTE,no,no,1,1,189,395,
gpt-4.1-nano,16,ED_k1,IV,3,det-counterfactual,college_wage,commonsense,PERMUTE,no,no,1,1,172,330,
gpt-4.1-nano,11,ED_k1,IV,2,ate,tax_smoke_birthWeight,hard,PERMUTE,no,no,1,1,205,494,
gpt-4.1-nano,22,PROSE,arrowhead,1,marginal,obesity_mortality,anticommonsense,PERMUTE,no,yes,0,1,160,613,
gpt-4.1-nano,22,RAW,arrowhead,1,marginal,obesity_mortality,anticommonsense,PERMUTE,no,no,1,1,123,281,
gpt-4.1-nano,22,ORACLE,arrowhead,1,marginal,obesity_mortality,anticommonsense,PERMUTE,no,,0,0,175,700,
gpt-4.1-nano,15,ED_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PERMUTE,yes,yes,1,1,181,359,
gpt-4.1-nano,22,DR_k1,arrowhead,1,marginal,obesity_mortality,anticommonsense,PERMUTE,no,,0,0,175,700,
gpt-4.1-nano,17,ED_k1,IV,3,det-counterfactual,price,commonsense,PERMUTE,no,no,1,1,158,292,
gpt-4.1-nano,23,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,yes,no,0,1,151,623,
gpt-4.1-nano,23,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,yes,no,0,1,115,700,
gpt-4.1-nano,23,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,yes,no,0,1,166,700,
gpt-4.1-nano,23,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,yes,no,0,1,166,700,
gpt-4.1-nano,8,ED_k1,IV,2,ate,price,anticommonsense,PERMUTE,no,no,1,1,189,549,
gpt-4.1-nano,17,FE_k1,IV,3,det-counterfactual,price,commonsense,PERMUTE,no,no,1,1,164,267,
gpt-4.1-nano,15,FE_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,PERMUTE,yes,yes,1,1,189,469,
gpt-4.1-nano,24,RAW,arrowhead,2,backadj,gender_pay,anticommonsense,PERMUTE,no,no,1,1,132,3,
gpt-4.1-nano,24,ORACLE,arrowhead,2,backadj,gender_pay,anticommonsense,PERMUTE,no,no,1,1,185,305,
gpt-4.1-nano,24,PROSE,arrowhead,2,backadj,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,170,187,
gpt-4.1-nano,24,DR_k1,arrowhead,2,backadj,gender_pay,anticommonsense,PERMUTE,no,no,1,1,186,272,
gpt-4.1-nano,16,FE_k1,IV,3,det-counterfactual,college_wage,commonsense,PERMUTE,no,yes,0,1,182,366,
gpt-4.1-nano,25,PROSE,arrowhead,2,backadj,gender_admission_state,hard,PERMUTE,yes,no,0,1,155,3,
gpt-4.1-nano,25,RAW,arrowhead,2,backadj,gender_admission_state,hard,PERMUTE,yes,no,0,1,122,3,
gpt-4.1-nano,25,ORACLE,arrowhead,2,backadj,gender_admission_state,hard,PERMUTE,yes,yes,1,1,170,425,
gpt-4.1-nano,25,DR_k1,arrowhead,2,backadj,gender_admission_state,hard,PERMUTE,yes,yes,1,1,171,338,
gpt-4.1-nano,8,FE_k1,IV,2,ate,price,anticommonsense,PERMUTE,no,no,1,1,193,523,
gpt-4.1-nano,19,FE_k1,arrowhead,1,marginal,nature_vs_nurture,hard,PERMUTE,no,no,1,1,188,380,
gpt-4.1-nano,26,PROSE,arrowhead,2,ate,gender_pay,anticommonsense,PERMUTE,yes,yes,1,1,147,606,
gpt-4.1-nano,26,RAW,arrowhead,2,ate,gender_pay,anticommonsense,PERMUTE,yes,no,0,1,110,190,
gpt-4.1-nano,26,ORACLE,arrowhead,2,ate,gender_pay,anticommonsense,PERMUTE,yes,yes,1,1,162,471,
gpt-4.1-nano,26,DR_k1,arrowhead,2,ate,gender_pay,anticommonsense,PERMUTE,yes,,0,0,164,700,
gpt-4.1-nano,19,ED_k1,arrowhead,1,marginal,nature_vs_nurture,hard,PERMUTE,no,no,1,1,178,449,
gpt-4.1-nano,21,FE_k1,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PERMUTE,no,no,1,1,191,384,
gpt-4.1-nano,27,PROSE,arrowhead,2,ate,nature_vs_nurture,hard,PERMUTE,yes,yes,1,1,163,276,
gpt-4.1-nano,27,RAW,arrowhead,2,ate,nature_vs_nurture,hard,PERMUTE,yes,yes,1,1,116,1,
gpt-4.1-nano,27,ORACLE,arrowhead,2,ate,nature_vs_nurture,hard,PERMUTE,yes,yes,1,1,178,261,
gpt-4.1-nano,27,DR_k1,arrowhead,2,ate,nature_vs_nurture,hard,PERMUTE,yes,yes,1,1,177,280,
gpt-4.1-nano,18,ED_k1,arrowhead,1,marginal,obesity_mortality,easy,PERMUTE,no,,0,0,153,700,
gpt-4.1-nano,20,FE_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,no,no,1,1,169,700,
gpt-4.1-nano,28,PROSE,arrowhead,2,ate,gender_admission_state,easy,PERMUTE,yes,,0,0,137,700,
gpt-4.1-nano,28,RAW,arrowhead,2,ate,gender_admission_state,easy,PERMUTE,yes,no,0,1,104,530,
gpt-4.1-nano,28,ORACLE,arrowhead,2,ate,gender_admission_state,easy,PERMUTE,yes,no,0,1,152,606,
gpt-4.1-nano,28,DR_k1,arrowhead,2,ate,gender_admission_state,easy,PERMUTE,yes,no,0,1,152,699,
gpt-4.1-nano,24,ED_k1,arrowhead,2,backadj,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,181,345,
gpt-4.1-nano,24,FE_k1,arrowhead,2,backadj,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,190,352,
gpt-4.1-nano,29,PROSE,arrowhead,2,backadj,smoking_gene_cancer,easy,PERMUTE,no,yes,0,1,156,221,
gpt-4.1-nano,29,RAW,arrowhead,2,backadj,smoking_gene_cancer,easy,PERMUTE,no,no,1,1,124,186,
gpt-4.1-nano,29,ORACLE,arrowhead,2,backadj,smoking_gene_cancer,easy,PERMUTE,no,yes,0,1,172,370,
gpt-4.1-nano,29,DR_k1,arrowhead,2,backadj,smoking_gene_cancer,easy,PERMUTE,no,yes,0,1,172,387,
gpt-4.1-nano,25,ED_k1,arrowhead,2,backadj,gender_admission_state,hard,PERMUTE,yes,no,0,1,168,297,
gpt-4.1-nano,20,ED_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,no,,0,0,162,700,
gpt-4.1-nano,30,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PERMUTE,no,no,1,1,145,700,
gpt-4.1-nano,30,RAW,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PERMUTE,no,no,1,1,110,579,
gpt-4.1-nano,30,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PERMUTE,no,yes,0,1,160,431,
gpt-4.1-nano,30,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PERMUTE,no,no,1,1,160,496,
gpt-4.1-nano,18,FE_k1,arrowhead,1,marginal,obesity_mortality,easy,PERMUTE,no,,0,0,158,700,
gpt-4.1-nano,21,ED_k1,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,PERMUTE,no,no,1,1,184,564,
gpt-4.1-nano,31,PROSE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,318,646,
gpt-4.1-nano,31,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,274,700,
gpt-4.1-nano,31,ORACLE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,333,644,
gpt-4.1-nano,31,DR_k1,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,334,501,
gpt-4.1-nano,25,FE_k1,arrowhead,2,backadj,gender_admission_state,hard,PERMUTE,yes,yes,1,1,173,285,
gpt-4.1-nano,23,FE_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,yes,no,0,1,169,700,
gpt-4.1-nano,32,PROSE,arrowhead,3,nie,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,308,477,
gpt-4.1-nano,32,RAW,arrowhead,3,nie,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,271,474,
gpt-4.1-nano,32,ORACLE,arrowhead,3,nie,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,323,570,
gpt-4.1-nano,32,DR_k1,arrowhead,3,nie,gender_pay,anticommonsense,PERMUTE,no,yes,0,1,323,700,
gpt-4.1-nano,26,ED_k1,arrowhead,2,ate,gender_pay,anticommonsense,PERMUTE,yes,yes,1,1,160,362,
gpt-4.1-nano,29,ED_k1,arrowhead,2,backadj,smoking_gene_cancer,easy,PERMUTE,no,yes,0,1,163,262,
gpt-4.1-nano,33,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PERMUTE,no,,0,0,150,700,
gpt-4.1-nano,33,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PERMUTE,no,no,1,1,114,544,
gpt-4.1-nano,33,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PERMUTE,no,yes,0,1,165,681,
gpt-4.1-nano,33,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,PERMUTE,no,no,1,1,165,487,
gpt-4.1-nano,27,ED_k1,arrowhead,2,ate,nature_vs_nurture,hard,PERMUTE,yes,yes,1,1,173,439,
gpt-4.1-nano,22,ED_k1,arrowhead,1,marginal,obesity_mortality,anticommonsense,PERMUTE,no,no,1,1,173,700,
gpt-4.1-nano,34,PROSE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PERMUTE,no,yes,0,1,155,265,
gpt-4.1-nano,34,RAW,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PERMUTE,no,no,1,1,119,132,
gpt-4.1-nano,34,ORACLE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PERMUTE,no,no,1,1,170,581,
gpt-4.1-nano,34,DR_k1,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,PERMUTE,no,no,1,1,170,700,
gpt-4.1-nano,28,ED_k1,arrowhead,2,ate,gender_admission_state,easy,PERMUTE,yes,no,0,1,150,418,
gpt-4.1-nano,26,FE_k1,arrowhead,2,ate,gender_pay,anticommonsense,PERMUTE,yes,yes,1,1,166,477,
gpt-4.1-nano,35,PROSE,arrowhead,3,nie,nature_vs_nurture,anticommonsense,PERMUTE,yes,no,0,1,337,604,
gpt-4.1-nano,35,RAW,arrowhead,3,nie,nature_vs_nurture,anticommonsense,PERMUTE,yes,no,0,1,284,700,
gpt-4.1-nano,35,ORACLE,arrowhead,3,nie,nature_vs_nurture,anticommonsense,PERMUTE,yes,yes,1,1,353,621,
gpt-4.1-nano,35,DR_k1,arrowhead,3,nie,nature_vs_nurture,anticommonsense,PERMUTE,yes,yes,1,1,353,700,
gpt-4.1-nano,29,FE_k1,arrowhead,2,backadj,smoking_gene_cancer,easy,PERMUTE,no,yes,0,1,175,343,
gpt-4.1-nano,27,FE_k1,arrowhead,2,ate,nature_vs_nurture,hard,PERMUTE,yes,yes,1,1,184,470,
gpt-4.1-nano,36,PROSE,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,132,227,
gpt-4.1-nano,36,RAW,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,110,232,
gpt-4.1-nano,36,ORACLE,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,147,389,
gpt-4.1-nano,36,DR_k1,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,148,415,
gpt-4.1-nano,23,ED_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,PERMUTE,yes,no,0,1,162,596,
gpt-4.1-nano,30,ED_k1,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,PERMUTE,no,yes,0,1,150,594,
gpt-4.1-nano,37,PROSE,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,129,285,
gpt-4.1-nano,37,RAW,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,106,323,
gpt-4.1-nano,37,ORACLE,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,144,598,
gpt-4.1-nano,37,DR_k1,chain,1,correlation,orange_scurvy,easy,PERMUTE,yes,yes,1,1,136,384,
gpt-4.1-nano,22,FE_k1,arrowhead,1,marginal,obesity_mortality,anticommonsense,PERMUTE,no,,0,0,177,700,
gpt-4.1-nano,31,ED_k1,arrowhead,3,nde,smoke_birthWeight,anticommonsense,PERMUTE,no,no,1,1,321,577,
gpt-4.1-nano,38,PROSE,chain,1,marginal,college_salary,easy,PERMUTE,yes,no,0,1,130,700,
gpt-4.1-nano,38,RAW,chain,1,marginal,college_salary,easy,PERMUTE,yes,no,0,1,112,700,
gpt-4.1-nano,38,ORACLE,chain,1,marginal,college_salary,easy,PERMUTE,yes,no,0,1,145,700,
gpt-4.1-nano,38,DR_k1,chain,1,marginal,college_salary,easy,PERMUTE,yes,no,0,1,145,700,
