model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error,provider,finish,reason_tok,usd,answer_from,temperature,max_tokens
meta-llama/llama-3.3-70b-instruct,4,9401,ORACLE,IV,1,marginal,tax_smoke_birthWeight,hard,KEEP,no,no,1,1,195,317,,Novita,stop,0,0.000153125,content,0.0,700
meta-llama/llama-3.3-70b-instruct,4,9401,DR_k1,IV,1,marginal,tax_smoke_birthWeight,hard,KEEP,no,no,1,1,198,387,,Novita,stop,0,0.00018153,content,0.0,700
meta-llama/llama-3.3-70b-instruct,5,4711,PROSE,IV,1,marginal,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,180,308,,Novita,stop,0,0.0001475,content,0.0,700
meta-llama/llama-3.3-70b-instruct,5,4711,RAW,IV,1,marginal,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,133,302,,Novita,stop,0,0.000138755,content,0.0,700
meta-llama/llama-3.3-70b-instruct,5,4711,ORACLE,IV,1,marginal,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,195,323,,Novita,stop,0,0.000155525,content,0.0,700
meta-llama/llama-3.3-70b-instruct,5,4711,DR_k1,IV,1,marginal,tax_smoke_birthWeight,easy,KEEP,yes,yes,1,1,194,320,,Novita,stop,0,0.00015419,content,0.0,700
meta-llama/llama-3.3-70b-instruct,6,16813,PROSE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,178,318,,Novita,stop,0,0.00015123,content,0.0,700
meta-llama/llama-3.3-70b-instruct,6,16813,RAW,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,yes,0,1,138,244,,Novita,stop,0,0.00011623,content,0.0,700
meta-llama/llama-3.3-70b-instruct,6,16813,ORACLE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,yes,0,1,193,365,,Novita,stop,0,0.000172055,content,0.0,700
meta-llama/llama-3.3-70b-instruct,6,16813,DR_k1,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,185,459,,Novita,stop,0,0.000208575,content,0.0,700
meta-llama/llama-3.3-70b-instruct,7,15133,PROSE,IV,2,ate,water_cholera,anticommonsense,KEEP,no,yes,0,1,192,456,,Novita,stop,0,0.00020832,content,0.0,700
meta-llama/llama-3.3-70b-instruct,7,15133,RAW,IV,2,ate,water_cholera,anticommonsense,KEEP,no,no,1,1,156,504,,Novita,stop,0,0.00022266,content,0.0,700
meta-llama/llama-3.3-70b-instruct,7,15133,ORACLE,IV,2,ate,water_cholera,anticommonsense,KEEP,no,yes,0,1,207,309,,Novita,stop,0,0.000151545,content,0.0,700
meta-llama/llama-3.3-70b-instruct,7,15133,DR_k1,IV,2,ate,water_cholera,anticommonsense,KEEP,no,yes,0,1,205,304,,Novita,stop,0,0.000149275,content,0.0,700
meta-llama/llama-3.3-70b-instruct,8,13835,PROSE,IV,2,ate,price,anticommonsense,KEEP,no,no,1,1,178,497,,Novita,stop,0,0.00022283,content,0.0,700
meta-llama/llama-3.3-70b-instruct,8,13835,RAW,IV,2,ate,price,anticommonsense,KEEP,no,no,1,1,150,267,,Novita,stop,0,0.00012705,content,0.0,700
meta-llama/llama-3.3-70b-instruct,8,13835,ORACLE,IV,2,ate,price,anticommonsense,KEEP,no,no,1,1,193,476,,Novita,stop,0,0.000216455,content,0.0,700
meta-llama/llama-3.3-70b-instruct,8,13835,DR_k1,IV,2,ate,price,anticommonsense,KEEP,no,no,1,1,187,414,,Novita,stop,0,0.000190845,content,0.0,700
meta-llama/llama-3.3-70b-instruct,9,19839,PROSE,IV,2,backadj,water_cholera,anticommonsense,KEEP,yes,yes,1,1,168,238,,Novita,stop,0,0.00011788,content,0.0,700
meta-llama/llama-3.3-70b-instruct,9,19839,RAW,IV,2,backadj,water_cholera,anticommonsense,KEEP,yes,no,0,1,134,197,,Novita,stop,0,9.689e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,9,19839,ORACLE,IV,2,backadj,water_cholera,anticommonsense,KEEP,yes,yes,1,1,184,252,,Novita,stop,0,0.00012564,content,0.0,700
meta-llama/llama-3.3-70b-instruct,9,19839,DR_k1,IV,2,backadj,water_cholera,anticommonsense,KEEP,yes,yes,1,1,177,246,,Novita,stop,0,0.000122295,content,0.0,700
meta-llama/llama-3.3-70b-instruct,10,4741,PROSE,IV,2,ate,water_cholera,easy,KEEP,no,no,1,1,185,263,,Novita,stop,0,0.000130175,content,0.0,700
meta-llama/llama-3.3-70b-instruct,10,4741,RAW,IV,2,ate,water_cholera,easy,KEEP,no,no,1,1,153,296,,Novita,stop,0,0.000139055,content,0.0,700
meta-llama/llama-3.3-70b-instruct,10,4741,ORACLE,IV,2,ate,water_cholera,easy,KEEP,no,no,1,1,201,564,,Novita,stop,0,0.000252735,content,0.0,700
meta-llama/llama-3.3-70b-instruct,10,4741,DR_k1,IV,2,ate,water_cholera,easy,KEEP,no,no,1,1,201,314,,Novita,stop,0,0.000152735,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,PROSE,IV,2,ate,tax_smoke_birthWeight,hard,KEEP,no,yes,0,1,200,529,,Novita,stop,0,0.0002386,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,RAW,IV,2,ate,tax_smoke_birthWeight,hard,KEEP,no,no,1,1,153,422,,Novita,stop,0,0.000189455,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,ORACLE,IV,2,ate,tax_smoke_birthWeight,hard,KEEP,no,yes,0,1,215,494,,Novita,stop,0,0.000226625,content,0.0,700
meta-llama/llama-3.3-70b-instruct,11,9410,DR_k1,IV,2,ate,tax_smoke_birthWeight,hard,KEEP,no,yes,0,1,205,350,,Novita,stop,0,0.000167675,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,177,609,,Novita,stop,0,0.000267495,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,130,515,,Novita,stop,0,0.00022355,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,no,1,1,192,500,,Novita,stop,0,0.00022592,content,0.0,700
meta-llama/llama-3.3-70b-instruct,12,10311,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,KEEP,no,yes,0,1,191,376,,Novita,stop,0,0.000176185,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,no,yes,0,1,164,204,,Novita,stop,0,0.00010374,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,no,no,1,1,128,320,,Novita,stop,0,0.00014528,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,no,no,1,1,179,259,,Novita,stop,0,0.000127765,content,0.0,700
meta-llama/llama-3.3-70b-instruct,13,20753,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,no,no,1,1,179,390,,Novita,stop,0,0.000180165,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,yes,yes,1,1,164,246,,Novita,stop,0,0.00012054,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,yes,yes,1,1,128,262,,Novita,stop,0,0.00012208,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,yes,yes,1,1,179,508,,Novita,stop,0,0.000227365,content,0.0,700
meta-llama/llama-3.3-70b-instruct,14,20742,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,KEEP,yes,yes,1,1,179,452,,Novita,stop,0,0.000204965,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,PROSE,IV,3,det-counterfactual,cholesterol,anticommonsense,KEEP,yes,yes,1,1,181,337,,Novita,stop,0,0.000159235,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,KEEP,yes,yes,1,1,142,255,,Novita,stop,0,0.00012117,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,KEEP,yes,yes,1,1,196,392,,Novita,stop,0,0.00018326,content,0.0,700
meta-llama/llama-3.3-70b-instruct,15,20143,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,KEEP,yes,yes,1,1,200,242,,Novita,stop,0,0.0001238,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,PROSE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,174,558,,Novita,stop,0,0.00024669,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,RAW,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,136,412,,Novita,stop,0,0.00018316,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,yes,0,1,189,398,,Novita,stop,0,0.000184715,content,0.0,700
meta-llama/llama-3.3-70b-instruct,16,9804,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,KEEP,no,no,1,1,181,243,,Novita,stop,0,0.000121635,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,PROSE,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,149,107,,Novita,stop,0,6.2915e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,RAW,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,121,83,,Novita,stop,0,4.9535e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,ORACLE,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,164,125,,Novita,stop,0,7.214e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,17,10048,DR_k1,IV,3,det-counterfactual,price,commonsense,KEEP,no,no,1,1,164,164,,Novita,stop,0,8.774e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,PROSE,arrowhead,1,marginal,obesity_mortality,easy,KEEP,no,no,1,1,142,216,,Novita,stop,0,0.00010557,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,RAW,arrowhead,1,marginal,obesity_mortality,easy,KEEP,no,no,1,1,114,300,,Novita,stop,0,0.00013539,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,ORACLE,arrowhead,1,marginal,obesity_mortality,easy,KEEP,no,no,1,1,158,383,,Novita,stop,0,0.00017453,content,0.0,700
meta-llama/llama-3.3-70b-instruct,18,3257,DR_k1,arrowhead,1,marginal,obesity_mortality,easy,KEEP,no,no,1,1,158,291,,Novita,stop,0,0.00013773,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,PROSE,arrowhead,1,marginal,nature_vs_nurture,hard,KEEP,no,no,1,1,173,338,,Novita,stop,0,0.000158555,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,RAW,arrowhead,1,marginal,nature_vs_nurture,hard,KEEP,no,no,1,1,124,361,,Novita,stop,0,0.00016114,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,ORACLE,arrowhead,1,marginal,nature_vs_nurture,hard,KEEP,no,no,1,1,188,318,,Novita,stop,0,0.00015258,content,0.0,700
meta-llama/llama-3.3-70b-instruct,19,7727,DR_k1,arrowhead,1,marginal,nature_vs_nurture,hard,KEEP,no,no,1,1,189,417,,Novita,stop,0,0.000192315,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,158,284,,Novita,stop,0,0.00013493,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,125,346,,Novita,stop,0,0.000155275,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,173,287,,Novita,stop,0,0.000138155,content,0.0,700
meta-llama/llama-3.3-70b-instruct,20,19542,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,173,239,,Novita,stop,0,0.000118955,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,PROSE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,KEEP,no,no,1,1,173,512,,Novita,stop,0,0.000228155,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,RAW,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,KEEP,no,no,1,1,123,437,,Novita,stop,0,0.000191405,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,ORACLE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,KEEP,no,no,1,1,188,423,,Novita,stop,0,0.00019458,content,0.0,700
meta-llama/llama-3.3-70b-instruct,21,13243,DR_k1,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,KEEP,no,no,1,1,187,570,,Novita,stop,0,0.000253245,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,PROSE,arrowhead,1,marginal,obesity_mortality,anticommonsense,KEEP,no,no,1,1,153,228,,Novita,stop,0,0.000111855,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,RAW,arrowhead,1,marginal,obesity_mortality,anticommonsense,KEEP,no,no,1,1,123,313,,Novita,stop,0,0.000141805,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,ORACLE,arrowhead,1,marginal,obesity_mortality,anticommonsense,KEEP,no,no,1,1,169,316,,Novita,stop,0,0.000149215,content,0.0,700
meta-llama/llama-3.3-70b-instruct,22,18339,DR_k1,arrowhead,1,marginal,obesity_mortality,anticommonsense,KEEP,no,no,1,1,170,320,,Novita,stop,0,0.00015095,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,yes,yes,1,1,158,401,,Novita,stop,0,0.00018173,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,yes,yes,1,1,125,385,,Novita,stop,0,0.000170875,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,yes,yes,1,1,173,295,,Novita,stop,0,0.000141355,content,0.0,700
meta-llama/llama-3.3-70b-instruct,23,19527,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,KEEP,yes,yes,1,1,173,328,,Novita,stop,0,0.000154555,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,PROSE,arrowhead,2,backadj,gender_pay,anticommonsense,KEEP,no,yes,0,1,162,273,,Novita,stop,0,0.00013107,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,RAW,arrowhead,2,backadj,gender_pay,anticommonsense,KEEP,no,yes,0,1,131,239,,Novita,stop,0,0.000113285,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,ORACLE,arrowhead,2,backadj,gender_pay,anticommonsense,KEEP,no,yes,0,1,177,298,,Novita,stop,0,0.000143095,content,0.0,700
meta-llama/llama-3.3-70b-instruct,24,17802,DR_k1,arrowhead,2,backadj,gender_pay,anticommonsense,KEEP,no,yes,0,1,179,350,,Novita,stop,0,0.000164165,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,PROSE,arrowhead,2,backadj,gender_admission_state,hard,KEEP,yes,no,0,1,163,252,,Novita,stop,0,0.000122805,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,RAW,arrowhead,2,backadj,gender_admission_state,hard,KEEP,yes,no,0,1,127,288,,Novita,stop,0,0.000132345,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,ORACLE,arrowhead,2,backadj,gender_admission_state,hard,KEEP,yes,no,0,1,178,381,,Novita,stop,0,0.00017643,content,0.0,700
meta-llama/llama-3.3-70b-instruct,25,7137,DR_k1,arrowhead,2,backadj,gender_admission_state,hard,KEEP,yes,no,0,1,177,350,,Novita,stop,0,0.000163895,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,PROSE,arrowhead,2,ate,gender_pay,anticommonsense,KEEP,yes,yes,1,1,142,89,,Novita,stop,0,5.477e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,RAW,arrowhead,2,ate,gender_pay,anticommonsense,KEEP,yes,yes,1,1,112,100,,Novita,stop,0,5.512e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,ORACLE,arrowhead,2,ate,gender_pay,anticommonsense,KEEP,yes,yes,1,1,158,279,,Novita,stop,0,0.00013293,content,0.0,700
meta-llama/llama-3.3-70b-instruct,26,12885,DR_k1,arrowhead,2,ate,gender_pay,anticommonsense,KEEP,yes,yes,1,1,161,351,,Novita,stop,0,0.000162135,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,PROSE,arrowhead,2,ate,nature_vs_nurture,hard,KEEP,yes,yes,1,1,162,129,,Novita,stop,0,7.347e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,RAW,arrowhead,2,ate,nature_vs_nurture,hard,KEEP,yes,yes,1,1,113,102,,Novita,stop,0,5.6055e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,ORACLE,arrowhead,2,ate,nature_vs_nurture,hard,KEEP,yes,yes,1,1,177,338,,Novita,stop,0,0.000159095,content,0.0,700
meta-llama/llama-3.3-70b-instruct,27,7599,DR_k1,arrowhead,2,ate,nature_vs_nurture,hard,KEEP,yes,yes,1,1,177,284,,Novita,stop,0,0.000137495,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,PROSE,arrowhead,2,ate,gender_admission_state,easy,KEEP,yes,yes,1,1,147,114,,Novita,stop,0,6.5445e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,RAW,arrowhead,2,ate,gender_admission_state,easy,KEEP,yes,yes,1,1,111,78,,Novita,stop,0,4.6185e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,ORACLE,arrowhead,2,ate,gender_admission_state,easy,KEEP,yes,yes,1,1,162,295,,Novita,stop,0,0.00013987,content,0.0,700
meta-llama/llama-3.3-70b-instruct,28,2356,DR_k1,arrowhead,2,ate,gender_admission_state,easy,KEEP,yes,yes,1,1,161,170,,Novita,stop,0,8.9735e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,PROSE,arrowhead,2,backadj,smoking_gene_cancer,easy,KEEP,no,yes,0,1,159,285,,Novita,stop,0,0.000135465,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,RAW,arrowhead,2,backadj,smoking_gene_cancer,easy,KEEP,no,yes,0,1,128,189,,Novita,stop,0,9.288e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,ORACLE,arrowhead,2,backadj,smoking_gene_cancer,easy,KEEP,no,yes,0,1,174,278,,Novita,stop,0,0.00013469,content,0.0,700
meta-llama/llama-3.3-70b-instruct,29,4313,DR_k1,arrowhead,2,backadj,smoking_gene_cancer,easy,KEEP,no,yes,0,1,174,295,,Novita,stop,0,0.00014149,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,KEEP,no,no,1,1,155,205,,Novita,stop,0,0.000102925,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,RAW,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,KEEP,no,no,1,1,119,110,,Novita,stop,0,6.0065e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,KEEP,no,no,1,1,170,249,,Novita,stop,0,0.00012255,content,0.0,700
meta-llama/llama-3.3-70b-instruct,30,9885,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,KEEP,no,no,1,1,169,175,,Novita,stop,0,9.2815e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,PROSE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,KEEP,no,yes,0,1,327,700,,Novita,length,0,0.000324145,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,KEEP,no,,0,0,284,700,,Novita,length,0,0.00031834,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,ORACLE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,KEEP,no,yes,0,1,342,454,,Novita,stop,0,0.00022777,content,0.0,700
meta-llama/llama-3.3-70b-instruct,31,19218,DR_k1,arrowhead,3,nde,smoke_birthWeight,anticommonsense,KEEP,no,yes,0,1,340,445,,Novita,stop,0,0.0002239,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,PROSE,arrowhead,3,nie,gender_pay,anticommonsense,KEEP,no,no,1,1,296,641,,Novita,stop,0,0.00029636,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,RAW,arrowhead,3,nie,gender_pay,anticommonsense,KEEP,no,no,1,1,265,560,,Novita,stop,0,0.000259775,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,ORACLE,arrowhead,3,nie,gender_pay,anticommonsense,KEEP,no,yes,0,1,311,560,,Novita,stop,0,0.000265985,content,0.0,700
meta-llama/llama-3.3-70b-instruct,32,17732,DR_k1,arrowhead,3,nie,gender_pay,anticommonsense,KEEP,no,no,1,1,311,688,,Novita,stop,0,0.000317185,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,KEEP,no,no,1,1,157,269,,Novita,stop,0,0.000128795,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,KEEP,no,no,1,1,121,272,,Novita,stop,0,0.000125135,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,KEEP,no,no,1,1,172,233,,Novita,stop,0,0.00011642,content,0.0,700
meta-llama/llama-3.3-70b-instruct,33,20254,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,KEEP,no,no,1,1,172,139,,Novita,stop,0,7.882e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,PROSE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,160,168,,Novita,stop,0,8.88e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,RAW,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,127,146,,Novita,stop,0,7.5545e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,ORACLE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,175,216,,Novita,stop,0,0.000110025,content,0.0,700
meta-llama/llama-3.3-70b-instruct,34,19501,DR_k1,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,KEEP,no,no,1,1,175,421,,Novita,stop,0,0.000192025,content,0.0,700
meta-llama/llama-3.3-70b-instruct,35,18031,PROSE,arrowhead,3,nie,nature_vs_nurture,anticommonsense,KEEP,yes,no,0,1,331,483,,Novita,stop,0,0.000237885,content,0.0,700
meta-llama/llama-3.3-70b-instruct,35,18031,RAW,arrowhead,3,nie,nature_vs_nurture,anticommonsense,KEEP,yes,no,0,1,282,432,,Novita,stop,0,0.00021087,content,0.0,700
