model,item,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,7,PROSE,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,152,438,
gpt-4.1-nano,6,FE_k1,IV,1,marginal,college_wage,anticommonsense,KEEP,no,no,1,1,185,486,
gpt-4.1-nano,7,ORACLE,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,167,443,
gpt-4.1-nano,7,ED_k1,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,156,473,
gpt-4.1-nano,7,ED_k3,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,143,406,
gpt-4.1-nano,7,DR_k3,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,166,493,
gpt-4.1-nano,7,ED_k2,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,153,494,
gpt-4.1-nano,8,PROSE,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,136,439,
gpt-4.1-nano,8,ORACLE,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,151,470,
gpt-4.1-nano,7,FE_k1,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,170,437,
gpt-4.1-nano,7,DR_k2,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,165,568,
gpt-4.1-nano,7,FE_k2,IV,1,correlation,water_cholera,anticommonsense,KEEP,no,no,1,1,173,440,
gpt-4.1-nano,8,DR_k3,IV,1,correlation,price,anticommonsense,KEEP,yes,no,0,1,146,421,
gpt-4.1-nano,9,RAW,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,124,214,
gpt-4.1-nano,8,DR_k1,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,145,600,
gpt-4.1-nano,8,RAW,IV,1,correlation,price,anticommonsense,KEEP,yes,,0,0,108,700,
gpt-4.1-nano,8,ED_k3,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,133,481,
gpt-4.1-nano,10,PROSE,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,163,421,
gpt-4.1-nano,10,RAW,IV,1,marginal,cholesterol,hard,KEEP,no,yes,0,1,126,276,
gpt-4.1-nano,10,ORACLE,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,178,483,
gpt-4.1-nano,8,DR_k2,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,152,416,
gpt-4.1-nano,8,ED_k1,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,149,451,
gpt-4.1-nano,8,FE_k1,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,153,673,
gpt-4.1-nano,9,ORACLE,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,185,403,
gpt-4.1-nano,10,ED_k1,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,175,483,
gpt-4.1-nano,9,DR_k2,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,188,364,
gpt-4.1-nano,8,FE_k2,IV,1,correlation,price,anticommonsense,KEEP,yes,,0,0,157,700,
gpt-4.1-nano,10,FE_k2,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,184,700,
gpt-4.1-nano,9,PROSE,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,169,438,
gpt-4.1-nano,8,ED_k2,IV,1,correlation,price,anticommonsense,KEEP,yes,yes,1,1,139,490,
gpt-4.1-nano,9,ED_k1,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,181,409,
gpt-4.1-nano,9,ED_k3,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,152,552,
gpt-4.1-nano,9,FE_k2,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,193,567,
gpt-4.1-nano,9,DR_k3,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,185,545,
gpt-4.1-nano,9,ED_k2,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,167,534,
gpt-4.1-nano,11,DR_k1,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,152,407,
gpt-4.1-nano,9,FE_k1,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,yes,1,1,190,538,
gpt-4.1-nano,9,DR_k1,IV,1,correlation,tax_smoke_birthWeight,anticommonsense,KEEP,yes,no,0,1,175,674,
gpt-4.1-nano,11,ORACLE,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,159,476,
gpt-4.1-nano,10,ED_k3,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,155,425,
gpt-4.1-nano,10,ED_k2,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,165,463,
gpt-4.1-nano,10,FE_k1,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,185,439,
gpt-4.1-nano,10,DR_k1,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,180,565,
gpt-4.1-nano,10,DR_k2,IV,1,marginal,cholesterol,hard,KEEP,no,yes,0,1,180,504,
gpt-4.1-nano,10,DR_k3,IV,1,marginal,cholesterol,hard,KEEP,no,no,1,1,184,418,
gpt-4.1-nano,11,PROSE,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,143,616,
gpt-4.1-nano,11,ED_k1,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,156,290,
gpt-4.1-nano,11,DR_k2,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,157,450,
gpt-4.1-nano,12,RAW,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,126,383,
gpt-4.1-nano,11,RAW,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,111,383,
gpt-4.1-nano,11,FE_k2,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,164,643,
gpt-4.1-nano,11,FE_k1,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,162,443,
gpt-4.1-nano,11,ED_k2,IV,1,correlation,water_cholera,hard,KEEP,yes,yes,1,1,146,491,
gpt-4.1-nano,12,DR_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,180,406,
gpt-4.1-nano,12,PROSE,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,163,611,
gpt-4.1-nano,12,ORACLE,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,178,576,
gpt-4.1-nano,12,DR_k2,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,180,427,
gpt-4.1-nano,11,DR_k3,IV,1,correlation,water_cholera,hard,KEEP,yes,,0,0,157,700,
gpt-4.1-nano,12,ED_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,175,626,
gpt-4.1-nano,12,ED_k2,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,165,352,
gpt-4.1-nano,12,DR_k3,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,177,519,
gpt-4.1-nano,13,RAW,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,118,326,
gpt-4.1-nano,13,PROSE,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,149,398,
gpt-4.1-nano,12,ED_k3,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,151,602,
gpt-4.1-nano,11,ED_k3,IV,1,correlation,water_cholera,hard,KEEP,yes,,0,0,136,700,
gpt-4.1-nano,13,ED_k2,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,153,352,
gpt-4.1-nano,13,ORACLE,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,164,318,
gpt-4.1-nano,13,DR_k1,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,164,405,
gpt-4.1-nano,13,ED_k1,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,153,299,
gpt-4.1-nano,13,DR_k2,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,164,382,
gpt-4.1-nano,12,FE_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,181,700,
gpt-4.1-nano,14,PROSE,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,149,460,
gpt-4.1-nano,13,ED_k3,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,142,274,
gpt-4.1-nano,13,DR_k3,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,164,406,
gpt-4.1-nano,14,RAW,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,118,334,
gpt-4.1-nano,14,ORACLE,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,164,465,
gpt-4.1-nano,13,FE_k2,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,168,384,
gpt-4.1-nano,12,FE_k2,IV,1,correlation,cholesterol,hard,KEEP,yes,,0,0,188,700,
gpt-4.1-nano,14,DR_k1,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,164,388,
gpt-4.1-nano,14,DR_k3,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,156,478,
gpt-4.1-nano,14,ED_k1,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,153,419,
gpt-4.1-nano,14,FE_k1,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,166,358,
gpt-4.1-nano,14,FE_k2,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,168,394,
gpt-4.1-nano,14,ED_k3,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,144,425,
gpt-4.1-nano,13,FE_k1,IV,1,marginal,price,anticommonsense,KEEP,yes,yes,1,1,168,456,
gpt-4.1-nano,14,ED_k2,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,152,412,
gpt-4.1-nano,14,DR_k2,IV,1,marginal,price,anticommonsense,KEEP,no,no,1,1,163,422,
gpt-4.1-nano,15,RAW,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,123,444,
gpt-4.1-nano,15,DR_k1,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,177,571,
gpt-4.1-nano,15,ED_k3,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,148,366,
gpt-4.1-nano,15,DR_k2,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,yes,0,1,170,573,
gpt-4.1-nano,16,RAW,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,108,355,
gpt-4.1-nano,15,ED_k2,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,161,531,
gpt-4.1-nano,15,DR_k3,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,179,635,
gpt-4.1-nano,15,PROSE,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,yes,0,1,158,682,
gpt-4.1-nano,15,ED_k1,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,171,621,
gpt-4.1-nano,15,ORACLE,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,,0,0,173,700,
gpt-4.1-nano,16,DR_k3,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,145,317,
gpt-4.1-nano,16,PROSE,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,136,576,
gpt-4.1-nano,16,ORACLE,IV,1,correlation,price,easy,KEEP,yes,no,0,1,151,493,
gpt-4.1-nano,16,ED_k1,IV,1,correlation,price,easy,KEEP,yes,no,0,1,149,319,
gpt-4.1-nano,16,DR_k2,IV,1,correlation,price,easy,KEEP,yes,no,0,1,145,412,
gpt-4.1-nano,15,FE_k1,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,180,653,
gpt-4.1-nano,15,FE_k2,IV,1,correlation,cholesterol,anticommonsense,KEEP,no,no,1,1,178,700,
gpt-4.1-nano,17,RAW,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,126,313,
gpt-4.1-nano,17,ORACLE,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,178,308,
gpt-4.1-nano,16,ED_k2,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,133,537,
gpt-4.1-nano,16,DR_k1,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,145,594,
gpt-4.1-nano,16,ED_k3,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,131,527,
gpt-4.1-nano,16,FE_k1,IV,1,correlation,price,easy,KEEP,yes,no,0,1,153,542,
gpt-4.1-nano,17,ED_k2,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,165,400,
gpt-4.1-nano,16,FE_k2,IV,1,correlation,price,easy,KEEP,yes,yes,1,1,157,548,
gpt-4.1-nano,17,DR_k3,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,177,437,
gpt-4.1-nano,17,ED_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,175,606,
gpt-4.1-nano,17,DR_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,182,700,
gpt-4.1-nano,17,DR_k2,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,175,700,
gpt-4.1-nano,17,FE_k2,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,184,499,
gpt-4.1-nano,18,RAW,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,112,319,
gpt-4.1-nano,17,PROSE,IV,1,correlation,cholesterol,hard,KEEP,yes,no,0,1,163,700,
gpt-4.1-nano,17,FE_k1,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,185,630,
gpt-4.1-nano,17,ED_k3,IV,1,correlation,cholesterol,hard,KEEP,yes,yes,1,1,155,548,
gpt-4.1-nano,19,PROSE,IV,2,backadj,price,easy,KEEP,no,no,1,1,145,3,
gpt-4.1-nano,18,PROSE,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,142,408,
gpt-4.1-nano,19,RAW,IV,2,backadj,price,easy,KEEP,no,no,1,1,117,3,
gpt-4.1-nano,18,DR_k2,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,158,508,
gpt-4.1-nano,18,DR_k1,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,151,548,
gpt-4.1-nano,19,ORACLE,IV,2,backadj,price,easy,KEEP,no,yes,0,1,160,225,
gpt-4.1-nano,18,ED_k1,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,155,529,
gpt-4.1-nano,19,DR_k1,IV,2,backadj,price,easy,KEEP,no,yes,0,1,154,161,
gpt-4.1-nano,19,DR_k2,IV,2,backadj,price,easy,KEEP,no,yes,0,1,160,184,
gpt-4.1-nano,18,ORACLE,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,158,488,
gpt-4.1-nano,19,DR_k3,IV,2,backadj,price,easy,KEEP,no,yes,0,1,160,222,
gpt-4.1-nano,19,FE_k1,IV,2,backadj,price,easy,KEEP,no,yes,0,1,162,163,
gpt-4.1-nano,18,ED_k2,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,146,419,
gpt-4.1-nano,19,ED_k3,IV,2,backadj,price,easy,KEEP,no,yes,0,1,140,193,
gpt-4.1-nano,18,ED_k3,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,137,406,
gpt-4.1-nano,18,FE_k1,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,160,526,
gpt-4.1-nano,19,ED_k2,IV,2,backadj,price,easy,KEEP,no,yes,0,1,150,149,
gpt-4.1-nano,19,ED_k1,IV,2,backadj,price,easy,KEEP,no,yes,0,1,158,203,
gpt-4.1-nano,19,FE_k2,IV,2,backadj,price,easy,KEEP,no,yes,0,1,166,173,
gpt-4.1-nano,18,DR_k3,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,158,503,
gpt-4.1-nano,18,FE_k2,IV,1,marginal,water_cholera,anticommonsense,KEEP,no,no,1,1,163,455,
gpt-4.1-nano,20,PROSE,IV,2,ate,price,hard,KEEP,yes,yes,1,1,172,427,
gpt-4.1-nano,21,RAW,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,150,138,
gpt-4.1-nano,20,RAW,IV,2,ate,price,hard,KEEP,yes,no,0,1,144,447,
gpt-4.1-nano,20,ORACLE,IV,2,ate,price,hard,KEEP,yes,yes,1,1,187,473,
gpt-4.1-nano,20,ED_k3,IV,2,ate,price,hard,KEEP,yes,no,0,1,167,316,
gpt-4.1-nano,21,ORACLE,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,211,342,
gpt-4.1-nano,21,PROSE,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,195,394,
gpt-4.1-nano,20,DR_k3,IV,2,ate,price,hard,KEEP,yes,no,0,1,181,466,
gpt-4.1-nano,21,ED_k1,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,198,211,
gpt-4.1-nano,20,ED_k2,IV,2,ate,price,hard,KEEP,yes,yes,1,1,175,386,
gpt-4.1-nano,21,DR_k1,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,214,500,
gpt-4.1-nano,21,DR_k2,IV,2,ate,tax_smoke_birthWeight,anticommonsense,KEEP,no,no,1,1,204,506,
gpt-4.1-nano,22,PROSE,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,164,3,
gpt-4.1-nano,20,DR_k1,IV,2,ate,price,hard,KEEP,yes,no,0,1,187,627,
gpt-4.1-nano,22,RAW,IV,2,backadj,cholesterol,anticommonsense,KEEP,no,no,1,1,129,3,
gpt-4.1-nano,20,ED_k1,IV,2,ate,price,hard,KEEP,yes,yes,1,1,177,489,
