model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error,provider,finish,reason_tok,usd,answer_from,temperature,max_tokens
meta-llama/llama-3.3-70b-instruct,48,20193,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,IRRELEVANT,yes,yes,1,1,107,211,,Novita,stop,0,9.8845e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,49,10313,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,IRRELEVANT,no,no,1,1,110,142,,Novita,stop,0,7.165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,50,20727,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,IRRELEVANT,yes,yes,1,1,104,225,,Novita,stop,0,0.00010404,content,0.0,700
meta-llama/llama-3.3-70b-instruct,51,20195,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,IRRELEVANT,yes,no,0,1,106,200,,Novita,stop,0,9.431e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,52,9789,RAW,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,no,no,1,1,107,182,,Novita,stop,0,8.7245e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,53,20175,RAW,IV,3,det-counterfactual,college_wage,anticommonsense,IRRELEVANT,yes,yes,1,1,106,152,,Novita,stop,0,7.511e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,54,9795,RAW,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,no,no,1,1,106,148,,Novita,stop,0,7.351e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,55,10041,RAW,IV,3,det-counterfactual,price,commonsense,IRRELEVANT,no,yes,0,1,109,154,,Novita,stop,0,7.6315e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,56,10355,RAW,IV,3,det-counterfactual,water_cholera,commonsense,IRRELEVANT,no,no,1,1,111,176,,Novita,stop,0,8.5385e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,57,20702,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,anticommonsense,IRRELEVANT,no,no,1,1,107,212,,Novita,stop,0,9.9245e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,58,9821,RAW,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,yes,yes,1,1,105,115,,Novita,stop,0,6.0175e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,59,10044,RAW,IV,3,det-counterfactual,price,commonsense,IRRELEVANT,no,no,1,1,112,380,,Novita,stop,0,0.00016712,content,0.0,700
meta-llama/llama-3.3-70b-instruct,81,13538,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,IRRELEVANT,no,no,1,1,106,114,,Novita,stop,0,5.991e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,82,9160,RAW,arrowhead,2,ate,smoking_gene_cancer,hard,IRRELEVANT,no,no,1,1,104,78,,Novita,stop,0,4.524e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,83,2848,RAW,arrowhead,2,ate,nature_vs_nurture,easy,IRRELEVANT,no,no,1,1,103,94,,Novita,stop,0,5.1505e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,84,7592,RAW,arrowhead,2,ate,nature_vs_nurture,hard,IRRELEVANT,yes,yes,1,1,104,75,,Novita,stop,0,4.404e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,87,13650,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,IRRELEVANT,no,no,1,1,106,128,,Novita,stop,0,6.551e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,88,2574,RAW,arrowhead,2,ate,gender_pay,easy,IRRELEVANT,yes,no,0,1,105,141,,Novita,stop,0,7.0575e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,89,2323,RAW,arrowhead,2,ate,gender_admission_state,easy,IRRELEVANT,yes,no,0,1,105,174,,Novita,stop,0,8.3775e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,90,8091,RAW,arrowhead,2,ate,obesity_mortality,hard,IRRELEVANT,no,no,1,1,101,117,,Novita,stop,0,6.0435e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,92,19581,RAW,arrowhead,2,ate,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,109,119,,Novita,stop,0,6.2315e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,95,7208,RAW,arrowhead,2,ate,gender_admission_state,hard,IRRELEVANT,yes,no,0,1,105,79,,Novita,stop,0,4.5775e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,96,13558,RAW,arrowhead,2,ate,obesity_mortality,anticommonsense,IRRELEVANT,yes,no,0,1,107,96,,Novita,stop,0,5.2845e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,100,4365,RAW,arrowhead,3,ett,smoking_gene_cancer,easy,IRRELEVANT,yes,yes,1,1,116,166,,Novita,stop,0,8.206e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,101,3245,RAW,arrowhead,3,nie,obesity_mortality,easy,IRRELEVANT,no,no,1,1,207,493,,Novita,stop,0,0.000225145,content,0.0,700
meta-llama/llama-3.3-70b-instruct,102,20288,RAW,arrowhead,3,det-counterfactual,gender_pay,anticommonsense,IRRELEVANT,yes,yes,1,1,107,101,,Novita,stop,0,5.4845e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,103,20269,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,IRRELEVANT,no,no,1,1,107,319,,Novita,stop,0,0.000142045,content,0.0,700
meta-llama/llama-3.3-70b-instruct,104,13224,RAW,arrowhead,3,nie,nature_vs_nurture,anticommonsense,IRRELEVANT,yes,no,0,1,238,188,,Novita,stop,0,0.00010733,content,0.0,700
meta-llama/llama-3.3-70b-instruct,105,9178,RAW,arrowhead,3,ett,smoking_gene_cancer,hard,IRRELEVANT,yes,no,0,1,119,87,,Novita,stop,0,5.0865e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,106,13526,RAW,arrowhead,3,nde,obesity_mortality,anticommonsense,IRRELEVANT,yes,no,0,1,238,274,,Novita,stop,0,0.00014173,content,0.0,700
meta-llama/llama-3.3-70b-instruct,107,2480,RAW,arrowhead,3,ett,gender_pay,easy,IRRELEVANT,yes,yes,1,1,120,102,,Novita,stop,0,5.7e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,108,17732,RAW,arrowhead,3,nie,gender_pay,anticommonsense,IRRELEVANT,no,no,1,1,247,167,,Novita,stop,0,0.000100145,content,0.0,700
meta-llama/llama-3.3-70b-instruct,109,2437,RAW,arrowhead,3,nde,gender_admission_state,easy,IRRELEVANT,no,no,1,1,249,266,,Novita,stop,0,0.000140015,content,0.0,700
meta-llama/llama-3.3-70b-instruct,110,14506,RAW,arrowhead,3,ett,smoke_birthWeight,anticommonsense,IRRELEVANT,yes,yes,1,1,119,126,,Novita,stop,0,6.6465e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,111,3206,RAW,arrowhead,3,ett,obesity_mortality,easy,IRRELEVANT,no,no,1,1,113,407,,Novita,stop,0,0.000178055,content,0.0,700
meta-llama/llama-3.3-70b-instruct,112,12722,RAW,arrowhead,3,nde,gender_admission_state,anticommonsense,IRRELEVANT,yes,no,0,1,249,218,,Novita,stop,0,0.000120815,content,0.0,700
meta-llama/llama-3.3-70b-instruct,113,4093,RAW,arrowhead,3,nde,smoke_birthWeight,easy,IRRELEVANT,no,no,1,1,224,402,,Novita,stop,0,0.00019104,content,0.0,700
meta-llama/llama-3.3-70b-instruct,114,14729,RAW,arrowhead,3,nde,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,246,364,,Novita,stop,0,0.00017881,content,0.0,700
meta-llama/llama-3.3-70b-instruct,115,20273,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,IRRELEVANT,no,no,1,1,108,314,,Novita,stop,0,0.00014018,content,0.0,700
meta-llama/llama-3.3-70b-instruct,116,7216,RAW,arrowhead,3,nie,gender_admission_state,hard,IRRELEVANT,yes,no,0,1,242,183,,Novita,stop,0,0.00010587,content,0.0,700
meta-llama/llama-3.3-70b-instruct,117,19297,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,IRRELEVANT,yes,no,0,1,244,362,,Novita,stop,0,0.00017774,content,0.0,700
meta-llama/llama-3.3-70b-instruct,118,17697,RAW,arrowhead,3,nde,gender_pay,anticommonsense,IRRELEVANT,no,no,1,1,250,264,,Novita,stop,0,0.00013935,content,0.0,700
meta-llama/llama-3.3-70b-instruct,119,9075,RAW,arrowhead,3,ett,smoking_gene_cancer,hard,IRRELEVANT,yes,yes,1,1,116,122,,Novita,stop,0,6.446e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,140,3299,RAW,chain,2,ate,orange_scurvy,easy,IRRELEVANT,no,no,1,1,97,136,,Novita,stop,0,6.7495e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,143,9264,RAW,chain,2,ate,smoking_tar_cancer,hard,IRRELEVANT,yes,no,0,1,94,36,,Novita,stop,0,2.709e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,145,16941,RAW,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,yes,no,0,1,102,107,,Novita,stop,0,5.657e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,149,12149,RAW,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,99,99,,Novita,stop,0,5.2965e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,155,4535,RAW,chain,2,ate,smoking_tar_cancer,easy,IRRELEVANT,yes,no,0,1,94,151,,Novita,stop,0,7.309e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,158,1676,RAW,chain,2,ate,college_salary,easy,IRRELEVANT,no,no,1,1,99,113,,Novita,stop,0,5.8565e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,159,12078,RAW,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,yes,yes,1,1,99,147,,Novita,stop,0,7.2165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,160,1716,RAW,chain,3,ett,college_salary,easy,IRRELEVANT,yes,no,0,1,115,371,,Novita,stop,0,0.000163925,content,0.0,700
meta-llama/llama-3.3-70b-instruct,161,4583,RAW,chain,3,nie,smoking_tar_cancer,easy,IRRELEVANT,yes,no,0,1,94,75,,Novita,stop,0,4.269e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,162,9245,RAW,chain,3,nie,smoking_tar_cancer,hard,IRRELEVANT,no,no,1,1,94,97,,Novita,stop,0,5.149e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,163,3350,RAW,chain,3,nie,orange_scurvy,easy,IRRELEVANT,yes,no,0,1,97,56,,Novita,stop,0,3.5495e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,164,14940,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,IRRELEVANT,yes,no,0,1,102,40,,Novita,stop,0,2.977e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,165,19671,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,IRRELEVANT,no,no,1,1,118,137,,Novita,stop,0,7.073e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,166,20403,RAW,chain,3,det-counterfactual,orange_scurvy,anticommonsense,IRRELEVANT,no,yes,0,1,91,283,,Novita,stop,0,0.000125485,content,0.0,700
meta-llama/llama-3.3-70b-instruct,167,20690,RAW,chain,3,det-counterfactual,smoking_tar_cancer,anticommonsense,IRRELEVANT,no,no,1,1,90,74,,Novita,stop,0,4.175e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,168,19659,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,IRRELEVANT,no,no,1,1,102,77,,Novita,stop,0,4.457e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,169,8162,RAW,chain,3,ett,orange_scurvy,hard,IRRELEVANT,no,no,1,1,110,113,,Novita,stop,0,6.005e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,170,16869,RAW,chain,3,nie,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,102,70,,Novita,stop,0,4.177e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,171,12121,RAW,chain,3,nie,college_salary,anticommonsense,IRRELEVANT,yes,no,0,1,99,127,,Novita,stop,0,6.4165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,172,14908,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,IRRELEVANT,no,no,1,1,118,112,,Novita,stop,0,6.073e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,173,19660,RAW,chain,3,nie,smoking_tar_cancer,anticommonsense,IRRELEVANT,yes,no,0,1,102,52,,Novita,stop,0,3.457e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,174,19664,RAW,chain,3,ett,smoking_tar_cancer,anticommonsense,IRRELEVANT,no,no,1,1,118,122,,Novita,stop,0,6.473e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,175,1738,RAW,chain,3,nie,college_salary,easy,IRRELEVANT,no,no,1,1,99,168,,Novita,stop,0,8.0565e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,176,16853,RAW,chain,3,ett,college_salary,anticommonsense,IRRELEVANT,yes,yes,1,1,118,206,,Novita,stop,0,9.833e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,177,20396,RAW,chain,3,det-counterfactual,orange_scurvy,anticommonsense,IRRELEVANT,yes,yes,1,1,91,117,,Novita,stop,0,5.9085e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,178,18584,RAW,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,no,no,1,1,97,55,,Novita,stop,0,3.5095e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,179,16837,RAW,chain,3,ett,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,118,145,,Novita,stop,0,7.393e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,180,13202,RAW,collision,1,exp_away,man_in_relationship,anticommonsense,IRRELEVANT,no,no,1,1,155,337,,Novita,stop,0,0.000155725,content,0.0,700
meta-llama/llama-3.3-70b-instruct,183,12365,RAW,collision,1,exp_away,elite_students,anticommonsense,IRRELEVANT,yes,no,0,1,174,505,,Novita,stop,0,0.00022549,content,0.0,700
meta-llama/llama-3.3-70b-instruct,184,17905,RAW,collision,1,exp_away,man_in_relationship,anticommonsense,IRRELEVANT,no,no,1,1,163,277,,Novita,stop,0,0.000132805,content,0.0,700
meta-llama/llama-3.3-70b-instruct,185,1926,RAW,collision,1,exp_away,elite_students,easy,IRRELEVANT,no,no,1,1,172,138,,Novita,stop,0,7.842e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,186,16715,RAW,collision,1,exp_away,celebrity,anticommonsense,IRRELEVANT,no,no,1,1,163,458,,Novita,stop,0,0.000205205,content,0.0,700
meta-llama/llama-3.3-70b-instruct,187,17843,RAW,collision,1,exp_away,hospitalization,anticommonsense,IRRELEVANT,yes,no,0,1,165,444,,Novita,stop,0,0.000199875,content,0.0,700
meta-llama/llama-3.3-70b-instruct,188,1567,RAW,collision,1,exp_away,celebrity,easy,IRRELEVANT,yes,no,0,1,159,274,,Novita,stop,0,0.000131065,content,0.0,700
meta-llama/llama-3.3-70b-instruct,190,6696,RAW,collision,1,exp_away,elite_students,hard,IRRELEVANT,no,no,1,1,172,114,,Novita,stop,0,6.882e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,195,11969,RAW,collision,1,exp_away,celebrity,anticommonsense,IRRELEVANT,no,no,1,1,159,272,,Novita,stop,0,0.000130265,content,0.0,700
meta-llama/llama-3.3-70b-instruct,197,6351,RAW,collision,1,exp_away,celebrity,hard,IRRELEVANT,no,no,1,1,159,398,,Novita,stop,0,0.000180665,content,0.0,700
meta-llama/llama-3.3-70b-instruct,198,6323,RAW,collision,1,exp_away,celebrity,hard,IRRELEVANT,no,no,1,1,159,339,,Novita,stop,0,0.000157065,content,0.0,700
meta-llama/llama-3.3-70b-instruct,200,6295,RAW,collision,2,collider_bias,celebrity,hard,IRRELEVANT,no,no,1,1,97,120,,Novita,stop,0,6.1095e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,203,17087,RAW,collision,2,collider_bias,elite_students,anticommonsense,IRRELEVANT,no,no,1,1,99,87,,Novita,stop,0,4.8165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,204,12300,RAW,collision,2,collider_bias,elite_students,anticommonsense,IRRELEVANT,no,no,1,1,99,89,,Novita,stop,0,4.8965e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,205,7518,RAW,collision,2,collider_bias,man_in_relationship,hard,IRRELEVANT,no,no,1,1,93,119,,Novita,stop,0,6.0155e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,206,13146,RAW,collision,2,collider_bias,man_in_relationship,anticommonsense,IRRELEVANT,no,no,1,1,93,102,,Novita,stop,0,5.3355e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,210,7576,RAW,collision,2,collider_bias,man_in_relationship,hard,IRRELEVANT,yes,no,0,1,95,94,,Novita,stop,0,5.0425e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,212,17146,RAW,collision,2,collider_bias,elite_students,anticommonsense,IRRELEVANT,no,no,1,1,99,92,,Novita,stop,0,5.0165e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,214,2676,RAW,collision,2,collider_bias,hospitalization,easy,IRRELEVANT,yes,no,0,1,95,159,,Novita,stop,0,7.6425e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,218,6688,RAW,collision,2,collider_bias,elite_students,hard,IRRELEVANT,yes,no,0,1,101,107,,Novita,stop,0,5.6435e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,219,17131,RAW,collision,2,collider_bias,elite_students,anticommonsense,IRRELEVANT,yes,no,0,1,101,175,,Novita,stop,0,8.3635e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,240,18810,RAW,confounding,2,ate,simpson_drug,anticommonsense,IRRELEVANT,no,no,1,1,151,160,,Novita,stop,0,8.4385e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,241,8349,RAW,confounding,2,ate,simpson_drug,hard,IRRELEVANT,yes,yes,1,1,151,165,,Novita,stop,0,8.6385e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,246,8686,RAW,confounding,2,ate,simpson_vaccine,hard,IRRELEVANT,no,no,1,1,145,206,,Novita,stop,0,0.000101975,content,0.0,700
meta-llama/llama-3.3-70b-instruct,247,18761,RAW,confounding,2,ate,simpson_drug,anticommonsense,IRRELEVANT,yes,yes,1,1,151,178,,Novita,stop,0,9.1585e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,250,3613,RAW,confounding,2,ate,simpson_drug,easy,IRRELEVANT,yes,yes,1,1,151,198,,Novita,stop,0,9.9585e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,251,14018,RAW,confounding,2,ate,simpson_drug,anticommonsense,IRRELEVANT,no,no,1,1,157,128,,Novita,stop,0,7.2395e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,253,8414,RAW,confounding,2,ate,simpson_drug,hard,IRRELEVANT,no,no,1,1,151,126,,Novita,stop,0,7.0785e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,257,8487,RAW,confounding,2,ate,simpson_hospital,hard,IRRELEVANT,yes,yes,1,1,153,195,,Novita,stop,0,9.8655e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,258,13998,RAW,confounding,2,ate,simpson_drug,anticommonsense,IRRELEVANT,no,no,1,1,157,137,,Novita,stop,0,7.5995e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,260,18887,RAW,confounding,3,ett,simpson_hospital,anticommonsense,IRRELEVANT,no,no,1,1,169,320,,Novita,stop,0,0.000150815,content,0.0,700
meta-llama/llama-3.3-70b-instruct,261,20493,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,IRRELEVANT,yes,yes,1,1,96,263,,Novita,stop,0,0.00011816,content,0.0,700
meta-llama/llama-3.3-70b-instruct,262,10063,RAW,confounding,3,det-counterfactual,simpson_drug,commonsense,IRRELEVANT,no,no,1,1,97,226,,Novita,stop,0,0.000103495,content,0.0,700
meta-llama/llama-3.3-70b-instruct,263,8718,RAW,confounding,3,ett,simpson_vaccine,hard,IRRELEVANT,no,yes,0,1,158,654,,Novita,stop,0,0.00028293,content,0.0,700
meta-llama/llama-3.3-70b-instruct,264,10151,RAW,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,IRRELEVANT,yes,no,0,1,98,295,,Novita,stop,0,0.00013123,content,0.0,700
meta-llama/llama-3.3-70b-instruct,265,10167,RAW,confounding,3,det-counterfactual,simpson_vaccine,commonsense,IRRELEVANT,yes,no,0,1,97,202,,Novita,stop,0,9.3895e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,266,20506,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,IRRELEVANT,yes,yes,1,1,95,193,,Novita,stop,0,9.0025e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,267,14177,RAW,confounding,3,ett,simpson_kidneystone,anticommonsense,IRRELEVANT,yes,yes,1,1,172,351,,Novita,stop,0,0.00016362,content,0.0,700
meta-llama/llama-3.3-70b-instruct,268,19014,RAW,confounding,3,ett,simpson_kidneystone,anticommonsense,IRRELEVANT,yes,yes,1,1,175,590,,Novita,stop,0,0.000259625,content,0.0,700
meta-llama/llama-3.3-70b-instruct,269,20562,RAW,confounding,3,det-counterfactual,simpson_vaccine,anticommonsense,IRRELEVANT,yes,no,0,1,97,116,,Novita,stop,0,5.9495e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,270,10153,RAW,confounding,3,det-counterfactual,simpson_kidneystone,commonsense,IRRELEVANT,yes,no,0,1,96,177,,Novita,stop,0,8.376e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,271,8314,RAW,confounding,3,ett,simpson_drug,hard,IRRELEVANT,yes,yes,1,1,164,281,,Novita,stop,0,0.00013454,content,0.0,700
meta-llama/llama-3.3-70b-instruct,272,20490,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,IRRELEVANT,yes,yes,1,1,94,153,,Novita,stop,0,7.389e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,273,18739,RAW,confounding,3,ett,simpson_drug,anticommonsense,IRRELEVANT,no,yes,0,1,164,192,,Novita,stop,0,9.894e-05,content,0.0,700
meta-llama/llama-3.3-70b-instruct,274,20494,RAW,confounding,3,det-counterfactual,simpson_hospital,anticommonsense,IRRELEVANT,no,no,1,1,95,311,,Novita,stop,0,0.000137225,content,0.0,700
meta-llama/llama-3.3-70b-instruct,275,3994,RAW,confounding,3,ett,simpson_vaccine,easy,IRRELEVANT,yes,yes,1,1,158,493,,Novita,stop,0,0.00021853,content,0.0,700
meta-llama/llama-3.3-70b-instruct,276,10086,RAW,confounding,3,det-counterfactual,simpson_drug,commonsense,IRRELEVANT,yes,no,0,1,96,457,,Novita,stop,0,0.00019576,content,0.0,700
meta-llama/llama-3.3-70b-instruct,277,14102,RAW,confounding,3,ett,simpson_hospital,anticommonsense,IRRELEVANT,no,no,1,1,169,315,,Novita,stop,0,0.000148815,content,0.0,700
meta-llama/llama-3.3-70b-instruct,278,20458,RAW,confounding,3,det-counterfactual,simpson_drug,anticommonsense,IRRELEVANT,yes,yes,1,1,94,381,,Novita,stop,0,0.00016509,content,0.0,700
