model,item,id,cond,graph_id,rung,query_type,story_id,question_property,lexicon,gold,pred,correct,parsed,in_tok,out_tok,error
gpt-4.1-nano,6,16813,DR_k1,IV,2,backadj,cholesterol,anticommonsense,IRRELEVANT,no,yes,0,1,153,178,
gpt-4.1-nano,3,4655,PROSE,IV,1,marginal,tax_smoke_birthWeight,easy,IRRELEVANT,yes,yes,1,1,135,415,
gpt-4.1-nano,5,4711,PROSE,IV,1,marginal,tax_smoke_birthWeight,easy,IRRELEVANT,yes,yes,1,1,133,398,
gpt-4.1-nano,5,4711,RAW,IV,1,marginal,tax_smoke_birthWeight,easy,IRRELEVANT,yes,yes,1,1,107,225,
gpt-4.1-nano,4,9401,DR_k1,IV,1,marginal,tax_smoke_birthWeight,hard,IRRELEVANT,no,no,1,1,152,462,
gpt-4.1-nano,4,9401,ORACLE,IV,1,marginal,tax_smoke_birthWeight,hard,IRRELEVANT,no,no,1,1,152,468,
gpt-4.1-nano,9,19839,PROSE,IV,2,backadj,water_cholera,anticommonsense,IRRELEVANT,yes,no,0,1,147,3,
gpt-4.1-nano,9,19839,RAW,IV,2,backadj,water_cholera,anticommonsense,IRRELEVANT,yes,no,0,1,121,3,
gpt-4.1-nano,2,19758,DR_k1,IV,1,marginal,tax_smoke_birthWeight,anticommonsense,IRRELEVANT,yes,no,0,1,149,700,
gpt-4.1-nano,1,4782,PROSE,IV,1,correlation,water_cholera,easy,IRRELEVANT,no,no,1,1,129,375,
gpt-4.1-nano,5,4711,ORACLE,IV,1,marginal,tax_smoke_birthWeight,easy,IRRELEVANT,yes,yes,1,1,149,395,
gpt-4.1-nano,8,13835,RAW,IV,2,ate,price,anticommonsense,IRRELEVANT,no,no,1,1,130,224,
gpt-4.1-nano,9,19839,ORACLE,IV,2,backadj,water_cholera,anticommonsense,IRRELEVANT,yes,yes,1,1,163,227,
gpt-4.1-nano,9,19839,DR_k1,IV,2,backadj,water_cholera,anticommonsense,IRRELEVANT,yes,yes,1,1,156,349,
gpt-4.1-nano,8,13835,PROSE,IV,2,ate,price,anticommonsense,IRRELEVANT,no,no,1,1,157,335,
gpt-4.1-nano,7,15133,PROSE,IV,2,ate,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,158,405,
gpt-4.1-nano,7,15133,ORACLE,IV,2,ate,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,174,468,
gpt-4.1-nano,11,9410,RAW,IV,2,ate,tax_smoke_birthWeight,hard,IRRELEVANT,no,no,1,1,124,245,
gpt-4.1-nano,10,4741,PROSE,IV,2,ate,water_cholera,easy,IRRELEVANT,no,no,1,1,158,464,
gpt-4.1-nano,11,9410,PROSE,IV,2,ate,tax_smoke_birthWeight,hard,IRRELEVANT,no,no,1,1,151,445,
gpt-4.1-nano,10,4741,RAW,IV,2,ate,water_cholera,easy,IRRELEVANT,no,no,1,1,132,420,
gpt-4.1-nano,11,9410,DR_k1,IV,2,ate,tax_smoke_birthWeight,hard,IRRELEVANT,no,no,1,1,160,347,
gpt-4.1-nano,7,15133,DR_k1,IV,2,ate,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,174,550,
gpt-4.1-nano,12,10311,RAW,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,IRRELEVANT,no,no,1,1,103,356,
gpt-4.1-nano,12,10311,PROSE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,IRRELEVANT,no,no,1,1,130,338,
gpt-4.1-nano,8,13835,ORACLE,IV,2,ate,price,anticommonsense,IRRELEVANT,no,no,1,1,172,588,
gpt-4.1-nano,11,9410,ORACLE,IV,2,ate,tax_smoke_birthWeight,hard,IRRELEVANT,no,no,1,1,166,493,
gpt-4.1-nano,14,20742,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,yes,yes,1,1,131,229,
gpt-4.1-nano,12,10311,ORACLE,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,IRRELEVANT,no,yes,0,1,145,412,
gpt-4.1-nano,13,20753,PROSE,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,133,421,
gpt-4.1-nano,14,20742,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,yes,yes,1,1,105,353,
gpt-4.1-nano,12,10311,DR_k1,IV,3,det-counterfactual,tax_smoke_birthWeight,commonsense,IRRELEVANT,no,yes,0,1,145,697,
gpt-4.1-nano,15,20143,PROSE,IV,3,det-counterfactual,cholesterol,anticommonsense,IRRELEVANT,yes,yes,1,1,130,420,
gpt-4.1-nano,10,4741,ORACLE,IV,2,ate,water_cholera,easy,IRRELEVANT,no,no,1,1,173,686,
gpt-4.1-nano,15,20143,ORACLE,IV,3,det-counterfactual,cholesterol,anticommonsense,IRRELEVANT,yes,yes,1,1,145,258,
gpt-4.1-nano,10,4741,DR_k1,IV,2,ate,water_cholera,easy,IRRELEVANT,no,,0,0,174,700,
gpt-4.1-nano,14,20742,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,yes,no,0,1,146,488,
gpt-4.1-nano,8,13835,DR_k1,IV,2,ate,price,anticommonsense,IRRELEVANT,no,no,1,1,166,657,
gpt-4.1-nano,13,20753,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,149,700,
gpt-4.1-nano,13,20753,RAW,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,106,562,
gpt-4.1-nano,15,20143,RAW,IV,3,det-counterfactual,cholesterol,anticommonsense,IRRELEVANT,yes,yes,1,1,103,355,
gpt-4.1-nano,16,9804,PROSE,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,no,yes,0,1,127,459,
gpt-4.1-nano,17,10048,PROSE,IV,3,det-counterfactual,price,commonsense,IRRELEVANT,no,no,1,1,129,335,
gpt-4.1-nano,13,20753,DR_k1,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,148,611,
gpt-4.1-nano,17,10048,ORACLE,IV,3,det-counterfactual,price,commonsense,IRRELEVANT,no,no,1,1,144,393,
gpt-4.1-nano,7,15133,RAW,IV,2,ate,water_cholera,anticommonsense,IRRELEVANT,no,no,1,1,132,700,
gpt-4.1-nano,17,10048,DR_k1,IV,3,det-counterfactual,price,commonsense,IRRELEVANT,no,no,1,1,144,438,
gpt-4.1-nano,16,9804,ORACLE,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,no,yes,0,1,142,398,
gpt-4.1-nano,18,3257,RAW,arrowhead,1,marginal,obesity_mortality,easy,IRRELEVANT,no,no,1,1,105,414,
gpt-4.1-nano,19,7727,PROSE,arrowhead,1,marginal,nature_vs_nurture,hard,IRRELEVANT,no,no,1,1,136,326,
gpt-4.1-nano,19,7727,RAW,arrowhead,1,marginal,nature_vs_nurture,hard,IRRELEVANT,no,no,1,1,107,336,
gpt-4.1-nano,15,20143,DR_k1,IV,3,det-counterfactual,cholesterol,anticommonsense,IRRELEVANT,yes,yes,1,1,145,321,
gpt-4.1-nano,19,7727,ORACLE,arrowhead,1,marginal,nature_vs_nurture,hard,IRRELEVANT,no,no,1,1,151,240,
gpt-4.1-nano,14,20742,ORACLE,IV,3,det-counterfactual,water_cholera,anticommonsense,IRRELEVANT,yes,no,0,1,146,464,
gpt-4.1-nano,18,3257,PROSE,arrowhead,1,marginal,obesity_mortality,easy,IRRELEVANT,no,,0,0,133,700,
gpt-4.1-nano,16,9804,DR_k1,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,no,yes,0,1,137,571,
gpt-4.1-nano,18,3257,ORACLE,arrowhead,1,marginal,obesity_mortality,easy,IRRELEVANT,no,no,1,1,149,700,
gpt-4.1-nano,18,3257,DR_k1,arrowhead,1,marginal,obesity_mortality,easy,IRRELEVANT,no,no,1,1,149,700,
gpt-4.1-nano,21,13243,RAW,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,IRRELEVANT,no,no,1,1,103,248,
gpt-4.1-nano,20,19542,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,113,514,
gpt-4.1-nano,21,13243,DR_k1,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,IRRELEVANT,no,no,1,1,147,299,
gpt-4.1-nano,16,9804,RAW,IV,3,det-counterfactual,college_wage,commonsense,IRRELEVANT,no,,0,0,101,700,
gpt-4.1-nano,19,7727,DR_k1,arrowhead,1,marginal,nature_vs_nurture,hard,IRRELEVANT,no,no,1,1,151,240,
gpt-4.1-nano,20,19542,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,157,700,
gpt-4.1-nano,21,13243,PROSE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,IRRELEVANT,no,no,1,1,132,360,
gpt-4.1-nano,21,13243,ORACLE,arrowhead,1,correlation,nature_vs_nurture,anticommonsense,IRRELEVANT,no,no,1,1,147,287,
gpt-4.1-nano,24,17802,RAW,arrowhead,2,backadj,gender_pay,anticommonsense,IRRELEVANT,no,yes,0,1,121,153,
gpt-4.1-nano,24,17802,PROSE,arrowhead,2,backadj,gender_pay,anticommonsense,IRRELEVANT,no,yes,0,1,149,210,
gpt-4.1-nano,25,7137,PROSE,arrowhead,2,backadj,gender_admission_state,hard,IRRELEVANT,yes,no,0,1,147,3,
gpt-4.1-nano,23,19527,RAW,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,yes,no,0,1,112,490,
gpt-4.1-nano,25,7137,RAW,arrowhead,2,backadj,gender_admission_state,hard,IRRELEVANT,yes,no,0,1,118,3,
gpt-4.1-nano,23,19527,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,yes,no,0,1,141,647,
gpt-4.1-nano,22,18339,RAW,arrowhead,1,marginal,obesity_mortality,anticommonsense,IRRELEVANT,no,no,1,1,112,606,
gpt-4.1-nano,17,10048,RAW,IV,3,det-counterfactual,price,commonsense,IRRELEVANT,no,yes,0,1,103,594,
gpt-4.1-nano,22,18339,PROSE,arrowhead,1,marginal,obesity_mortality,anticommonsense,IRRELEVANT,no,,0,0,140,700,
gpt-4.1-nano,26,12885,RAW,arrowhead,2,ate,gender_pay,anticommonsense,IRRELEVANT,yes,no,0,1,101,100,
gpt-4.1-nano,27,7599,RAW,arrowhead,2,ate,nature_vs_nurture,hard,IRRELEVANT,yes,yes,1,1,97,1,
gpt-4.1-nano,22,18339,DR_k1,arrowhead,1,marginal,obesity_mortality,anticommonsense,IRRELEVANT,no,no,1,1,156,700,
gpt-4.1-nano,26,12885,PROSE,arrowhead,2,ate,gender_pay,anticommonsense,IRRELEVANT,yes,yes,1,1,129,162,
gpt-4.1-nano,24,17802,DR_k1,arrowhead,2,backadj,gender_pay,anticommonsense,IRRELEVANT,no,yes,0,1,165,389,
gpt-4.1-nano,20,19542,PROSE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,142,700,
gpt-4.1-nano,27,7599,PROSE,arrowhead,2,ate,nature_vs_nurture,hard,IRRELEVANT,yes,yes,1,1,125,111,
gpt-4.1-nano,25,7137,ORACLE,arrowhead,2,backadj,gender_admission_state,hard,IRRELEVANT,yes,no,0,1,163,255,
gpt-4.1-nano,24,17802,ORACLE,arrowhead,2,backadj,gender_pay,anticommonsense,IRRELEVANT,no,yes,0,1,165,398,
gpt-4.1-nano,23,19527,ORACLE,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,yes,no,0,1,156,700,
gpt-4.1-nano,20,19542,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,157,700,
gpt-4.1-nano,27,7599,DR_k1,arrowhead,2,ate,nature_vs_nurture,hard,IRRELEVANT,yes,yes,1,1,140,113,
gpt-4.1-nano,28,2356,RAW,arrowhead,2,ate,gender_admission_state,easy,IRRELEVANT,yes,no,0,1,99,66,
gpt-4.1-nano,29,4313,PROSE,arrowhead,2,backadj,smoking_gene_cancer,easy,IRRELEVANT,no,no,1,1,151,3,
gpt-4.1-nano,29,4313,RAW,arrowhead,2,backadj,smoking_gene_cancer,easy,IRRELEVANT,no,no,1,1,122,3,
gpt-4.1-nano,22,18339,ORACLE,arrowhead,1,marginal,obesity_mortality,anticommonsense,IRRELEVANT,no,no,1,1,155,700,
gpt-4.1-nano,28,2356,PROSE,arrowhead,2,ate,gender_admission_state,easy,IRRELEVANT,yes,no,0,1,128,148,
gpt-4.1-nano,25,7137,DR_k1,arrowhead,2,backadj,gender_admission_state,hard,IRRELEVANT,yes,no,0,1,163,364,
gpt-4.1-nano,27,7599,ORACLE,arrowhead,2,ate,nature_vs_nurture,hard,IRRELEVANT,yes,yes,1,1,141,296,
gpt-4.1-nano,26,12885,ORACLE,arrowhead,2,ate,gender_pay,anticommonsense,IRRELEVANT,yes,yes,1,1,144,546,
gpt-4.1-nano,28,2356,ORACLE,arrowhead,2,ate,gender_admission_state,easy,IRRELEVANT,yes,no,0,1,143,303,
gpt-4.1-nano,30,9885,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,IRRELEVANT,no,no,1,1,129,196,
gpt-4.1-nano,29,4313,ORACLE,arrowhead,2,backadj,smoking_gene_cancer,easy,IRRELEVANT,no,yes,0,1,166,309,
gpt-4.1-nano,26,12885,DR_k1,arrowhead,2,ate,gender_pay,anticommonsense,IRRELEVANT,yes,yes,1,1,144,629,
gpt-4.1-nano,29,4313,DR_k1,arrowhead,2,backadj,smoking_gene_cancer,easy,IRRELEVANT,no,yes,0,1,166,337,
gpt-4.1-nano,28,2356,DR_k1,arrowhead,2,ate,gender_admission_state,easy,IRRELEVANT,yes,no,0,1,143,507,
gpt-4.1-nano,30,9885,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,IRRELEVANT,no,yes,0,1,145,364,
gpt-4.1-nano,30,9885,RAW,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,IRRELEVANT,no,no,1,1,100,395,
gpt-4.1-nano,23,19527,DR_k1,arrowhead,1,marginal,smoking_gene_cancer,anticommonsense,IRRELEVANT,yes,no,0,1,157,700,
gpt-4.1-nano,32,17732,RAW,arrowhead,3,nie,gender_pay,anticommonsense,IRRELEVANT,no,no,1,1,245,398,
gpt-4.1-nano,33,20254,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,IRRELEVANT,no,yes,0,1,145,301,
gpt-4.1-nano,31,19218,RAW,arrowhead,3,nde,smoke_birthWeight,anticommonsense,IRRELEVANT,no,no,1,1,238,599,
gpt-4.1-nano,34,19501,PROSE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,146,240,
gpt-4.1-nano,33,20254,PROSE,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,IRRELEVANT,no,yes,0,1,130,458,
gpt-4.1-nano,32,17732,ORACLE,arrowhead,3,nie,gender_pay,anticommonsense,IRRELEVANT,no,yes,0,1,289,625,
gpt-4.1-nano,30,9885,ORACLE,arrowhead,3,det-counterfactual,gender_admission_state,commonsense,IRRELEVANT,no,no,1,1,145,635,
gpt-4.1-nano,31,19218,DR_k1,arrowhead,3,nde,smoke_birthWeight,anticommonsense,IRRELEVANT,no,yes,0,1,282,541,
gpt-4.1-nano,31,19218,ORACLE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,IRRELEVANT,no,no,1,1,282,700,
gpt-4.1-nano,33,20254,DR_k1,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,IRRELEVANT,no,yes,0,1,146,448,
gpt-4.1-nano,32,17732,DR_k1,arrowhead,3,nie,gender_pay,anticommonsense,IRRELEVANT,no,yes,0,1,289,604,
gpt-4.1-nano,31,19218,PROSE,arrowhead,3,nde,smoke_birthWeight,anticommonsense,IRRELEVANT,no,no,1,1,267,700,
gpt-4.1-nano,34,19501,RAW,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,yes,0,1,118,391,
gpt-4.1-nano,34,19501,ORACLE,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,no,1,1,161,289,
gpt-4.1-nano,36,3303,PROSE,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,yes,1,1,112,181,
gpt-4.1-nano,33,20254,RAW,arrowhead,3,det-counterfactual,gender_admission_state,anticommonsense,IRRELEVANT,no,no,1,1,101,469,
gpt-4.1-nano,36,3303,RAW,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,yes,1,1,96,181,
gpt-4.1-nano,34,19501,DR_k1,arrowhead,3,ett,smoking_gene_cancer,anticommonsense,IRRELEVANT,no,yes,0,1,161,452,
gpt-4.1-nano,37,3405,ORACLE,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,no,0,1,127,425,
gpt-4.1-nano,37,3405,PROSE,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,no,0,1,112,311,
gpt-4.1-nano,37,3405,RAW,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,no,0,1,96,297,
gpt-4.1-nano,32,17732,PROSE,arrowhead,3,nie,gender_pay,anticommonsense,IRRELEVANT,no,no,1,1,273,700,
gpt-4.1-nano,35,18031,RAW,arrowhead,3,nie,nature_vs_nurture,anticommonsense,IRRELEVANT,yes,no,0,1,212,588,
gpt-4.1-nano,35,18031,DR_k1,arrowhead,3,nie,nature_vs_nurture,anticommonsense,IRRELEVANT,yes,no,0,1,257,584,
gpt-4.1-nano,36,3303,ORACLE,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,no,0,1,128,521,
gpt-4.1-nano,35,18031,PROSE,arrowhead,3,nie,nature_vs_nurture,anticommonsense,IRRELEVANT,yes,no,0,1,241,700,
gpt-4.1-nano,35,18031,ORACLE,arrowhead,3,nie,nature_vs_nurture,anticommonsense,IRRELEVANT,yes,no,0,1,256,665,
gpt-4.1-nano,39,3314,RAW,chain,1,marginal,orange_scurvy,easy,IRRELEVANT,no,no,1,1,101,233,
gpt-4.1-nano,37,3405,DR_k1,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,yes,1,1,122,582,
gpt-4.1-nano,39,3314,DR_k1,chain,1,marginal,orange_scurvy,easy,IRRELEVANT,no,no,1,1,132,600,
gpt-4.1-nano,38,1752,PROSE,chain,1,marginal,college_salary,easy,IRRELEVANT,yes,yes,1,1,119,558,
gpt-4.1-nano,39,3314,PROSE,chain,1,marginal,orange_scurvy,easy,IRRELEVANT,no,no,1,1,117,537,
gpt-4.1-nano,38,1752,ORACLE,chain,1,marginal,college_salary,easy,IRRELEVANT,yes,no,0,1,135,700,
gpt-4.1-nano,42,4521,PROSE,chain,2,backadj,smoking_tar_cancer,easy,IRRELEVANT,no,yes,0,1,132,3,
gpt-4.1-nano,42,4521,RAW,chain,2,backadj,smoking_tar_cancer,easy,IRRELEVANT,no,no,1,1,115,3,
gpt-4.1-nano,38,1752,RAW,chain,1,marginal,college_salary,easy,IRRELEVANT,yes,yes,1,1,103,612,
gpt-4.1-nano,36,3303,DR_k1,chain,1,correlation,orange_scurvy,easy,IRRELEVANT,yes,yes,1,1,128,500,
gpt-4.1-nano,38,1752,DR_k1,chain,1,marginal,college_salary,easy,IRRELEVANT,yes,yes,1,1,135,306,
gpt-4.1-nano,41,1679,PROSE,chain,1,correlation,college_salary,easy,IRRELEVANT,yes,yes,1,1,112,339,
gpt-4.1-nano,43,3348,RAW,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,no,1,1,115,3,
gpt-4.1-nano,43,3348,PROSE,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,131,3,
gpt-4.1-nano,42,4521,DR_k1,chain,2,backadj,smoking_tar_cancer,easy,IRRELEVANT,no,yes,0,1,140,87,
gpt-4.1-nano,41,1679,ORACLE,chain,1,correlation,college_salary,easy,IRRELEVANT,yes,no,0,1,128,589,
gpt-4.1-nano,41,1679,DR_k1,chain,1,correlation,college_salary,easy,IRRELEVANT,yes,yes,1,1,122,374,
gpt-4.1-nano,42,4521,ORACLE,chain,2,backadj,smoking_tar_cancer,easy,IRRELEVANT,no,yes,0,1,147,158,
gpt-4.1-nano,43,3348,DR_k1,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,141,140,
gpt-4.1-nano,45,9311,PROSE,chain,2,backadj,smoking_tar_cancer,hard,IRRELEVANT,no,yes,0,1,131,3,
gpt-4.1-nano,40,16918,RAW,chain,1,marginal,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,106,700,
gpt-4.1-nano,45,9311,RAW,chain,2,backadj,smoking_tar_cancer,hard,IRRELEVANT,no,no,1,1,115,3,
gpt-4.1-nano,44,12094,RAW,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,93,89,
gpt-4.1-nano,46,3363,PROSE,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,131,3,
gpt-4.1-nano,46,3363,RAW,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,no,1,1,115,3,
gpt-4.1-nano,45,9311,ORACLE,chain,2,backadj,smoking_tar_cancer,hard,IRRELEVANT,no,yes,0,1,146,157,
gpt-4.1-nano,39,3314,ORACLE,chain,1,marginal,orange_scurvy,easy,IRRELEVANT,no,no,1,1,133,625,
gpt-4.1-nano,44,12094,PROSE,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,109,126,
gpt-4.1-nano,43,3348,ORACLE,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,147,128,
gpt-4.1-nano,47,1702,PROSE,chain,2,ate,college_salary,easy,IRRELEVANT,no,no,1,1,109,91,
gpt-4.1-nano,46,3363,ORACLE,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,147,145,
gpt-4.1-nano,44,12094,DR_k1,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,119,289,
gpt-4.1-nano,47,1702,RAW,chain,2,ate,college_salary,easy,IRRELEVANT,no,no,1,1,93,99,
gpt-4.1-nano,40,16918,ORACLE,chain,1,marginal,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,137,700,
gpt-4.1-nano,44,12094,ORACLE,chain,2,ate,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,125,235,
gpt-4.1-nano,40,16918,DR_k1,chain,1,marginal,college_salary,anticommonsense,IRRELEVANT,no,no,1,1,132,700,
gpt-4.1-nano,45,9311,DR_k1,chain,2,backadj,smoking_tar_cancer,hard,IRRELEVANT,no,no,1,1,146,250,
gpt-4.1-nano,46,3363,DR_k1,chain,2,backadj,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,146,153,
gpt-4.1-nano,48,13793,PROSE,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,no,no,1,1,108,135,
gpt-4.1-nano,47,1702,DR_k1,chain,2,ate,college_salary,easy,IRRELEVANT,no,no,1,1,118,218,
gpt-4.1-nano,48,13793,RAW,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,no,no,1,1,91,50,
gpt-4.1-nano,48,13793,DR_k1,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,no,no,1,1,123,107,
gpt-4.1-nano,41,1679,RAW,chain,1,correlation,college_salary,easy,IRRELEVANT,yes,no,0,1,96,690,
gpt-4.1-nano,47,1702,ORACLE,chain,2,ate,college_salary,easy,IRRELEVANT,no,no,1,1,124,193,
gpt-4.1-nano,50,18540,RAW,chain,3,ett,orange_scurvy,anticommonsense,IRRELEVANT,yes,yes,1,1,104,96,
gpt-4.1-nano,51,13794,RAW,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,yes,no,0,1,91,80,
gpt-4.1-nano,51,13794,PROSE,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,yes,no,0,1,107,99,
gpt-4.1-nano,52,3292,RAW,chain,3,ett,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,104,77,
gpt-4.1-nano,52,3292,PROSE,chain,3,ett,orange_scurvy,easy,IRRELEVANT,no,yes,0,1,120,108,
gpt-4.1-nano,50,18540,PROSE,chain,3,ett,orange_scurvy,anticommonsense,IRRELEVANT,yes,yes,1,1,121,179,
gpt-4.1-nano,49,6551,PROSE,chain,3,ett,college_salary,hard,IRRELEVANT,yes,yes,1,1,126,259,
gpt-4.1-nano,48,13793,ORACLE,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,no,yes,0,1,123,211,
gpt-4.1-nano,51,13794,DR_k1,chain,3,nie,orange_scurvy,anticommonsense,IRRELEVANT,yes,no,0,1,117,187,
gpt-4.1-nano,50,18540,ORACLE,chain,3,ett,orange_scurvy,anticommonsense,IRRELEVANT,yes,yes,1,1,136,366,
gpt-4.1-nano,50,18540,DR_k1,chain,3,ett,orange_scurvy,anticommonsense,IRRELEVANT,yes,yes,1,1,129,265,
